"Case.Number","Date.Time.Reported","Earliest.Occurrence","Latest.Occurrence","General.Location","Disposition","Classification","longitude","latitude"
"14-000248","02/20/14 0126","02/20/14 0126","02/20/14 0126","2200 block of Union Drive","Arrest","operating while intoxicated",-93.6496968,42.024591
"14-000250","02/20/14 0154","02/20/14 0154","02/20/14 0154","Lincoln Way and South Russell Avenue","Arrest","operating while intoxicated",-93.6283456,42.0228388
"14-000251","02/20/14 0801",NA,NA,"Reiman Gardens","Open","harassment",-93.6385732,42.0106058
"14-000252","02/20/14 0000","02/19/14 0000","02/20/14 0000","VETERINARY MEDICINE","Open","all other offenses",NA,NA
"14-000252","02/20/14 0928","02/20/14 0928",NA,"Veterinary Medicine","Unfounded","theft",-93.633833,42.006383
"14-000256","02/20/14 2330",NA,NA,"Helser Hall","Open","vandalism",-93.6518379,42.02424
"14-000257","02/21/14 0028","02/21/14 0028","02/21/14 0028","400 block of Stanton Avenue","Arrest","operating while intoxicated",-93.6485071,42.0191178
"14-000259","02/21/14 0210","02/21/14 0210","02/21/14 0210","Little Street and Welch Avenue","Arrest","public intoxication",-93.650078,42.0176185
"14-000259","02/21/14 0210","02/21/14 0210","02/21/14 0210","Little Street and Welch Avenue","Arrest","unlawful use of license",-93.650078,42.0176185
"14-000261","02/21/14 1722",NA,NA,"Kildee Hall","Open","theft",-93.6438587,42.0295129
"14-000264","02/22/14 0010","02/22/14 0010","02/22/14 0010","Franklin Avenue and Lincoln Way","Arrest","liquor law violation",-93.6647899,42.0228024
"14-000265","02/22/14 0043","02/22/14 0043","02/22/14 0043","Pearson Avenue and Sunset Drive","Arrest","liquor law violation",-93.6427194,42.0206123
"14-000265","02/22/14 0043","02/22/14 0043","02/22/14 0043","Pearson Avenue and Sunset Drive","Arrest","unlawful use of license",-93.6427194,42.0206123
"14-000266","02/22/14 0107","02/22/14 0107","02/22/14 0107","Hayward Avenue and Knapp Street","Arrest","operating while intoxicated",-93.6517339,42.0191154
"14-000267","02/22/14 0105","02/22/14 0105","02/22/14 0105","119 Stanton Avenue","Arrest","liquor law violation",-93.6489377,42.0219747
"14-000268","02/22/14 0147","02/22/14 0147","02/22/14 0147","Ash Avenue and Lincoln Way","Arrest","operating while intoxicated",-93.64441,42.0226961
"14-000269","02/22/14 0311","02/22/14 0311","02/22/14 0311","Hyland Avenue and Ontario Street","Arrest","operating while intoxicated",-93.6556493,42.0345655
"14-000270","02/22/14 0242","02/22/14 0242","02/22/14 0242","Wallace Hall","Arrest","drug violation",-93.6499279,42.0142261
"14-000270","02/22/14 0242","02/22/14 0242","02/22/14 0242","Wallace Hall","Arrest","vandalism",-93.6499279,42.0142261
"14-000272","02/22/14 2310","02/22/14 2310","02/22/14 2310","Linden Hall","Arrest","public intoxication",-93.6403252,42.0231404
"14-000272","02/22/14 2310","02/22/14 2310","02/22/14 2310","Linden Hall","Arrest","interference",-93.6403252,42.0231404
"14-000272","02/22/14 2310","02/22/14 2310","02/22/14 2310","Linden Hall","Arrest","vandalism",-93.6403252,42.0231404
"14-000273","02/23/14 0154","02/23/14 0154","02/23/14 0154","Sheldon Avenue and West Street","Arrest","drug violation",-93.6543018,42.0253597
"14-000273","02/23/14 0154","02/23/14 0154","02/23/14 0154","Sheldon Avenue and West Street","Arrest","liquor law violation",-93.6543018,42.0253597
"14-000274","02/23/14 1312",NA,NA,"Wallace Hall","Open","harassment",-93.6499279,42.0142261
"14-000275","02/23/14 2037",NA,NA,"Helser Hall","Open","vandalism",-93.6518379,42.02424
"14-000279","02/24/14 2123",NA,NA,"Lot 2","Open","hit and run",-93.6536866,42.0260878
"14-000280","02/24/14 2306",NA,"02/25/14 0200","Lied Recreation Center","Arrest","theft",-93.6372142,42.0267276
"14-000281","02/24/14 2335",NA,"02/25/14 0200","Lied Recreation Center","Arrest","theft",-93.6372142,42.0267276
"14-000282","02/25/14 0200",NA,"02/25/14 0200","600 block of South 4th Street","Arrest","theft",NA,NA
"14-000284","02/25/14 1040",NA,NA,"Hamilton Hall","Open","theft",-93.6420985,42.0275353
"14-000285","02/26/14 0000","02/26/14 0000","02/26/14 0000","Welch Hall","Arrest","drug violation",-93.6420811,42.0236532
"14-000286","02/26/14 0131","02/26/14 0131","02/26/14 0131","Wilson Hall","Arrest","domestic abuse assault",-93.651021,42.0139143
"14-000292","02/26/14 2026","12/26/13 2026","02/26/14 2026","Frederiksen Court","Arrest","domestic abuse assault",-93.6440878,42.0340306
"14-000293","02/26/14 2329",NA,NA,"Buchanan Hall","Open","theft",-93.642449,42.022653
"14-000294","02/27/14 0024","02/27/14 0024","02/27/14 0024","200 block of Welch Avenue","Arrest","operating while intoxicated",-93.6501941,42.0214439
"14-000294","02/27/14 0024","02/27/14 0024","02/27/14 0024","200 block of Welch Avenue","Arrest","drug violation",-93.6501941,42.0214439
"14-000295","02/28/14 0045","02/28/14 0045","02/28/14 0045","Lincoln Way and Lynn Avenue","Arrest","public intoxication",-93.6464086,42.0227244
"14-000296","02/28/14 0224","02/28/14 0224","02/28/14 0224","Lot 1","Arrest","unlawful use of license",-93.6540123,42.0236158
"14-000296","02/28/14 0224","02/28/14 0224","02/28/14 0224","LOT 1","Inactive","violation",-93.6540123,42.0236158
"14-000297","02/28/14 0253","02/28/14 0253","02/28/14 0253","119 Stanton Avenue","Arrest","public intoxication",-93.6489377,42.0219747
"14-000299","02/28/14 1535",NA,NA,"Union Drive Community Center","Open","theft",-93.6515007,42.0249565
"14-000302","02/28/14 2050","02/28/14 2050",NA,"Frederiksen Court","Unfounded","theft",-93.6440878,42.0340306
"14-000303","02/28/14 2222","02/28/14 2222","02/28/14 2222","Wallace Hall","Arrest","drug violation",-93.6499279,42.0142261
"14-000304","02/28/14 2310","02/28/14 2310","02/28/14 2310","Wallace Hall","Arrest","public intoxication",-93.6499279,42.0142261
"14-000305","02/28/14 2357","02/28/14 2357","02/28/14 2357","Storm Street and Welch Avenue","Arrest","operating while intoxicated",-93.6500563,42.0161339
"14-000307","03/01/14 0137","03/01/14 0137","03/01/14 0137","LARCH HALL","Open","vandalism",-93.6382868,42.0232779
"14-000308","03/01/14 1538",NA,NA,"Buchanan Hall","Open","harassment",-93.642449,42.022653
"14-000311","03/02/14 0834",NA,NA,"Frederiksen Court","Open","theft",-93.6440878,42.0340306
"14-000311","03/02/14 0834","03/02/14 0412","03/02/14 0412","24 FREDERIKSEN COURT","Open","trespass",-93.6435922,42.0327685
"14-000312","03/02/14 2030","03/02/14 2030","03/02/14 2030","Union Drive and Welch Road","Arrest","drug violation",-93.649224,42.0239964
"14-000314","03/02/14 2312","03/02/14 2312","03/02/14 2312","Wallace Hall","Arrest","drug violation",-93.6499279,42.0142261
"14-000316","03/03/14 1106",NA,NA,"Sweeney Hall","Open","vandalism",-93.6509194,42.0278127
"14-000317","03/03/14 1553","03/03/14 1553","03/03/14 1553","N UNIVERSITY BLVD/STANGE RD","Open","hit and run",NA,NA
"14-000319","03/03/14 1918",NA,"03/04/14 2330","Osborn Drive","Arrest","hit and run",-93.6463504,42.0288803
"14-000320","03/03/14 1958","03/03/14 1958","03/06/14 2121","Helser Hall","Arrest","drug violation",-93.6518379,42.02424
"14-000322","03/04/14 0140","03/04/14 0140","03/04/14 0140","Chamberlain Street and Hayward Avenue","Arrest","operating while intoxicated",-93.6517204,42.0214474
"14-000323","03/04/14 1300",NA,NA,"Science II","Open","theft",-93.6463454,42.0300878
"14-000325","03/05/14 0257","03/05/14 0257","03/05/14 0257","South 16th Street and University Boulevard","Arrest","operating while intoxicated",-93.6337562,42.0114627
"14-000326","03/05/14 1647","03/05/14 1647","03/05/14 1647","ARMORY BUILDING","Open","drug violation",-93.6509474,42.029626
"14-000327","03/06/14 0123","03/06/14 0123","03/06/14 0123","Beach Road and Carrie Lane Court","Arrest","liquor law violation",NA,NA
"14-000328","03/06/14 1616","03/06/14 1616","03/06/14 1616","Beach Road and Lincoln Way","Arrest","driving violation",-93.6394928,42.0227678
"14-000331","03/06/14 2112","03/06/14 2112","03/06/14 2112","Helser Hall","Arrest","drug violation",-93.6518379,42.02424
"14-000333","03/07/14 0152","03/07/14 0152","03/07/14 0152","Lincoln Way and Sheldon Avenue","Arrest","operating while intoxicated",-93.6542392,42.0227224
"14-000334","03/07/14 0235","03/07/14 0235","03/07/14 0235","3200 block of Lincoln Way","Arrest","public intoxication",-93.6599566,42.0224942
"14-000335","03/07/14 0352","03/07/14 0352","03/07/14 0352","Mortensen Road and State Avenue","Arrest","operating while intoxicated",-93.6589323,42.0118849
"14-000339","03/07/14 1749",NA,NA,"State Gymnasium","Open","theft",-93.6538021,42.0246748
"14-000340","03/08/14 0023","03/08/14 0023","03/08/14 0023","500 block of Beach Road","Arrest","public intoxication",-93.6390001,42.0266928
"14-000341","03/08/14 0011","03/08/14 0011","03/08/14 0011","Hunt Street and Sheldon Avenue","Arrest","public intoxication",-93.6542234,42.0201273
"14-000343","03/08/14 0125",NA,NA,"Frederiksen Court","Open","vandalism",-93.6440878,42.0340306
"14-000343","03/08/14 0125","03/08/14 0125","03/08/14 0125","43 FREDERIKSEN COURT","Open","liquor law violation",-93.6420226,42.032767
"14-000343","03/08/14 0125","03/08/14 0125","03/08/14 0125","43 FREDERIKSEN COURT","Open","theft",-93.6420226,42.032767
"14-000344","03/08/14 0155","03/08/14 0155","03/08/14 0155","Hayward Avenue and Storm Street","Arrest","operating while intoxicated",-93.6516926,42.0161435
"14-000344","03/08/14 0155","03/08/14 0155","03/08/14 0155","Hayward Avenue and Storm Street","Arrest","unlawful use of license",-93.6516926,42.0161435
"14-000346","03/08/14 0421","03/08/14 0421","03/08/14 0421","Beach Avenue and Lincoln Way","Arrest","liquor law violation",-93.639494,42.022655
"14-000347","03/08/14 1346","03/08/14 1346","03/08/14 1346","Lot D2","Arrest","public intoxication",-93.6332424,42.018666
"14-000348","03/08/14 1716",NA,NA,"2300 block of Lincoln Way","Open","vandalism",-93.6466806,42.0224713
"14-000349","03/09/14 0035","03/09/14 0035","03/09/14 0035","Arbor Street and Sheldon Avenue","Arrest","vandalism",-93.6542412,42.0209168
"14-000351","03/09/14 0133","03/09/14 0133","03/09/14 0133","Hyland Avenue and Lincoln Way","Arrest","operating while intoxicated",-93.6555907,42.0227264
"14-000352","03/09/14 0352","03/09/14 0352","03/09/14 0352","Hyland Avenue and Lincoln Way","Arrest","operating while intoxicated",-93.6555907,42.0227264
"14-000352","03/09/14 0352","03/09/14 0352","03/09/14 0352","Hyland Avenue and Lincoln Way","Arrest","liquor law violation",-93.6555907,42.0227264
"14-000353","03/09/14 1145",NA,NA,"Lot 54A","Open","vandalism",NA,NA
"14-000355","03/10/14 0110","03/10/14 0110","03/10/14 0110","Little Street and Welch Avenue","Arrest","drug violation",-93.650078,42.0176185
"14-000355","03/10/14 0110","03/10/14 0110","03/10/14 0110","Little Street and Welch Avenue","Arrest","liquor law violation",-93.650078,42.0176185
"14-000355","03/10/14 0110","03/10/14 0110","03/10/14 0110","Little Street and Welch Avenue","Arrest","license violation",-93.650078,42.0176185
"14-000356","03/10/14 0211","03/10/14 0211",NA,"Parks Library","Unfounded","theft",-93.6488141,42.0281254
"14-000361","03/11/14 2311","03/11/14 2311","03/11/14 2311","Maple Hall","Arrest","drug violation",-93.6387491,42.023654
"14-000361","03/11/14 2311","03/11/14 2311","03/11/14 2311","Maple Hall","Arrest","liquor law violation",-93.6387491,42.023654
"14-000361","03/11/14 2311","03/11/14 2311","03/11/14 2311","Maple Hall","Arrest","license violation",-93.6387491,42.023654
"14-000361","03/12/14 0124","03/11/14 2321","03/11/14 2348","MAPLE HALL","Arrest","driving violation",NA,NA
"14-000362","03/12/14 0149","03/12/14 0149","03/12/14 0149","Campus Avenue and Lincoln Way","Arrest","operating while intoxicated",-93.6570426,42.0227269
"14-000363","03/12/14 0206","03/12/14 0206","03/12/14 0206","Beach Avenue and Lincoln Way","Arrest","operating while intoxicated",-93.639494,42.022655
"14-000365","03/12/14 2148","03/12/14 2148","03/12/14 2148","Lot 61B","Arrest","operating while intoxicated",-93.6483675,42.0135352
"14-000366","03/13/14 0111","03/13/14 0111","03/13/14 0111","5th Street and Duff Avenue","Arrest","operating while intoxicated",-93.6102874,42.017406
"14-000366","03/13/14 0111","03/13/14 0111","03/13/14 0111","5th Street and Duff Avenue","Arrest","driving violation",-93.6102874,42.017406
"14-000367","03/13/14 0156","03/13/14 0156","03/13/14 0156","Hayward Avenue and Lincoln Way","Arrest","operating while intoxicated",-93.6517059,42.0228461
"14-000367","03/13/14 0156","03/13/14 0156","03/13/14 0156","Hayward Avenue and Lincoln Way","Arrest","drug violation",-93.6517059,42.0228461
"14-000370","03/13/14 1048",NA,NA,"Armory Building","Open","fraud",-93.6509474,42.029626
"14-000370","03/13/14 1048","03/13/14 1048","03/13/14 1048","SEED SCIENCE","Open","false information",-93.6420368,42.0293304
"14-000370","03/13/14 1048","03/13/14 1048","03/13/14 1048","SEED SCIENCE","Open","false information",-93.6420368,42.0293304
"14-000371","03/13/14 1725",NA,NA,"Veterinary Medicine","Open","assault",-93.633833,42.006383
"14-000372","03/13/14 2305","03/13/14 2305","03/13/14 2305","Ash Avenue and Gable Lane","Arrest","public intoxication",-93.6444023,42.0214733
"14-000372","03/13/14 2305","03/13/14 2305","03/13/14 2305","Ash Avenue and Gable Lane","Arrest","liquor law violation",-93.6444023,42.0214733
"14-000372","03/13/14 2305","03/13/14 2305","03/13/14 2305","Ash Avenue and Gable Lane","Arrest","license violation",-93.6444023,42.0214733
"14-000373","03/14/14 0134","03/14/14 0134","03/14/14 0134","Lincoln Way and Welch Avenue","Arrest","public intoxication",-93.6501393,42.0227328
"14-000374","03/14/14 0134","03/14/14 0134","03/14/14 0134","Hayward Avenue and Knapp Street","Arrest","liquor law violation",-93.6517339,42.0191154
"14-000375","03/14/14 0148","03/14/14 0148","03/14/14 0148","Lincoln Way and Sheldon Avenue","Arrest","operating while intoxicated",-93.6542392,42.0227224
"14-000376","03/14/14 0153","03/14/14 0153","03/14/14 0153","100 block of Hyland Avenue","Arrest","operating while intoxicated",-93.6555855,42.0226467
"14-000377","03/14/14 0207","03/14/14 0207","03/14/14 0207","WILSON HALL","Open","medical assist",-93.651021,42.0139143
"14-000378","03/14/14 0341","03/14/14 0341","03/14/14 0341","Union Drive and Welch Road","Arrest","operating while intoxicated",-93.649224,42.0239964
"14-000379","03/14/14 0847",NA,NA,"Molecular Biology","Open","theft",-93.6496746,42.0311093
"14-000380","03/14/14 1008",NA,NA,"Sweeney Hall","Open","vandalism",-93.6509194,42.0278127
"14-000381","03/14/14 1041",NA,NA,"Memorial Union","Open","theft",-93.6459454,42.0236502
"14-000384","03/14/14 2130","03/14/14 2130","03/14/14 2130","Martson Water Tower","Arrest","trespass",NA,NA
"14-000385","03/14/14 2318","03/14/14 2318","03/14/14 2318","LOT 112B","Open","hit and run",NA,NA
"14-000386","03/15/14 0019","03/15/14 0019","03/15/14 0019","Hayward Avenue and Lincoln Way","Arrest","operating while intoxicated",-93.6517059,42.0228461
"14-000387","03/15/14 0008","03/15/14 0008","03/15/14 0008","114 WELCH AVE","Arrest","sexual assault",-93.6498485,42.0222163
"14-000387","03/15/14 0015","03/15/14 0015","03/15/14 0015","100 block of Welch Avenue","Arrest","assault",-93.6501392,42.02272
"14-000387","03/15/14 0015","03/15/14 0015","03/15/14 0015","100 block of Welch Avenue","Arrest","public intoxication",-93.6501392,42.02272
"14-000388","03/15/14 0133","03/15/14 0133","03/15/14 0133","Gray Avenue and Lincoln Way","Arrest","operating while intoxicated",-93.6420308,42.0226885
"14-000389","03/15/14 0410","03/15/14 0410","03/15/14 0410","Lettie Street and Wilmoth Avenue","Arrest","operating while intoxicated",-93.6615876,42.0215154
"14-000390","03/15/14 2233","03/15/14 2233","03/15/14 2233","University Boulevard","Arrest","operating while intoxicated",-93.6378282,42.0101519
"14-000390","03/15/14 2233","03/15/14 2233","03/15/14 2233","LINCOLN WAY/BEACH RD","Arrest","driving violation",-93.6394928,42.0227678
"14-000391","03/16/14 0101","03/16/14 0101","03/16/14 0101","Sheldon Avenue and Sheldon Extension","Arrest","operating while intoxicated",-93.6542392,42.0227224
"14-000391","03/16/14 0101","03/16/14 0101","03/16/14 0101","Sheldon Avenue and Sheldon Extension","Arrest","driving violation",-93.6542392,42.0227224
"14-000392","03/16/14 0209","03/16/14 0209","03/16/14 0209","MORTENSEN PKWY/WELCH RD","Arrest","public intoxication",NA,NA
"14-000393","03/16/14 0244","03/16/14 0244","03/16/14 0244","Chamberlain Street and Stanton Avenue","Arrest","liquor law violation",-93.6484903,42.0214258
"14-000397","03/18/14 1948",NA,NA,"Lied Recreation Center","Open","theft",-93.6372142,42.0267276
"14-000398","03/19/14 0918",NA,NA,"Lebaron Hall","Open","vandalism",-93.6475244,42.0283786
"14-000401","03/20/14 1437",NA,NA,"Friley Hall","Open","vandalism",-93.65045,42.0239234
"14-000402","03/21/14 0208","03/21/14 0208","03/21/14 0208","Lincoln Way and Wilmoth Avenue","Arrest","operating while intoxicated",-93.6615998,42.0227611
"14-000402","03/21/14 0208","03/21/14 0208","03/21/14 0208","Lincoln Way and Wilmoth Avenue","Arrest","driving violation",-93.6615998,42.0227611
"14-000404","03/21/14 1545",NA,NA,"Lot 19","Open","theft",NA,NA
"14-000404","03/21/14 1545","03/21/14 0830","03/21/14 1430","LOT 19","Open","theft",NA,NA
"14-000405","03/21/14 1914","03/21/14 1000","03/21/14 1914","LOT 29","Open","hit and run",-93.6494938,42.032232
"14-000407","03/22/14 0138","03/22/14 0138","03/22/14 0138","200 block of Welch Avenue","Arrest","public intoxication",-93.6501941,42.0214439
"14-000408","03/22/14 0141","03/22/14 0141","03/22/14 0141","Lincoln Way and Morrill Road","Arrest","operating while intoxicated",-93.6464078,42.0228283
"14-000409","03/22/14 0355","03/22/14 0355","03/22/14 0355","2500 block of Mortensen Road","Arrest","public intoxication",-93.6494426,42.0118551
"14-000409","03/22/14 0355","03/22/14 0355","03/22/14 0355","2500 block of Mortensen Road","Arrest","false information",-93.6494426,42.0118551
"14-000409","03/22/14 0355","03/22/14 0355","03/22/14 0355","HANSEN AG STUDENT LEARNING CENTER","Arrest","harassment",NA,NA
"14-000410","03/23/14 0054","03/23/14 0054","03/23/14 0054","Lincoln Way and Welch Road","Arrest","operating while intoxicated",-93.6501393,42.0227328
