"Case.Number","Date.Time.Reported","Earliest.Occurrence","Latest.Occurrence","General.Location","Disposition","Classification","longitude","latitude"
"15-000947","08/28/15 1145",NA,"08/28/15 1145","4000 block of Maricopa Drive","Open","sexual assault",-93.671001,42.008431
"15-000948","08/28/15 1329",NA,"08/28/15 1329","1000 block of Univerity Boulevard","Open","theft",-93.6428582,42.030507
"15-000949","08/28/15 1331",NA,"08/28/15 1331","Memorial Union","Open","theft",-93.6459454,42.0236502
"15-000950","08/28/15 1529",NA,"08/28/15 1529","Off Campus","Open","sexual assault",NA,NA
"15-000951","08/28/15 1545",NA,"08/28/15 1545","Frederiksen Court","Open","theft",-93.6440878,42.0340306
"15-000957","08/29/15 0011","08/29/15 0011","08/29/15 0011","2500 Block of Union Drive","Arrest","public intoxication",-93.6517676,42.0253623
"15-000957","08/29/15 0011","08/29/15 0011","08/29/15 0011","2500 Block of Union Drive","Arrest","alcohol violation",-93.6517676,42.0253623
"15-000957","08/29/15 0011","08/29/15 0011","08/29/15 0011","2500 Block of Union Drive","Arrest","interference",-93.6517676,42.0253623
"15-000956","08/29/15 0040","08/29/15 0040","08/29/15 0040","Baker Street and Lynn Avenue","Arrest","alcohol violation",-93.6463639,42.0179401
"15-000958","08/29/15 0112","08/29/15 0112","08/29/15 0112","Knapp Street and Welch Avenue","Arrest","alcohol violation",-93.6500882,42.0191138
"15-000959","08/29/15 0137","08/29/15 0137","08/29/15 0137","Lincoln Way and Sheldon Avenue","Arrest","operating while intoxicated",-93.6542392,42.0227224
"15-000962","08/29/15 1232",NA,"08/29/15 1232","Wilson Hall","Open","theft",-93.651021,42.0139143
"15-000964","08/29/15 1307",NA,"08/29/15 1307","University VIllage","Open","theft",-93.6441672,42.0427435
"15-000965","08/29/15 1414",NA,"08/29/15 1414","Lot 59D","Open","vandalism",-93.6510118,42.0235902
"15-000967","08/29/15 1828","08/29/15 1828","08/29/15 1828","Lincoln Way and Wilmoth Avenue","Arrest","driving violation",-93.6615998,42.0227611
"15-000968","08/29/15 1911","08/29/15 1911","08/29/15 1911","4100 block of Maricopa Drive","Arrest","drug violation",-93.6721876,42.0082125
"15-000969","08/29/15 2002","08/29/15 2002","08/29/15 2002","Lot 63","Arrest","drug violation",-93.6367573,42.0239698
"15-000970","08/29/15 2021",NA,"08/29/15 2021","Gilman Hall","Open","theft",-93.6486442,42.0294215
"15-000973","08/29/15 2249","08/29/15 2249","08/29/15 2249","Union Drive and Welch Road","Arrest","alcohol violation",-93.649224,42.0239964
"15-000975","08/30/15 0059","08/30/15 0059","08/30/15 0059","Arbor Street and South Sheldon Avenue","Arrest","public intoxication",-93.6542412,42.0209168
"15-000974","08/30/15 0115",NA,"08/30/15 0115","Lot 22","Open","assault",-93.650891,42.0301813
"15-000978","08/30/15 1355",NA,"08/30/15 1355","Friley Hall","Open","theft",-93.65045,42.0239234
"15-000981","08/31/15 0935",NA,"08/31/15 0935","Union Drive Community Center","Open","theft",-93.6515007,42.0249565
"15-000982","08/31/15 1403",NA,"08/31/15 1403","Agronomy Hall","Open","theft",-93.6423456,42.0283477
"15-000983","09/01/15 1508",NA,"09/01/15 1508","Ross Hall","Open","theft",-93.644204,42.0266305
"15-000987","09/02/15 1309",NA,"09/02/15 1309","Lagomarcino Hall","Open","theft",-93.6456391,42.0297367
"15-000990","09/02/15 1951",NA,"09/02/15 1951","Friley Hall","Open","assault",-93.65045,42.0239234
"15-000991","09/02/15 2331",NA,NA,"Friley Hall","Unfounded","theft",-93.65045,42.0239234
"15-000992","09/03/15 0134","09/03/15 0134","09/03/15 0134","Mortensen Road and South Dakota Avenue","Arrest","driving violation",-93.6786567,42.0120839
"15-000993","09/03/15 0142","09/03/15 0142","09/03/15 0142","Chamberlain Street and Stanton Avenue","Arrest","public intoxication",-93.6484903,42.0214258
"15-000993","09/03/15 0142","09/03/15 0142","09/03/15 0142","Chamberlain Street and Stanton Avenue","Arrest","interference",-93.6484903,42.0214258
"15-000993","09/03/15 0142","09/03/15 0142","09/03/15 0142","Chamberlain Street and Stanton Avenue","Arrest","license violation",-93.6484903,42.0214258
"15-000996","09/04/15 0140","09/04/15 0140","09/04/15 0140","Farmhouse Lane","Arrest","public intoxication",-93.6437128,42.0272173
"15-000997","09/04/15 0157","09/04/15 0157","09/04/15 0157","Arbor Street and South Sheldon Avenue","Arrest","public intoxication",-93.6542412,42.0209168
"15-000997","09/04/15 0157","09/04/15 0157","09/04/15 0157","Arbor Street and South Sheldon Avenue","Arrest","interference",-93.6542412,42.0209168
"15-000998","09/04/15 0226","09/04/15 0226","09/04/15 0226","3600 block of Lincoln Way","Arrest","public intoxication",-93.667828,42.0215247
"15-000999","09/04/15 0840",NA,"09/04/15 0840","119 Stanton Avenue","Open","theft",-93.6489377,42.0219747
"15-001003","09/04/15 2300","09/04/15 2300","09/04/15 2300","Lynn Avenue and Knapp Street","Arrest","public intoxication",-93.6463784,42.019148
"15-001003","09/04/15 2300","09/04/15 2300","09/04/15 2300","Lynn Avenue and Knapp Street","Arrest","alcohol violation",-93.6463784,42.019148
"15-001002","09/04/15 2305","09/04/15 2305","09/04/15 2305","500 block of Bissell Road","Arrest","alcohol violation",-93.6518945,42.0282867
"15-001004","09/04/15 2314","09/04/15 2314","09/04/15 2314","140 Lynn Avenue","Closed","disorderly conduct",-93.6458095,42.0212625
"15-001005","09/05/15 0029","09/05/15 0029","09/05/15 0029","200 block of Welch Avenue","Arrest","public intoxication",-93.6501941,42.0214439
"15-001006","09/05/15 0106","09/05/15 0106","09/05/15 0106","Lincoln Way and Lynn Avenue","Arrest","public intoxication",-93.6464086,42.0227244
"15-001007","09/05/15 0248","09/05/15 0248","09/05/15 0248","Knapp Street and Stanton Avenue","Arrest","public intoxication",-93.6485073,42.0191298
"15-001017","09/05/15 1330","09/05/15 1330","09/05/15 1330","Lot G3","Arrest","alcohol violation",-93.6227301,42.0493019
"15-001018","09/05/15 1405","09/05/15 1405","09/05/15 1405","Lot G2","Arrest","alcohol violation",-93.6363807,42.010106
"15-001026","09/05/15 1445","09/05/15 1445","09/05/15 1445","Lot A3","Arrest","alcohol violation",-93.6377976,42.0177136
"15-001027","09/05/15 1600","09/05/15 1600","09/05/15 1600","Lot G3","Arrest","alcohol violation",-93.6227301,42.0493019
"15-001028","09/05/15 1630","09/05/15 1630","09/05/15 1630","South 16th Street and University Boulevard","Arrest","alcohol violation",-93.6337562,42.0114627
"15-001030","09/05/15 1700","09/05/15 1700","09/05/15 1700","Lot G3","Arrest","alcohol violation",-93.6227301,42.0493019
"15-001029","09/05/15 1704","09/05/15 1704","09/05/15 1704","SE Intramural Fields","Arrest","alcohol violation",-93.6306464,42.0122747
"15-001025","09/05/15 1748","09/05/15 1748","09/05/15 1748","Lot G2","Arrest","alcohol violation",-93.6363807,42.010106
"15-001024","09/05/15 1800","09/05/15 1800","09/05/15 1800","Lot G3","Arrest","alcohol violation",-93.6227301,42.0493019
"15-001024","09/05/15 1800","09/05/15 1800","09/05/15 1800","Lot G3","Arrest","license violation",-93.6227301,42.0493019
"15-001010","09/05/15 1812","09/05/15 1812","09/05/15 1812","Lot G3","Arrest","alcohol violation",-93.6227301,42.0493019
"15-001009","09/05/15 1818","09/05/15 1818","09/05/15 1818","Lot S4","Arrest","public intoxication",-93.6348588,42.0120423
"15/001011","09/05/15 1825","09/05/15 1825","09/05/15 1825","Lot G3","Arrest","alcohol violation",-93.6227301,42.0493019
"15-001011","09/05/15 1825","09/05/15 1825","09/05/15 1825","Lot G3","Arrest","alcohol violation",-93.6227301,42.0493019
"15-001012","09/05/15 1843","09/05/15 1843","09/05/15 1843","Lot G3","Arrest","alcohol violation",-93.6227301,42.0493019
"15-001012","09/05/15 1843","09/05/15 1843","09/05/15 1843","Lot G3","Arrest","drug violation",-93.6227301,42.0493019
"15-001012","09/05/15 1843","09/05/15 1843","09/05/15 1843","Lot G3","Arrest","false information",-93.6227301,42.0493019
"15-001014","09/05/15 1909","09/05/15 1909","09/05/15 1909","Ashmore Drive and Ashmore Circle","Arrest","alcohol violation",-93.6416872,42.010786
"15-001014","09/05/15 1909","09/05/15 1909","09/05/15 1909","Ashmore Drive and Ashmore Circle","Arrest","public intoxication",-93.6416872,42.010786
"15-001014","09/05/15 1909","09/05/15 1909","09/05/15 1909","Ashmore Drive and Ashmore Circle","Arrest","interference",-93.6416872,42.010786
"15-001016","09/05/15 2010","09/05/15 2010","09/05/15 2010","Lot G3","Arrest","alcohol violation",-93.6227301,42.0493019
"15-001019","09/05/15 2023","09/05/15 2023","09/05/15 2023","Lot C5","Arrest","public intoxication",-93.634768,42.0177172
"15-001020","09/05/15 2030","09/05/15 2030","09/05/15 2030","Center Drive and University Avenue","Arrest","public intoxication",NA,NA
"15-001021","09/05/15 2047","09/05/15 2047","09/05/15 2047","Lot 85E","Arrest","public intoxication",-93.6344334,42.0157296
"15-001023","09/05/15 2057","09/05/15 2057","09/05/15 2057","Lot G3","Arrest","public intoxication",-93.6227301,42.0493019
"15-001031","09/05/15 2147",NA,"09/05/15 2147","4200 block of Maricopa Drive","Open","harassment",-93.6732177,42.0082569
"15-001032","09/06/15 0008","09/06/15 0008","09/06/15 0008","Beach Road and Lincoln Way","Arrest","alcohol violation",-93.6394928,42.0227678
"15-001033","09/06/15 0123","09/06/15 0123","09/05/15 0123","Highway 30 and State Avenue","Arrest","operating while intoxicated",NA,NA
"15-001035","09/06/15 0226","09/06/15 0226","09/06/15 0226","140 Lynn Avenue","Arrest","interference",-93.6458095,42.0212625
"15-001036","09/06/15 1503",NA,"09/06/15 1503","Hansen Ag Student Learning Center","Unfounded","theft",-93.6502665,42.0110798
"15-001040","09/08/15 1614",NA,"09/08/15 1614","Lot 201N","Open","vandalism",NA,NA
"15-001044","09/09/15 0720",NA,"09/09/15 0000","3900 block of Maricopa Drive","Unfounded","theft",-93.6689045,42.008411
"15-001045","09/09/15 1017",NA,"09/09/15 1017","Lot 61B","Open","theft",-93.6483675,42.0135352
"15-001047","09/09/15 2138",NA,"09/09/15 2138","Lot 61B","Open","theft",-93.6483675,42.0135352
"15-001048","09/09/15 2215","09/09/15 2215","09/09/15 2215","Lied Recreation Center","Arrest","trespass",-93.6372142,42.0267276
"15-001049","09/09/15 2253",NA,"09/09/15 2253","Oak-Elm Hall","Open","theft",-93.6403311,42.0251392
"15-001051","09/10/15 0944",NA,"09/10/15 0944","Alumni Center","Open","theft",-93.6387083,42.0181584
"15-001052","09/10/15 1123",NA,"09/10/15 1123","119 Stanton Avenue","Open","theft",-93.6489377,42.0219747
"15-001054","09/10/15 1508","09/10/15 1508","09/10/15 1508","Helser Hall","Arrest","drug violation",-93.6518379,42.02424
"15-001055","09/11/15 0138","09/11/15 0138","09/11/15 0138","Hyland Avenue and Lincoln Way","Arrest","public intoxication",-93.6555907,42.0227264
"15-001056","09/11/15 0218",NA,"09/11/15 0218","Friley Hall","Open","assault",-93.65045,42.0239234
"15-001057","09/11/15 0331","09/11/15 0331","09/11/15 0331","1200 block of Mayfield Drive","Arrest","operating while intoxicated",-93.6713661,42.0112363
"15-001058","09/11/15 0940",NA,"09/11/15 0940","Friley Hall","Open","theft",-93.65045,42.0239234
"15-001059","09/11/15 1140",NA,"09/11/15 1140","Wallace-Wilson Commons","Open","theft",-93.6504798,42.0140126
"15-001060","09/11/15 1406",NA,"09/11/15 1406","Lot 61A","Open","theft",-93.6483506,42.0124764
"15-001063","09/11/15 1655",NA,"09/11/15 1655","Armory Building","Open","theft",-93.6509474,42.029626
"15-001066","09/11/15 1844",NA,"09/11/15 1844","Frederiksen Court","Open","theft",-93.6440878,42.0340306
"15-001067","09/11/15 2315","09/11/15 2315","09/11/15 2315","Food Sciences Building","Arrest","alcohol violation",-93.6425228,42.0268836
"15-001068","09/11/15 2328",NA,"09/11/15 2328","Lot 63","Open","theft",-93.6367573,42.0239698
"15-001069","09/12/15 0028","09/12/15 0028","09/12/15 0028","Lincoln Way and Sheldon Avenue","Arrest","alcohol violation",-93.6542392,42.0227224
"15-001072","09/12/15 0114",NA,"09/12/15 0114","Friley Hall","Open","assault",-93.65045,42.0239234
"15-001070","09/12/15 0137","09/12/15 0137","09/12/15 0138","500 block of Welch Avenue","Arrest","alcohol violation",-93.650078,42.0176185
"15-001071","09/12/15 0156","09/12/15 0156","09/12/15 0156","Lincoln Way and Lynn Avenue","Arrest","alcohol violation",-93.6464086,42.0227244
"15-001073","09/12/15 0237","09/12/15 0237","09/12/15 0237","Campus Avenue and Lincoln Way","Arrest","operating while intoxicated",-93.6570426,42.0227269
"15-001075","09/12/15 0314","09/12/15 0314","09/12/15 0314","Beach Avenue and Lincoln Way","Arrest","drug violation",-93.639494,42.022655
"15-001074","09/12/15 0321","09/12/15 0321","09/12/15 0321","Hayward Avenue and Mortensen Road","Arrest","trespass",-93.6516786,42.0118612
"15-001076","09/12/15 0909",NA,"09/12/15 0909","Eaton Hall","Open","vandalism",-93.6528168,42.0245839
"15-001077","09/12/15 0958","09/12/15 0958","09/12/15 0958","Lot G3","Arrest","alcohol violation",-93.6227301,42.0493019
"15-001078","09/12/15 1015","09/12/15 1015","09/12/15 1015","Lot G3","Arrest","alcohol violation",-93.6227301,42.0493019
"15-001078","09/12/15 1015","09/12/15 1015","09/12/15 1015","Lot G3","Arrest","false information",-93.6227301,42.0493019
"15-001080","09/12/15 1058",NA,"09/12/15 1058","Beyer Hall","Open","theft",-93.6529169,42.0259395
"15-001081","09/12/15 1310","09/12/15 1310","09/12/15 1310","Beach Avenue","Arrest","alcohol violation",NA,NA
"15-001082","09/12/15 1325","09/12/15 1325","09/12/15 1325","Lot S3","Arrest","alcohol violation",-93.6348588,42.0120423
"15-001083","09/12/15 1333","09/12/15 1333","09/12/15 1333","Lot G2","Arrest","alcohol violation",-93.6363807,42.010106
"15-001085","09/12/15 1400","09/12/15 1400","09/12/15 1400","Lot C5","Arrest","alcohol violation",-93.634768,42.0177172
"15-001084","09/12/15 1405","09/12/15 1405","09/12/15 1405","Jack Trice Stadium","Arrest","alcohol violation",-93.635664,42.016144
"15-001087","09/12/15 1410",NA,"09/12/15 1410","Memorial Union Parking Ramp","Open","theft",-93.6449075,42.0234906
"15-001086","09/12/15 1415","09/12/15 1415","09/12/15 1415","Lot G3","Arrest","alcohol violation",-93.6227301,42.0493019
"15-001088","09/12/15 1440","09/12/15 1440","09/12/15 1440","South 4th Street and South Riverside Drive","Arrest","public intoxication",-93.6310995,42.0065637
"15-001089","09/12/15 1523","09/12/15 1523","09/12/15 1523","Lot C2","Arrest","public intoxication",-93.6348454,42.0199474
"15-001090","09/12/15 1523","09/12/15 1523","09/12/15 1523","Lot 85E","Arrest","public intoxication",-93.6344334,42.0157296
"15-001090","09/12/15 1523","09/12/15 1523","09/12/15 1523","Lot 85E","Arrest","alcohol violation",-93.6344334,42.0157296
"15-001091","09/12/15 1551","09/12/15 1551","09/12/15 1551","Osborn Drive and Wallace Road","Arrest","public intoxication",-93.6415098,42.0288854
"15-001092","09/12/15 1610","09/12/15 1610","09/12/15 1610","Lot D3","Arrest","public intoxication",-93.6332267,42.0177403
"15-001093","09/12/15 1657","09/12/15 1657","09/12/15 1657","Jack Trice Stadium","Arrest","public intoxication",-93.635664,42.016144
"15-001095","09/12/15 1740","09/12/15 1740","09/12/15 1740","Lot B4","Arrest","alcohol violation",-93.6366017,42.0186242
"15-001097","09/12/15 1752","09/12/15 1752","09/12/15 1752","Lot G3","Arrest","alcohol violation",-93.6227301,42.0493019
"15-001096","09/12/15 1756","09/12/15 1756","09/12/15 1756","Lot B5","Arrest","alcohol violation",-93.6365052,42.0178088
"15-001100","09/12/15 1838","09/12/15 1838","09/12/15 1838","Lot G2","Arrest","alcohol violation",-93.6363807,42.010106
"15-001099","09/12/15 1841","09/12/15 1841","09/12/15 1841","Jack Trice Stadium","Arrest","public intoxication",-93.635664,42.016144
"15-001098","09/12/15 1850","09/12/15 1850","09/12/15 1850","Lot S4","Arrest","public intoxication",-93.6348588,42.0120423
"15-001101","09/12/15 2000","09/12/15 2000","09/12/15 2000","Lot G2","Arrest","alcohol violation",-93.6363807,42.010106
"15-001103","09/12/15 2000","09/12/15 2000","09/12/15 2000","Jack Trice Stadium","Arrest","public intoxication",-93.635664,42.016144
"15-001102","09/12/15 2015","09/12/15 2015","09/12/15 2015","Lot G3","Arrest","alcohol violation",-93.6227301,42.0493019
"15-001102","09/12/15 2015","09/12/15 2015","09/12/15 2015","Lot G3","Arrest","license violation",-93.6227301,42.0493019
"15-001104","09/12/15 2125","09/12/15 2125","09/12/15 2125","1606 Christensen Drive","Arrest","public intoxication",-93.63343,42.0089863
"15-001105","09/12/15 2134","09/12/15 2134","09/12/15 2134","Gable Lane and Gray Avenue","Arrest","alcohol violation",-93.6420176,42.0214957
"15-001106","09/12/15 2145","09/12/15 2145","09/12/15 2145","Sunset Drive and Gray Avenue","Arrest","alcohol violation",-93.6411862,42.0212956
"15-001108","09/12/15 2157","09/12/15 2157","09/12/15 2157","Sunset Drive and Gray Avenue","Arrest","alcohol violation",-93.6411862,42.0212956
"15-001107","09/12/15 2200","09/12/15 2200","09/12/15 2200","Sunset Drive and Gray Avenue","Arrest","alcohol violation",-93.6411862,42.0212956
"15-001109","09/12/15 2220","09/12/15 2220","09/12/15 2220","Lincoln Way and Union Drive","Arrest","alcohol violation",-93.64278,42.0226914
"15-001111","09/13/15 0159","09/13/15 0159","09/13/15 0159","100 block of North Hyland Avenue","Arrest","public intoxication",-93.6555909,42.0227364
"15-001113","09/13/15 0231",NA,"09/13/15 0231","100 block of North Hyland Avenue","Open","vandalism",-93.6555909,42.0227364
"15-001116","09/13/15 0253",NA,"09/13/15 0253","Memorial Union Parking Ramp","Open","vandalism",-93.6449075,42.0234906
"15-001116","09/13/15 0253",NA,"09/13/15 0253","Memorial Union Parking Ramp","Open","theft",-93.6449075,42.0234906
"15-001114","09/13/15 0346","09/13/15 0346","09/13/15 0346","119 Stanton Avenue","Arrest","theft",-93.6489377,42.0219747
"15-001114","09/13/15 0346","09/13/15 0346","09/13/15 0346","119 Stanton Avenue","Arrest","assault",-93.6489377,42.0219747
"15-001114","09/13/15 0346","09/13/15 0346","09/13/15 0346","119 Stanton Avenue","Arrest","theft",-93.6489377,42.0219747
"15-001117","09/13/15 1049",NA,"09/13/15 1049","4709 Steinbeck Street","Open","theft",-93.6830438,42.0149761
"15-001119","09/13/15 1257",NA,"09/13/15 1257","Ames Intermodal Facility","Open","vandalism",-93.6523433,42.0210166
"15-001120","09/13/15 1505",NA,"09/13/15 1505","Parks Library","Open","theft",-93.6488141,42.0281254
"15-001121","09/13/15 1530","09/13/15 1530","09/13/15 1530","Maple Hall","Arrest","drug violation",-93.6387491,42.023654
"15-001121","09/13/15 1530","09/13/15 1530","09/13/15 1530","Maple Hall","Arrest","alcohol violation",-93.6387491,42.023654
"15-001125","09/14/15 0903",NA,NA,"119 Stanton Avenue","Arrest","theft",-93.6489377,42.0219747
"15-001126","09/14/15 0953",NA,"09/14/15 0953","Memorial Union","Open","theft",-93.6459454,42.0236502
"15-001128","09/14/15 1213",NA,"09/14/15 1213","Memorial Union Parking Ramp","Open","theft",-93.6449075,42.0234906
"15-001130","09/14/15 1846",NA,"09/17/15 1030","Lot S7","Arrest","vandalism",-93.6331516,42.0140523
"15-001132","09/15/15 0116","09/12/15 0000","09/15/15 0116","Lot C2","Open","assault",-93.6348454,42.0199474
"15-001135","09/15/15 1222",NA,"09/15/15 1222","119 Stanton Avenue","Open","theft",-93.6489377,42.0219747
"15-001136","09/15/15 1254","09/15/15 1254","09/15/15 1254","Oak-Elm Hall","Arrest","trespass",-93.6403311,42.0251392
"15-001139","09/15/15 1618",NA,"09/15/15 1618","Frederiksen Court","Open","fraud",-93.6440878,42.0340306
"15-001142","09/16/15 1025",NA,"09/16/15 1025","Lot 43","Open","theft",-93.6451572,42.0284868
"15-001144","09/16/15 1041","09/16/15 1041","09/16/15 1041","Lot 15","Arrest","drug violation",NA,NA
"15-001144","09/16/15 1041","09/16/15 1041","09/16/15 1041","Lot 15","Arrest","alcohol violation",NA,NA
"15-001144","09/16/15 1041","09/16/15 1041","09/16/15 1041","Lot 15","Arrest","license violation",NA,NA
"15-001145","09/17/15 0807",NA,"09/17/15 0807","Pearson Hall","Open","theft",-93.6498675,42.0260288
"15-001148","09/17/15 1412",NA,"09/17/15 1412","Armory Building","Open","theft",-93.6509474,42.029626
"15-001151","09/17/15 1730",NA,"09/17/15 1730","Parks Library","Open","theft",-93.6488141,42.0281254
"15-001152","09/18/15 0050","09/18/15 0050","09/18/15 0050","Lincoln Way and Wilmoth Avenue","Arrest","drug violation",-93.6615998,42.0227611
"15-001153","09/18/15 0222","09/18/15 0222","09/18/15 0022","Knapp Street and Lynn Avenue","Arrest","operating while intoxicated",-93.6463784,42.019148
"15-001154","09/18/15 0854",NA,"09/18/15 0854","Lot 61A","Open","theft",-93.6483506,42.0124764
"15-001157","09/18/15 1517",NA,"09/18/15 1517","Bessey Hall","Open","theft",-93.644629,42.0284863
"15-001158","09/18/15 1652",NA,"09/18/15 1652","Lot 202B","Open","harassment",NA,NA
"15-001162","09/18/15 2213",NA,"09/18/15 2213","Black Engineering Building","Open","theft",-93.6513617,42.0260459
"15-001163","09/19/15 0006","09/19/15 0006","09/19/15 0006","4300 block of Lincoln Way","Arrest","public intoxication",-93.6767801,42.0225089
"15-001163","09/19/15 0006","09/19/15 0006","09/19/15 0006","4300 block of Lincoln Way","Arrest","false information",-93.6767801,42.0225089
"15-001164","09/19/15 0138","09/19/15 0138","09/19/15 0138","Maple Hall","Arrest","public intoxication",-93.6387491,42.023654
"15-001164","09/19/15 0138","09/19/15 0138","09/19/15 0138","Maple Hall","Arrest","drug violation",-93.6387491,42.023654
"15-001165","09/19/15 0219","09/19/15 0219","09/19/15 0219","Willow Hall","Arrest","drug violation",-93.6377325,42.0239136
"15-001165","09/19/15 0219","09/19/15 0219","09/19/15 0219","Willow Hall","Arrest","alcohol violation",-93.6377325,42.0239136
"15-001165","09/19/15 0219","09/19/15 0219","09/19/15 0219","Willow Hall","Arrest","license violation",-93.6377325,42.0239136
"15-001165","09/19/15 0219","09/19/15 0219","09/19/15 0219","Willow Hall","Arrest","interference",-93.6377325,42.0239136
"15-001167","09/19/15 0747",NA,"09/19/15 0747","Marston Hall","Open","trespass",-93.6498445,42.0267965
"15-001168","09/19/15 2245","09/19/15 2245","09/19/15 2245","Wilson Hall","Arrest","drug violation",-93.651021,42.0139143
"15-001168","09/19/15 2245","09/19/15 2245","09/19/15 2245","Wilson Hall","Arrest","alcohol violation",-93.651021,42.0139143
"15-001168","09/19/15 2245","09/19/15 2245","09/19/15 2245","Wilson Hall","Arrest","license violation",-93.651021,42.0139143
"15-001170","09/20/15 0059","09/20/15 0059","09/20/15 0059","Helser Hall","Arrest","public intoxication",-93.6518379,42.02424
"15-001171","09/20/15 0111",NA,"09/20/15 0111","Stange Road and Wanda Daley Drive","Open","vandalism",-93.64473,42.0338708
"15-001173","09/20/15 0200","09/20/15 0200","09/20/15 0200","200 block of South Sheldon Avenue","Arrest","alcohol violation",-93.653675,42.021152
"15-001174","09/20/15 0347","09/20/15 0347",NA,"Lot 85E","Arrest","alcohol violation",-93.6344334,42.0157296
"15-001179","09/21/15 0211","09/21/15 0211","09/21/15 0211","24th Street and Prairie View West","Arrest","operating while intoxicated",-93.6397806,42.0454521
"15-001180","09/21/15 1449",NA,"09/21/15 1449","Memorial Union","Open","theft",-93.6459454,42.0236502
"15-001184","09/21/15 2309",NA,"09/21/15 2309","University VIllage","Open","domestic dispute",-93.6441672,42.0427435
"15-001182","09/21/15 2321",NA,"09/21/15 2321","2600 block of Pammel Drive","Open","theft",-93.6535551,42.0304027
"15-001183","09/22/15 0134","09/22/15 0134","09/22/15 0134","4500 block of Mortensen Road","Arrest","public intoxication",-93.678636,42.012084
"15-001188","09/22/15 1619","09/12/15 0000","09/22/15 1619","Lot D3","Open","theft",-93.6332267,42.0177403
"15-001190","09/22/15 1635","09/22/15 1635","09/22/15 1635","University VIllage","Arrest","drug violation",-93.6441672,42.0427435
"15-001191","09/22/15 1753",NA,"09/22/15 1753","Parks Library","Open","theft",-93.6488141,42.0281254
"15-001193","09/23/15 0048","09/23/15 0048","09/23/15 0048","Hayward Avenue and Knapp Street","Arrest","public intoxication",-93.6517339,42.0191154
"15-001198","09/24/15 1049",NA,"09/24/15 1049","Lot 112K","Open","vandalism",NA,NA
"15-001202","09/24/15 2249","09/24/15 2249","09/24/15 2249","Clemens Boulevard and Hemingway Drive","Arrest","driving violation",-93.679556,42.0179341
"15-001205","09/25/15 2318",NA,"09/25/15 2318","140 Lynn Avenue","Open","vandalism",-93.6458095,42.0212625
"15-001207","09/25/15 2338","09/25/15 2338","09/25/15 2338","Friley Hall","Arrest","drug violation",-93.65045,42.0239234
"15-001206","09/26/15 0017","09/26/15 0017","09/26/15 0017","Lake LaVerne","Arrest","drug violation",-93.6479874,42.0237049
"15-001208","09/26/15 0216","09/26/15 0216","09/26/15 0216","6th Street and University Boulevard","Arrest","alcohol violation",-93.633501,42.027804
"15-001209","09/26/15 0723",NA,"09/26/15 0723","Forker Building","Open","theft",-93.6403143,42.0268097
"15-001210","09/26/15 1037",NA,"09/26/15 1037","Elm Hall","Open","theft",-93.6403311,42.0251392
"15-001211","09/26/15 1541",NA,"09/26/15 1541","University VIllage","Open","theft",-93.6441672,42.0427435
"15-001212","09/26/15 1802",NA,"09/26/15 1802","Bessey Hall","Open","theft",-93.644629,42.0284863
"15-001213","09/27/15 0108","09/27/15 0108","09/27/15 0108","Ash Avenue and Sunset Drive","Arrest","alcohol violation",-93.6443636,42.0201199
"15-001214","09/27/15 0147","09/27/15 0147","09/27/15 0147","Lincoln Way and Welch Road","Arrest","public intoxication",-93.6501393,42.0227328
"15-001214","09/27/15 0147","09/27/15 0147","09/27/15 0147","Lincoln Way and Welch Road","Arrest","interference",-93.6501393,42.0227328
"15-001214","09/27/15 0147","09/27/15 0147","09/27/15 0147","Lincoln Way and Welch Road","Arrest","vandalism",-93.6501393,42.0227328
"15-001217","09/27/15 2050","09/27/15 2050","09/27/15 2050","Buchanan Hall","Arrest","drug violation",-93.642449,42.022653
"15-001218","09/27/15 2127","09/27/15 2127","09/27/15 2127","University VIllage","Arrest","drug violation",-93.6441672,42.0427435
"15-001219","09/27/15 2210",NA,"09/27/15 2210","Wilson Hall","Open","harassment",-93.651021,42.0139143
"15-001220","09/28/15 0220",NA,"09/28/15 0220","Frederiksen Court","Open","theft",-93.6440878,42.0340306
"15-001221","09/28/15 1820",NA,"09/28/15 1820","Frederiksen Court Community Center","Open","theft",NA,NA
"15-001222","09/28/15 2025","09/28/15 2025","09/28/15 2025","Morrill Road and Pammel Drive","Arrest","driving violation",-93.6479589,42.0305165
"15-001225","09/28/15 2221","09/28/15 2221","09/28/15 2221","Hyland Avenue and Pammel Drive","Arrest","driving violation",-93.6556552,42.0296034
"15-001226","09/29/15 1250",NA,"09/29/15 1250","Memorial Union","Open","theft",-93.6459454,42.0236502
"15-001228","09/29/15 1517",NA,"09/29/15 1517","Carver Hall","Open","theft",-93.648337,42.0252611
"15-001229","09/30/15 2126",NA,"09/30/15 2126","Lot 115","Open","theft",-93.6428661,42.0342308
"15-001237","10/01/15 0000",NA,"10/08/15 1815","Welch Hall","Arrest","drug violation",-93.6420811,42.0236532
"15-001230","10/01/15 0054","10/01/15 0054","10/01/15 0054","Lot 61A","Arrest","operating while intoxicated",-93.6483506,42.0124764
"15-001230","10/01/15 0054","10/01/15 0054","10/01/15 0054","Lot 61A","Arrest","drug violation",-93.6483506,42.0124764
"15-001231","10/01/15 0805",NA,"10/01/15 0805","Gerdin Business Building","Open","theft",-93.6444688,42.0254011
