"Case.Number","Date.Time.Reported","Earliest.Occurrence","Latest.Occurrence","General.Location","Disposition","Classification","longitude","latitude"
"17-000880","08/19/17 1414","08/19/17 1414","08/19/17 1414","2227 Knapp Street","Arrest","public intoxication",-93.6457501,42.0193517
"17-000882","08/19/17 1913","08/19/17 1913","08/19/17 1913","Chamberlain Street and Stanton Avenue","Arrest","drug violation",-93.6484903,42.0214258
"17-000883","08/20/17 0033","08/20/17 0033","08/20/17 0033","Pearson Avenue and Sunset Drive","Arrest","public intoxication",-93.6427194,42.0206123
"17-000884","08/20/17 0119","08/20/17 0119","08/20/17 0119","Memorial Union Parking Ramp","Open","theft",-93.6449075,42.0234906
"17-000885","08/20/17 0223","08/20/17 0223","08/20/17 0223","Geoffroy Hall","Arrest","drug violation",-93.6423896,42.0225449
"17-000886","08/20/17 0316","08/20/17 0316","08/20/17 0316","516 Welch Avenue","Arrest","public intoxication",-93.6497495,42.017061
"17-000887","08/20/17 0509","08/20/17 0509","08/20/17 0509","Martin hall","Arrest","public intoxication",NA,NA
"17-000888","08/20/17 1935","08/20/17 1935","08/20/17 1935","Arboretum","Open","drug violation",-93.6387303,42.011617
"17-000889","08/21/17 1426","08/21/17 1426","08/21/17 1426","Armory Building","Open","drug violation",-93.6509474,42.029626
"17-000891","08/22/17 0058","08/22/17 0058","08/22/17 0058","Lot 61B","Arrest","drug violation",-93.6483675,42.0135352
"17-000891","08/22/17 0058","08/22/17 0058","08/22/17 0058","Lot 61B","Arrest","public intoxication",-93.6483675,42.0135352
"17-000892","08/22/17 1211","08/22/17 1211","08/22/17 1211","General Services Building","Open","drug violation",-93.6410964,42.0280642
"17-000893","08/22/17 1238",NA,"08/22/17 1238","Lot S2","Open","hit and run",-93.6369797,42.0121464
"17-000894","08/22/17 1315",NA,"08/22/17 1315","Armory Building","Open","theft",-93.6509474,42.029626
"17-000895","08/22/17 1954","08/22/17 1954","08/22/17 1954","Armory Building","Open","drug violation",-93.6509474,42.029626
"17-000897","08/22/17 2329","08/22/17 2329","08/22/17 2329","Maple Hall","Arrest","drug violation",-93.6387491,42.023654
"17-000897","08/22/17 2329","08/22/17 2329","08/22/17 2329","Maple Hall","Arrest","alcohol violation",-93.6387491,42.023654
"17-000900","08/23/17 1122","08/23/17 1122","08/23/17 1122","Armory Building","Open","drug violation",-93.6509474,42.029626
"17-000904","08/24/17 0043","08/24/17 0043","08/24/17 0043","Mortensen Road and Seagrave Boulevard","Arrest","operating while intoxicated",-93.6713608,42.0120265
"17-000905","08/24/17 0133","08/24/17 0133","08/24/17 0133","State Avenue and Wood Street","Arrest","operating while intoxicated",-93.6591259,42.0221357
"17-000905","08/24/17 0133","08/24/17 0133","08/24/17 0133","State Avenue and Wood Street","Arrest","drug violation",-93.6591259,42.0221357
"17-000907","08/24/17 0944",NA,"08/24/17 0944","520 Morrill Road","Open","theft",-93.6479232,42.026185
"17-000908","08/24/17 1021","08/24/17 1021","08/24/17 1021","2650 Lincoln Way","Arrest","driving violation",-93.6538878,42.0225517
"17-000909","08/24/17 2236","08/24/17 2236","08/24/17 2236","Ash Avenue and Lincoln Way","Arrest","public intoxication",-93.64441,42.0226961
"17-000910","08/24/17 2257","08/24/17 2257","08/24/17 2257","Ash Avenue and Lincoln Way","Arrest","public intoxication",-93.64441,42.0226961
"17-000911","08/24/17 2358","08/24/17 2358","08/24/17 2358","Knapp Street and Welch Avenue","Arrest","public intoxication",-93.6500882,42.0191138
"17-000912","08/25/17 0110","08/25/17 0110","08/25/17 0110","2320 Chamberlain Street","Arrest","public intoxication",-93.647491,42.02126
"17-000913","08/25/17 0115","08/25/17 0115","08/25/17 0115","South 16th Street and University Boulevard","Arrest","operating while intoxicated",-93.6337562,42.0114627
"17-000914","08/25/17 0136","08/25/17 0136","08/25/17 0136","Memorial Union","Arrest","public intoxication",-93.6459454,42.0236502
"17-000915","08/25/17 0208","08/25/17 0208","08/25/17 0208","Lot 59A","Arrest","public intoxication",-93.6535564,42.0234382
"17-000916","08/25/17 0538","08/25/17 0538","08/25/17 0538","Lot 59E","Arrest","public intoxication",-93.64992,42.0236716
"17-000919","08/25/17 1153","08/25/17 1153","08/25/17 1153","Bissell Road and Union Drive","Arrest","public intoxication",-93.6518976,42.0253625
"17-000922","08/25/17 2143","08/25/17 2143","08/25/17 2143","Union Drive and Wallace Road","Arrest","alcohol violation",-93.6441141,42.0247932
"17-000921","08/25/17 2158","08/25/17 2158","08/25/17 2158","Union Drive and Wallace Road","Arrest","public intoxication",-93.6441141,42.0247932
"17-000923","08/26/17 0017","08/26/17 0017","08/26/17 0017","Lake LaVerne","Arrest","alcohol violation",-93.6479874,42.0237049
"17-000924","08/26/17 0049",NA,"08/26/17 0049","Lot 85E","Open","vandalism",-93.6344334,42.0157296
"17-000926","08/26/17 1558","08/26/17 0000","08/26/17 1558","Ames Intermodel Facility","Open","hit and run",-93.6523433,42.0210166
"17-000928","08/26/17 2142","08/26/17 2142","08/26/17 2142","520 Morrill Road","Arrest","alcohol violation",-93.6479232,42.026185
"17-000929","08/26/17 2307","08/26/17 2307","08/26/17 2307","Beardshear Hall","Arrest","public intoxication",-93.6484405,42.0261746
"17-000930","08/27/17 0129","08/27/17 0129","08/27/17 0129","Lincoln Way and Morrill Road","Arrest","operating while intoxicated",-93.6464078,42.0228283
"17-000930","08/27/17 0129","08/27/17 0129","08/27/17 0129","Lincoln Way and Morrill Road","Arrest","drug violation",-93.6464078,42.0228283
"17-000930","08/27/17 0129","08/27/17 0129","08/27/17 0129","Lincoln Way and Morrill Road","Arrest","alcohol violation",-93.6464078,42.0228283
"17-000931","08/27/17 0206","08/27/17 0206","08/27/17 0206","119 Stanton Avenue","Arrest","public intoxication",-93.6489377,42.0219747
"17-000933","08/27/17 1813",NA,"08/27/17 1813","63 Frederiksen Court","Open","theft",-93.6408012,42.0327995
"17-000935","08/28/17 0820",NA,"08/28/17 0820","Ann Campbell Transit Station","Open","theft",-93.6464654,42.0266187
"17-000937","08/28/17 1553",NA,"08/28/17 1553","Friley Hall","Open","theft",-93.65045,42.0239234
"17-000938","08/28/17 1712",NA,"08/28/17 1712","Lot 93","Open","hit and run",-93.6346687,42.0080731
"17-000940","08/28/17 2043","08/28/17 2043","08/28/17 2043","Hayward Avenue and Mortensen Road","Arrest","drug violation",-93.6516786,42.0118612
"17-000941","08/29/17 0015","08/29/17 0015","08/29/17 0015","Mortensen Road and Pinon Drive","Open","driving violation",-93.6749317,42.0120645
"17-000943","08/29/17 1947","08/29/17 0000","08/29/17 1947","Lied Recreation Center","Open","theft",-93.6372142,42.0267276
"17-000944","08/30/17 1039",NA,"08/30/17 1039","1022 Welch Avenue","Open","theft",-93.6493525,42.0127899
"17-000945","08/30/17 1338",NA,"08/30/17 1338","Lot 63","Open","theft",-93.6367573,42.0239698
"17-000947","08/31/17 0930","08/31/17 0930","08/31/17 0930","Veterinary Medicine","Open","harassment",-93.633833,42.006383
"17-000948","08/31/17 1047",NA,"08/31/17 1047","Parks Library","Open","theft",-93.6488141,42.0281254
"17-000951","08/31/17 2028","08/31/17 2028","08/31/17 2028","Gerdin Business Building","Open","harassment",-93.6444688,42.0254011
"17-000953","09/01/17 0200","09/01/17 0200","09/01/17 0200","Mortensen Road and State Avenue","Arrest","operating while intoxicated",-93.6589323,42.0118849
"17-000952","09/01/17 0206","09/01/17 0206",NA,"Hyland Avenue and West Street","Arrest","public intoxication",-93.6556457,42.0253446
"17-000952","09/01/17 0206","09/01/17 0206",NA,"Hyland Avenue and West Street","Arrest","unlawful use of license",-93.6556457,42.0253446
"17-000954","09/01/17 0228","09/01/17 0228","09/01/17 0228","Scheman Building","Arrest","public intoxication",-93.6367398,42.021491
"17-000956","09/01/17 0934",NA,"09/01/17 0934","Buchanan Hall","Open","theft",-93.642449,42.022653
"17-000958","09/01/17 1347",NA,"09/01/17 1347","Plant Introduction Farm","Open","theft",NA,NA
"17-000960","09/01/17 1544","09/01/17 1544","09/01/17 1544","Parks Library","Open","theft",-93.6488141,42.0281254
"17-000962","09/01/17 2138","09/01/17 2138","09/01/17 2138","Knapp Street and Welch Avenue","Arrest","alcohol violation",-93.6500882,42.0191138
"17-000963","09/01/17 2218","09/01/17 2218","09/01/17 2218","Linden Hall","Arrest","alcohol violation",-93.6403252,42.0231404
"17-000964","09/01/17 2227","09/01/17 2227","09/01/17 2227","Lot 61C","Open","harassment",-93.6493851,42.0152891
"17-000965","09/01/17 2257","09/01/17 2257","09/01/17 2257","Molecular Biology Building","Arrest","public intoxication",-93.6496746,42.0311093
"17-000967","09/02/17 0153","09/02/17 0153","09/02/17 0153","State Gymnasium","Arrest","public intoxication",-93.6538021,42.0246748
"17-000969","09/02/17 0212","09/02/17 0212","09/02/17 0212","Lot 7","Arrest","public intoxication",-93.6546792,42.0257352
"17-000968","09/02/17 0222","09/02/17 0222","09/02/17 0222","Lot 50B","Arrest","operating while intoxicated",-93.6417187,42.0259655
"17-000971","09/02/17 1414","09/02/17 1414","09/02/17 1414","Lot G3","Arrest","alcohol violation",-93.6227301,42.0493019
"17-000973","09/02/17 1435","09/02/17 1435","09/02/17 1435","Lot G3","Arrest","alcohol violation",-93.6227301,42.0493019
"17-000972","09/02/17 1439","09/02/17 1439","09/02/17 1439","Lot G2","Arrest","alcohol violation",-93.6363807,42.010106
"17-000974","09/02/17 1455","09/02/17 1455","09/02/17 1455","Lot G2","Arrest","alcohol violation",-93.6363807,42.010106
"17-000975","09/02/17 1514","09/02/17 1514","09/02/17 1514","Lot G2","Arrest","alcohol violation",-93.6363807,42.010106
"17-000976","09/02/17 1547","09/02/17 1547","09/02/17 1547","Lot G6","Arrest","alcohol violation",-93.6420154,42.0237318
"17-000979","09/02/17 1554","09/02/17 1554","09/02/17 1554","Lot G6","Arrest","alcohol violation",-93.6420154,42.0237318
"17-000978","09/02/17 1556","09/02/17 1556","09/02/17 1556","Lot C1","Arrest","alcohol violation",-93.6349461,42.0220732
"17-000977","09/02/17 1601","09/02/17 1601","09/02/17 1601","Lot G7","Arrest","alcohol violation",-93.6420154,42.0237318
"17-000981","09/02/17 1606","09/02/17 1606","09/02/17 1606","Lot C4","Arrest","alcohol violation",-93.6347608,42.0186377
"17-000980","09/02/17 1614","09/02/17 1614","09/02/17 1614","Lot G5","Open","theft",-93.6286452,42.0096516
"17-000982","09/02/17 1620","09/02/17 1620","09/02/17 1620","Lot G3","Arrest","alcohol violation",-93.6227301,42.0493019
"17-000983","09/02/17 1623","09/02/17 1623","09/02/17 1623","Lot S2","Arrest","alcohol violation",-93.6369797,42.0121464
"17-000987","09/02/17 1640","09/02/17 1640","09/02/17 1640","Lot G3","Arrest","alcohol violation",-93.6227301,42.0493019
"17-000987","09/02/17 1640","09/02/17 1640","09/02/17 1640","Lot G3","Arrest","interference",-93.6227301,42.0493019
"17-000985","09/02/17 1641","09/02/17 1641","09/02/17 1641","Lot G3","Arrest","alcohol violation",-93.6227301,42.0493019
"17-000986","09/02/17 1645","09/02/17 1645","09/02/17 1645","Lot G3","Arrest","public intoxication",-93.6227301,42.0493019
"17-000988","09/02/17 1713","09/02/17 1713","09/02/17 1713","Lot G3","Arrest","alcohol violation",-93.6227301,42.0493019
"17-000989","09/02/17 1728","09/02/17 1728","09/02/17 1728","Lot G3","Arrest","alcohol violation",-93.6227301,42.0493019
"17-000990","09/02/17 1730","09/02/17 1730","09/02/17 1730","Lot G3","Arrest","alcohol violation",-93.6227301,42.0493019
"17-000992","09/02/17 1738","09/02/17 1738","09/02/17 1738","Lot G2","Arrest","public intoxication",-93.6363807,42.010106
"17-000991","09/02/17 1740","09/02/17 1740","09/02/17 1740","Lot G3","Arrest","alcohol violation",-93.6227301,42.0493019
"17-000991","09/02/17 1740","09/02/17 1740","09/02/17 1740","Lot G3","Arrest","unlawful use of license",-93.6227301,42.0493019
"17-000993","09/02/17 1752","09/02/17 1752","09/02/17 1752","Lot G3","Arrest","alcohol violation",-93.6227301,42.0493019
"17-000995","09/02/17 1752","09/02/17 1752","09/02/17 1752","Kildee Hall","Arrest","public intoxication",-93.6438587,42.0295129
"17-000994","09/02/17 1755","09/02/17 1755","09/02/17 1755","Log S6","Arrest","alcohol violation",NA,NA
"17-000996","09/02/17 1809","09/02/17 1809","09/02/17 1809","Lot G2","Arrest","alcohol violation",-93.6363807,42.010106
"17-000997","09/02/17 1830","09/02/17 1830","09/02/17 1830","Lot G3","Arrest","alcohol violation",-93.6227301,42.0493019
"17-000998","09/02/17 1844","09/02/17 1844","09/02/17 1844","Lot G3","Arrest","alcohol violation",-93.6227301,42.0493019
"17-001002","09/02/17 1859","09/02/17 1859","09/02/17 1859","Lot G2","Arrest","operating while intoxicated",-93.6363807,42.010106
"17-000999","09/02/17 1900","09/02/17 1900","09/02/17 1900","Lot G3","Arrest","alcohol violation",-93.6227301,42.0493019
"17-001000","09/02/17 1907","09/02/17 1907","09/02/17 1907","Lot G3","Arrest","alcohol violation",-93.6227301,42.0493019
"17-001003","09/02/17 1914","09/02/17 1914","09/02/17 1914","South 4th Street and Access to Ball Diamond","Arrest","public intoxication",NA,NA
"17-001004","09/02/17 1936","09/02/17 1936","09/02/17 1936","Lot G3","Arrest","alcohol violation",-93.6227301,42.0493019
"17-001005","09/02/17 1940","09/02/17 1940","09/02/17 1940","Lot C4","Arrest","public intoxication",-93.6347608,42.0186377
"17-001006","09/02/17 1952","09/02/17 1952","09/02/17 1952","Lot S3","Arrest","alcohol violation",-93.6348588,42.0120423
"17-001008","09/02/17 1958","09/02/17 1958","09/02/17 1958","South 4th Street and University Boulevard","Arrest","public intoxication",-93.63108,42.016262
"17-001007","09/02/17 2003","09/02/17 2003","09/02/17 2003","Lot G3","Arrest","alcohol violation",-93.6227301,42.0493019
"17-001009","09/02/17 2013","09/02/17 2013","09/02/17 2013","Lot G3","Arrest","alcohol violation",-93.6227301,42.0493019
"17-001011","09/02/17 2033","09/02/17 2033","09/02/17 2033","Lot 85E","Arrest","alcohol violation",-93.6344334,42.0157296
"17-001012","09/02/17 2048","09/02/17 2048","09/02/17 2048","Lot G3","Arrest","alcohol violation",-93.6227301,42.0493019
"17-001014","09/02/17 2107","09/02/17 2107","09/02/17 2107","Lot G3","Arrest","alcohol violation",-93.6227301,42.0493019
"17-001015","09/02/17 2125","09/02/17 2125","09/02/17 2125","South 16th Street and University Boulevard","Arrest","public intoxication",-93.6337562,42.0114627
"17-001016","09/02/17 2210","09/02/17 2210","09/02/17 2210","Jack Trice Football Stadium","Arrest","transient merchant violation",-93.6357716,42.0139977
"17-001017","09/02/17 2328","09/02/17 2328","09/02/17 2328","Lot B4","Open","assault",-93.6366017,42.0186242
"17-001018","09/03/17 1014","09/03/17 1014","09/03/17 1014","South 16th Street and University Boulevard","Arrest","driving violation",-93.6337562,42.0114627
"17-001019","09/03/17 1101",NA,"09/03/17 1101","Frederiksen Court","Open","theft",-93.6440878,42.0340306
"17-001021","09/04/17 0023","09/04/17 0023","09/04/17 0023","500 block of Welch Avenue","Arrest","public intoxication",-93.650078,42.0176185
"17-001022","09/04/17 1043",NA,"09/04/17 1043","83 Frederiksen Court","Open","theft",NA,NA
"17-001024","09/04/17 2321","09/04/17 2321","09/04/17 2321","Helser Hall","Arrest","drug violation",-93.6518379,42.02424
"17-001025","09/05/17 0002","09/05/17 0002","09/05/17 0002","Haber Road and North University Boulevard","Arrest","trespass",-93.6387948,42.0299502
"17-001026","09/05/17 0148","09/05/17 0148","09/05/17 0148","3800 Lincoln Way","Arrest","drug violation",-93.669771,42.0216985
"17-001026","09/05/17 0148","09/05/17 0148","09/05/17 0148","3800 Lincoln Way","Arrest","driving violation",-93.669771,42.0216985
"17-001027","09/05/17 1710",NA,"09/05/17 1710","Birch Hall","Open","vandalism",-93.6417417,42.0237087
"17-001028","09/06/17 0218","09/06/17 0218","09/06/17 0218","Bird Manor Apartments","Arrest","operating while intoxicated",NA,NA
"17-001029","09/06/17 1258","09/06/17 1258","09/06/17 1258","Armory Building","Open","drug violation",-93.6509474,42.029626
"17-001031","09/06/17 1528",NA,"09/06/17 1528","Beardshear Hall","Open","fraud",-93.6484405,42.0261746
"17-001032","09/06/17 1705",NA,"09/06/17 1705","Parks Library","Open","theft",-93.6488141,42.0281254
"17-001033","09/07/17 0156","09/07/17 0156","09/07/17 0156","Chamberlain Place and Hunt Street","Arrest","public intoxication",-93.6509256,42.0202731
"17-001036","09/07/17 1201","09/07/17 1201","09/07/17 1201","Atanasoff Hall","Open","harassment",-93.6495713,42.0281363
"17-001039","09/07/17 1925",NA,"09/07/17 1925","Wilson Hall","Open","theft",-93.651021,42.0139143
"17-001040","09/07/17 2011",NA,"09/07/17 2011","Friley Hall","Open","vandalism",-93.65045,42.0239234
"17-001041","09/07/17 2105","09/07/17 2105","09/07/17 2105","Lot 63","Arrest","drug violation",-93.6367573,42.0239698
"17-001042","09/08/17 1524","09/08/17 1524","09/08/17 1524","Lied Recreation Center","Open","harassment",-93.6372142,42.0267276
"17-001043","09/08/17 2058","09/08/17 2058","09/08/17 2058","Ash Avenue and Gable Lane","Arrest","alcohol violation",-93.6444023,42.0214733
"17-001045","09/09/17 0017","09/09/17 0017","09/09/17 0017","Lot 21","Arrest","public intoxication",-93.651571,42.0297193
"17-001046","09/09/17 0126","09/09/17 0126","09/09/17 0126","Arbor Street and State Avenue","Arrest","public intoxication",-93.6591238,42.0209091
"17-001047","09/09/17 0215","09/09/17 0215","09/09/17 0215","405 Hayward Avenue","Arrest","public intoxication",-93.6521453,42.0188204
"17-001048","09/09/17 0257","09/09/17 0257","09/09/17 0257","Communications Building","Arrest","public intoxication",-93.650922,42.0310143
"17-001049","09/09/17 0632","09/09/17 0632","09/09/17 0632","Lot G3","Arrest","alcohol violation",-93.6227301,42.0493019
"17-001050","09/09/17 0642","09/09/17 0642","09/09/17 0642","Lot G3","Arrest","alcohol violation",-93.6227301,42.0493019
"17-001051","09/09/17 0653","09/09/17 0653","09/09/17 0653","Lot G3","Arrest","alcohol violation",-93.6227301,42.0493019
"17-001052","09/09/17 0715","09/09/17 0715","09/09/17 0715","Lot G2","Arrest","alcohol violation",-93.6363807,42.010106
"17-001053","09/09/17 0738","09/09/17 0738","09/09/17 0738","Lot G3","Arrest","alcohol violation",-93.6227301,42.0493019
"17-001054","09/09/17 0743","09/09/17 0743","09/09/17 0743","Lot S5","Arrest","alcohol violation",-93.633969,42.0126321
"17-001055","09/09/17 0813","09/09/17 0813","09/09/17 0813","Lot G7","Arrest","alcohol violation",-93.6420154,42.0237318
"17-001056","09/09/17 0822","09/09/17 0822","09/09/17 0822","Lot S7","Arrest","alcohol violation",-93.6331516,42.0140523
"17-001057","09/09/17 0842","09/09/17 0842","09/09/17 0842","South 4th Street and University Boulevard","Arrest","alcohol violation",-93.63108,42.016262
"17-001057","09/09/17 0842","09/09/17 0842","09/09/17 0842","South 4th Street and University Boulevard","Arrest","false information",-93.63108,42.016262
"17-001058","09/09/17 0848","09/09/17 0848","09/09/17 0848","Lot C6","Arrest","alcohol violation",-93.6347647,42.0167821
"17-001059","09/09/17 0851","09/09/17 0851","09/09/17 0851","Lot G3","Arrest","alcohol violation",-93.6227301,42.0493019
"17-001061","09/09/17 0901","09/09/17 0901","09/09/17 0901","Lot C6","Arrest","alcohol violation",-93.6347647,42.0167821
"17-001060","09/09/17 0905","09/09/17 0905","09/09/17 0905","Lot G3","Arrest","alcohol violation",-93.6227301,42.0493019
"17-001063","09/09/17 0910","09/09/17 0910","09/09/17 0910","Lot G3","Arrest","alcohol violation",-93.6227301,42.0493019
"17-001062","09/09/17 0912","09/09/17 0912","09/09/17 0912","Lot C6","Arrest","alcohol violation",-93.6347647,42.0167821
"17-001064","09/09/17 0914","09/09/17 0914","09/09/17 0914","Lot G3","Arrest","alcohol violation",-93.6227301,42.0493019
"17-001074","09/09/17 0915","09/09/17 0915","09/09/17 0915","171 University Village","Open","domestic dispute",-93.643191,42.0420562
"17-001066","09/09/17 0919","09/09/17 0919","09/09/17 0919","Lot G3","Arrest","alcohol violation",-93.6227301,42.0493019
"17-001065","09/09/17 0920","09/09/17 0920","09/09/17 0920","Lot C4","Arrest","alcohol violation",-93.6347608,42.0186377
"17-001067","09/09/17 0927","09/09/17 0927","09/09/17 0927","Lot G3","Arrest","alcohol violation",-93.6227301,42.0493019
"17-001069","09/09/17 0932","09/09/17 0932","09/09/17 0932","Lot G3","Arrest","alcohol violation",-93.6227301,42.0493019
"17-001068","09/09/17 0934","09/09/17 0934","09/09/17 0934","Lot C4","Arrest","alcohol violation",-93.6347608,42.0186377
"17-001068","09/09/17 0934","09/09/17 0934","09/09/17 0934","Lot C4","Arrest","unlawful use of license",-93.6347608,42.0186377
"17-001070","09/09/17 0939","09/09/17 0939","09/09/17 0939","Lot G3","Arrest","alcohol violation",-93.6227301,42.0493019
"17-001073","09/09/17 0942","09/09/17 0942","09/09/17 0942","Lot G3","Arrest","alcohol violation",-93.6227301,42.0493019
"17-001071","09/09/17 0944","09/09/17 0944","09/09/17 0944","Lot G2","Arrest","alcohol violation",-93.6363807,42.010106
"17-001071","09/09/17 0944","09/09/17 0944","09/09/17 0944","Lot G2","Arrest","unlawful use of license",-93.6363807,42.010106
"17-001071","09/09/17 0944","09/09/17 0944","09/09/17 0944","Lot G2","Arrest","false information",-93.6363807,42.010106
"17-001072","09/09/17 0951","09/09/17 0951","09/09/17 0951","Lot C4","Arrest","alcohol violation",-93.6347608,42.0186377
"17-001076","09/09/17 0952","09/09/17 0952","09/09/17 0952","Lot B5","Arrest","alcohol violation",-93.6365052,42.0178088
"17-001075","09/09/17 0955","09/09/17 0955","09/09/17 0955","Jack Trice Football Stadium","Arrest","public intoxication",-93.6357716,42.0139977
"17-001077","09/09/17 1000","09/09/17 1000","09/09/17 1000","Lot G4","Arrest","alcohol violation",-93.6286452,42.0096516
"17-001078","09/09/17 1004","09/09/17 1004","09/09/17 1004","Lot C5","Arrest","alcohol violation",-93.634768,42.0177172
"17-001079","09/09/17 1008","09/09/17 1008","09/09/17 1008","Lot B5","Arrest","alcohol violation",-93.6365052,42.0178088
"17-001080","09/09/17 1019","09/09/17 1019","09/09/17 1019","Lot G3","Arrest","alcohol violation",-93.6227301,42.0493019
"17-001081","09/09/17 1022","09/09/17 1022","09/09/17 1022","Lot B5","Arrest","alcohol violation",-93.6365052,42.0178088
"17-001083","09/09/17 1023","09/09/17 1023","09/09/17 1023","Lot C5","Arrest","alcohol violation",-93.634768,42.0177172
"17-001082","09/09/17 1027","09/09/17 1027","09/09/17 1027","Lot G3","Arrest","alcohol violation",-93.6227301,42.0493019
"17-001084","09/09/17 1032","09/09/17 1032","09/09/17 1032","Lot G3","Arrest","alcohol violation",-93.6227301,42.0493019
"17-001085","09/09/17 1035","09/09/17 1035","09/09/17 1035","Lot G3","Arrest","alcohol violation",-93.6227301,42.0493019
"17-001087","09/09/17 1036","09/09/17 1036","09/09/17 1036","Lot G3","Arrest","alcohol violation",-93.6227301,42.0493019
"17-001086","09/09/17 1041","09/09/17 1041","09/09/17 1041","Lot B3","Arrest","alcohol violation",-93.6365568,42.0192735
"17-001088","09/09/17 1052","09/09/17 1052","09/09/17 1052","Lot B5","Arrest","alcohol violation",-93.6365052,42.0178088
"17-001092","09/09/17 1052","09/09/17 1052","09/09/17 1052","South 16th Street and University Boulevard","Arrest","public intoxication",-93.6337562,42.0114627
"17-001090","09/09/17 1058","09/09/17 1058","09/09/17 1058","Lot A3","Arrest","alcohol violation",-93.6377976,42.0177136
"17-001089","09/09/17 1102","09/09/17 1102","09/09/17 1102","Lot G3","Arrest","alcohol violation",-93.6227301,42.0493019
"17-001091","09/09/17 1110","09/09/17 1110","09/09/17 1110","Lot B5","Arrest","alcohol violation",-93.6365052,42.0178088
"17-001093","09/09/17 1114","09/09/17 1114","09/09/17 1114","Lot G3","Arrest","alcohol violation",-93.6227301,42.0493019
"17-001094","09/09/17 1116","09/09/17 1116","09/09/17 1116","Lot G3","Arrest","alcohol violation",-93.6227301,42.0493019
"17-001095","09/09/17 1118","09/09/17 1118","09/09/17 1118","Lot G2","Arrest","alcohol violation",-93.6363807,42.010106
"17-001096","09/09/17 1119","09/09/17 1119","09/09/17 1119","Lot B4","Arrest","alcohol violation",-93.6366017,42.0186242
"17-001097","09/09/17 1123","09/09/17 1123","09/09/17 1123","Lot G2","Arrest","alcohol violation",-93.6363807,42.010106
"17-001101","09/09/17 1139","09/09/17 1139","09/09/17 1139","Lot G2","Open","assault",-93.6363807,42.010106
"17-001099","09/09/17 1143","09/09/17 1143","09/09/17 1143","Lot G3","Arrest","public intoxication",-93.6227301,42.0493019
"17-001098","09/09/17 1144","09/09/17 1144","09/09/17 1144","Lot G3","Arrest","alcohol violation",-93.6227301,42.0493019
"17-001100","09/09/17 1144","09/09/17 1144","09/09/17 1144","Lot G2","Arrest","public intoxication",-93.6363807,42.010106
"17-001100","09/09/17 1144","09/09/17 1144","09/09/17 1144","Lot G2","Arrest","alcohol violation",-93.6363807,42.010106
"17-001102","09/09/17 1152","09/09/17 1152","09/09/17 1152","Lot G3","Arrest","public intoxication",-93.6227301,42.0493019
"17-001103","09/09/17 1216","09/09/17 1216","09/09/17 1216","Lot S5","Arrest","alcohol violation",-93.633969,42.0126321
"17-001104","09/09/17 1225","09/09/17 1225","09/09/17 1225","Lot G2","Arrest","alcohol violation",-93.6363807,42.010106
"17-001105","09/09/17 1227","09/09/17 1227","09/09/17 1227","Lot G2","Arrest","alcohol violation",-93.6363807,42.010106
"17-001107","09/09/17 1231","09/09/17 1231","09/09/17 1231","Lot G3","Arrest","alcohol violation",-93.6227301,42.0493019
"17-001108","09/09/17 1233","09/09/17 1233","09/09/17 1233","Lot G2","Arrest","alcohol violation",-93.6363807,42.010106
"17-001106","09/09/17 1234","09/09/17 1234","09/09/17 1234","Lot G3","Arrest","alcohol violation",-93.6227301,42.0493019
"17-001116","09/09/17 1238","09/09/17 1238","09/09/17 1238","Lot G3","Arrest","public intoxication",-93.6227301,42.0493019
"17-001118","09/09/17 1246","09/09/17 1246","09/09/17 1246","Lot G3","Arrest","public intoxication",-93.6227301,42.0493019
"17-001109","09/09/17 1249","09/09/17 1249","09/09/17 1249","Lot G3","Arrest","alcohol violation",-93.6227301,42.0493019
"17-001109","09/09/17 1249","09/09/17 1249","09/09/17 1249","Lot G3","Arrest","false information",-93.6227301,42.0493019
"17-001119","09/09/17 1250","09/09/17 1250","09/09/17 1250","23 Frederiksen Court","Open","theft",-93.643363,42.0332305
"17-001111","09/09/17 1254","09/09/17 1254","09/09/17 1254","Maple Hall","Arrest","public intoxication",-93.6387491,42.023654
"17-001110","09/09/17 1255","09/09/17 1255","09/09/17 1255","South 4th Street and Beach Avenue","Arrest","public intoxication",-93.63915,42.016289
"17-001113","09/09/17 1259","09/09/17 1259","09/09/17 1259","Lot G3","Arrest","alcohol violation",-93.6227301,42.0493019
"17-001112","09/09/17 1301","09/09/17 1301","09/09/17 1301","Lot G3","Arrest","alcohol violation",-93.6227301,42.0493019
"17-001114","09/09/17 1305","09/09/17 1305","09/09/17 1305","Lot G2","Arrest","public intoxication",-93.6363807,42.010106
"17-001114","09/09/17 1305","09/09/17 1305","09/09/17 1305","Lot G2","Arrest","unlawful use of license",-93.6363807,42.010106
"17-001114","09/09/17 1305","09/09/17 1305","09/09/17 1305","Lot G2","Arrest","alcohol violation",-93.6363807,42.010106
"17-001115","09/09/17 1316","09/09/17 1316","09/09/17 1316","Lot G3","Arrest","alcohol violation",-93.6227301,42.0493019
"17-001117","09/09/17 1319","09/09/17 1319","09/09/17 1319","Lot G3","Arrest","alcohol violation",-93.6227301,42.0493019
"17-001120","09/09/17 1330","09/09/17 1330","09/09/17 1330","Lot G3","Arrest","alcohol violation",-93.6227301,42.0493019
