"Case.Number","Date.Time.Reported","Earliest.Occurrence","Latest.Occurrence","General.Location","Disposition","Classification","longitude","latitude"
"18-000851","08/29/18 1648",NA,"08/29/18 1648","706 Morrill Road","Open","harassment",NA,NA
"18-000852","08/29/18 2215","08/29/18 2215","08/29/18 2215","Lot 63","Arrest","drug violation",-93.6367573,42.0239698
"18-000854","08/30/18 0159","08/30/18 0159","08/30/18 0159","2508 Mortensen Road","Arrest","public intoxication",-93.6502665,42.0110798
"18-000855","08/30/18 0233","08/30/18 0233","08/30/18 0233","117 Welch Avenue","Arrest","public intoxication",-93.6503435,42.0220653
"18-000856","08/30/18 0827",NA,"08/30/18 0827","Larch Hall","Open","fraud",-93.6382868,42.0232779
"18-000857","08/30/18 1149",NA,"08/30/18 1149","119 Stanton Avenue","Open","theft",-93.6489377,42.0219747
"18-000858","08/30/18 1211",NA,"08/30/18 1211","Lyon Hall","Open","theft",-93.6424864,42.0245055
"18-000853","08/30/18 1245","08/30/18 1245","08/30/18 1245","Intermodal Facility","Arrest","public intoxication",-93.6523433,42.0210166
"18-000859","08/30/18 1325",NA,"08/30/18 1325","Linden Hall","Closed","theft",-93.6403252,42.0231404
"18-000860","08/30/18 2151","08/30/18 2151","08/30/18 2151","2400 University Avenue","Arrest","driving violation",-93.6389116,42.0008005
"18-000861","08/31/18 0100","08/31/18 0100","08/31/18 0100","Chamberlain Street and Welch Avenue","Arrest","public intoxication",-93.6501941,42.0214439
"18-000862","08/31/18 0854","08/31/18 0200","08/31/18 0854","Howe Hall","Open","theft",-93.6528316,42.0269191
"18-000864","08/31/18 1049","08/31/18 0200","08/31/18 1049","Lot 12","Open","hit and run",-93.6515025,42.0312528
"18-000866","08/31/18 2153","08/31/18 2153","08/31/18 2153","Lincoln Way and South Russell Avenue","Arrest","driving violation",-93.6283456,42.0228388
"18-000868","09/01/18 1207","09/01/18 1207","09/01/18 1207","Larch Hall","Arrest","public intoxication",-93.6382868,42.0232779
"18-000870","09/01/18 1419","09/01/18 1419","09/01/18 1419","Lot G2","Arrest","alcohol violation",-93.6363807,42.010106
"18-000871","09/01/18 1427","09/01/18 1427","09/01/18 1427","Lot G3","Cited","alcohol violation",-93.6227301,42.0493019
"18-000872","09/01/18 1458","09/01/18 1458","09/01/18 1458","Lot G3","Cited","alcohol violation",-93.6227301,42.0493019
"18-000873","09/01/18 1508","09/01/18 1508","09/01/18 1508","Lot G3","Cited","alcohol violation",-93.6227301,42.0493019
"18-000874","09/01/18 1510","09/01/18 1510","09/01/18 1510","Lot G3","Cited","alcohol violation",-93.6227301,42.0493019
"18-000875","09/01/18 1533","09/01/18 1533","09/01/18 1533","Lot G3","Cited","alcohol violation",-93.6227301,42.0493019
"18-000876","09/01/18 1543","09/01/18 1543","09/01/18 1543","Lot G3","Cited","alcohol violation",-93.6227301,42.0493019
"18-000877","09/01/18 1601","09/01/18 1601","09/01/18 1601","Lot G2","Cited","alcohol violation",-93.6363807,42.010106
"18-000879","09/01/18 1612","09/01/18 1216","09/01/18 1612","Lot G3","Cited","alcohol violation",-93.6227301,42.0493019
"18-000878","09/01/18 1613","09/01/18 1613","09/01/18 1613","Lot G3","Cited","alcohol violation",-93.6227301,42.0493019
"18-000881","09/01/18 1625","09/01/18 1625","09/01/18 1625","Lot G3","Cited","alcohol violation",-93.6227301,42.0493019
"18-000882","09/01/18 1634","09/01/18 1634","09/01/18 1634","Lot G3","Cited","alcohol violation",-93.6227301,42.0493019
"18-000883","09/01/18 1659","09/01/18 1659","09/01/18 1659","Lot G3","Cited","alcohol violation",-93.6227301,42.0493019
"18-000884","09/01/18 1707","09/01/18 1707","09/01/18 1707","Lot D2","Cited","alcohol violation",-93.6332424,42.018666
"18-000886","09/01/18 1715","09/01/18 1715","09/01/18 1715","South 16th Street and University Boulevard","Cited","alcohol violation",-93.6337562,42.0114627
"18-000885","09/01/18 1717","09/01/18 1717","09/01/18 1717","Lot G3","Cited","alcohol violation",-93.6227301,42.0493019
"18-000887","09/01/18 1720","09/01/18 1720","09/01/18 1720","Lot G3","Arrest","public intoxication",-93.6227301,42.0493019
"18-000889","09/01/18 1731","09/01/18 1731","09/01/18 1731","South 4th Street and South Riverside Drive","Cited","alcohol violation",-93.6310995,42.0065637
"18-000890","09/01/18 1733","09/01/18 1733","09/01/18 1733","Lot G3","Cited","alcohol violation",-93.6227301,42.0493019
"18-000891","09/01/18 1736","09/01/18 1736","09/01/18 1736","Lot G3","Cited","alcohol violation",-93.6227301,42.0493019
"18-000892","09/01/18 1739","09/01/18 1739","09/01/18 1739","Lot G7","Cited","alcohol violation",-93.6420154,42.0237318
"18-000893","09/01/18 1749","09/01/18 1749","09/01/18 1749","Lot G3","Cited","alcohol violation",-93.6227301,42.0493019
"18-000894","09/01/18 1753","09/01/18 1753","09/01/18 1753","South 16th Street and University Boulevard","Arrest","public intoxication",-93.6337562,42.0114627
"18-000895","09/01/18 1758","09/01/18 1758","09/01/18 1758","Lot G3","Cited","alcohol violation",-93.6227301,42.0493019
"18-000897","09/01/18 1803","09/01/18 1803","09/01/18 1803","1732-2 South 4th Street","Cited","alcohol violation",-93.6345331,42.0162157
"18-000898","09/01/18 1807","09/01/18 1807","09/01/18 1807","Lot G3","Cited","alcohol violation",-93.6227301,42.0493019
"18-000899","09/01/18 1819","09/01/18 1819","09/01/18 1819","Lot G3","Cited","alcohol violation",-93.6227301,42.0493019
"18-000900","09/01/18 1825","09/01/18 1825","09/01/18 1825","Lot G3","Cited","alcohol violation",-93.6227301,42.0493019
"18-000901","09/01/18 1830","09/01/18 1830","09/01/18 1830","1732-2 South 4th Street","Cited","alcohol violation",-93.6345331,42.0162157
"18-000902","09/01/18 1833","09/01/18 1833","09/01/18 1833","Lot G3","Cited","alcohol violation",-93.6227301,42.0493019
"18-000904","09/01/18 1846","09/01/18 1846","09/01/18 1846","Lot G3","Arrest","public intoxication",-93.6227301,42.0493019
"18-000903","09/01/18 1849","09/01/18 1849","09/01/18 1849","Lot G3","Cited","alcohol violation",-93.6227301,42.0493019
"18-000905","09/01/18 1851","09/01/18 1851","09/01/18 1851","1732-2 South 4th Street","Cited","alcohol violation",-93.6345331,42.0162157
"18-000907","09/01/18 1855","09/01/18 1855","09/01/18 1855","South 16th Street and University Boulevard","Arrest","public intoxication",-93.6337562,42.0114627
"18-000906","09/01/18 1859","09/01/18 1859","09/01/18 1859","1732-2 South 4th Street","Cited","alcohol violation",-93.6345331,42.0162157
"18-000909","09/01/18 1907","09/01/18 1907","09/01/18 1907","Buchanan Hall","Cited","drug violation",-93.642449,42.022653
"18-000908","09/01/18 1919","09/01/18 1919","09/01/18 1919","Lot G3","Cited","alcohol violation",-93.6227301,42.0493019
"18-000910","09/02/18 0026","09/02/18 0026","09/02/18 0026","Friley Hall","Arrest","criminal mischief",-93.65045,42.0239234
"18-000911","09/02/18 0136","09/02/18 0136","09/02/18 0136","Chamberlain Street and Lynn Avenue","Arrest","public intoxication",-93.6464356,42.0215381
"18-000912","09/03/18 0612","09/03/18 0612","09/03/18 0612","Lincoln Way and North Elm Avenue","Arrest","operating while intoxicated",NA,NA
"18-000914","09/04/18 1114","09/04/18 0000","09/04/18 1114","Lot C6","Open","hit and run",-93.6347647,42.0167821
"18-000915","09/04/18 1256","09/04/18 0000","09/04/18 1256","Memorial Union","Open","criminal mischief",-93.6459454,42.0236502
"18-000916","09/04/18 1259","09/04/18 0000","09/04/18 1259","Lot G3","Open","assault",-93.6227301,42.0493019
"18-000917","09/04/18 1727","09/04/18 0000","09/04/18 1727","Martin Hall","Open","sexual assault",-93.6529424,42.0238665
"18-000919","09/05/18 1357","09/05/18 0000","09/05/18 1357","Lot 59A","Open","hit and run",-93.6535564,42.0234382
"18-000920","09/05/18 1901","09/05/18 0000","09/05/18 1901","520 Morrill Road","Closed","theft",-93.6479232,42.026185
"18-000921","09/05/18 2016","09/05/18 2016","09/05/18 2016","CY Stephens Auditorium","Arrest","public intoxication",-93.6380161,42.0203208
"18-000923","09/05/18 2157","09/05/18 2157","09/05/18 2157","4018 Lincoln Way","Cited","driving violation",-93.6719697,42.0223045
"18-000924","09/06/18 1027","09/06/18 0200","09/06/18 1027","Parks Library","Open","harassment",-93.6488141,42.0281254
"18-000925","09/06/18 1320","09/06/18 0200","09/06/18 1320","2229 Lincoln Way","Arrest","theft",-93.6456354,42.0235144
"18-000927","09/06/18 1525","09/06/18 0200","09/06/18 1525","Arboretum","Open","theft",-93.6387303,42.011617
"18-000930","09/07/18 1012","08/16/18 0000","08/16/18 1012","Fredericksen Court","Open","sexual assault",-93.6422748,42.0332422
"18-000932","09/07/18 1552","09/07/18 1552","09/07/18 1552","Buchanan Hall","Arrest","assault",-93.642449,42.022653
"18-000931","09/07/18 1630",NA,"09/07/18 1630","Lot S3","Open","criminal mischief",-93.6348588,42.0120423
"18-000933","09/07/18 1821",NA,"09/07/18 1821","Lied Receration Center","Closed","theft",NA,NA
"18-000935","09/08/18 0202","09/08/18 0202","09/08/18 0202","Lincoln Way and Stanton Avenue","Open","public intoxication",-93.6485139,42.0227359
"18-000936","09/08/18 1616",NA,"09/08/18 1616","50 Schilletter Village","Arrest","assault",-93.6430323,42.0444804
"18-000937","09/09/18 0133","09/09/18 0133","09/09/18 0133","1022 Welch Avenue","Arrest","operating while intoxicated",-93.6493525,42.0127899
"18-000938","09/09/18 0141","09/09/18 0141","09/09/18 0141","North Dakota Avenue and Ross Road","Arrest","operating while intoxicated",NA,NA
"18-000940","09/09/18 1844",NA,"09/09/18 1844","Lot 67","Open","hit and run",-93.6408776,42.0251136
"18-000946","09/10/18 0000","08/31/18 2300","09/01/18 0000","Larch Hall","Open","sexual assault",-93.6382868,42.0232779
"18-000941","09/10/18 0140","09/10/18 0140","09/10/18 0140","Hayward Avenue and Mortensen Road","Arrest","operating while intoxicated",-93.6516786,42.0118612
"18-000942","09/10/18 0228","09/10/18 0228","09/10/18 0228","Cochrane Parkway and South Dakota Avenue","Cited","driving violation",-93.678692,42.0171418
"18-000945","09/10/18 1228","08/31/18 1700","09/10/18 1228","Lloyd Veternary Medical Center","Open","theft",NA,NA
"18-000947","09/10/18 1414",NA,"09/06/18 2100","Enrollment Services Center","Open","theft",-93.6491504,42.0251021
"18-000948","09/10/18 2105","09/10/18 1800","09/10/18 2100","Food Sciences Building","Open","theft",-93.6425228,42.0268836
"18-000950","09/11/18 1046",NA,"09/11/18 1046","Parks Library","Open","theft",-93.6488141,42.0281254
"18-000951","09/11/18 1202","09/08/18 1421","09/08/18 1427","Memorial Union Bookstore","Cited","theft",-93.6453763,42.0231853
"18-000952","09/11/18 1302","09/10/18 0952","09/11/18 1206","Bio Century Research Farm","Open","harassment",NA,NA
"18-000954","09/11/18 1703","09/09/18 1600","09/10/18 0940","Larch Hall","Open","theft",-93.6382868,42.0232779
"18-000953","09/11/18 1748","09/11/18 1530","09/11/18 1748","Lot 36","Open","criminal mischief",-93.6467188,42.0297736
"18-000955","09/11/18 1955","09/11/18 1955","09/11/18 1955","Lincoln Way and University Boulevard","Arrest","operating while intoxicated",-93.6332661,42.0228746
"18-000960","09/13/18 0143","09/13/18 0143","09/13/18 0143","Hayward Avenue and Knapp Street","Arrest","operating while intoxicated",-93.6517339,42.0191154
"18-000961","09/13/18 0811",NA,"09/12/18 1700","East Campus Parking Deck","Open","hit and run",-93.6523433,42.0210166
"18-000962","09/13/18 2255","09/13/18 2255","09/13/18 2255","100 Block Hawyard Avenue","Arrest","public intoxication",-93.6517049,42.0227335
"18-000963","09/14/18 0244","09/14/18 0244","09/14/18 0244","Dotson Drive and Mortensen Road","Arrest","operating while intoxicated",-93.6736251,42.0120505
"18-000965","09/14/18 0846","09/11/15 1815","09/13/18 2100","Lot 112J","Open","criminal mischief",-93.6425231,42.0349269
"18-000966","09/14/18 1102","09/13/18 2100","09/14/18 0530","Armory Building","Recovered","theft",-93.6509474,42.029626
"18-000971","09/15/18 0247","09/15/18 0247","09/15/18 0247","100 Block Wilmouth Avenue","Arrest","operating while intoxicated",-93.6615998,42.0227604
"18-000972","09/15/18 0906","09/15/18 0906","09/15/18 0906","Lot G2","Cited","alcohol violation",-93.6363807,42.010106
"18-000973","09/15/18 0910","09/15/18 0910","09/15/18 0910","Lot G3","Cited","alcohol violation",-93.6227301,42.0493019
"18-000974","09/15/18 0921","09/15/18 0921","09/15/18 0921","Lot G3","Cited","alcohol violation",-93.6227301,42.0493019
"18-000975","09/15/18 0928","09/15/18 0928","09/15/18 0928","Lot G3","Cited","alcohol violation",-93.6227301,42.0493019
"18-000976","09/15/18 0949","09/15/18 0949","09/15/18 0949","Lot G3","Cited","alcohol violation",-93.6227301,42.0493019
"18-000977","09/15/18 0956","09/15/18 0956","09/15/18 0956","1732-2 S. 4th Street","Cited","alcohol violation",-93.6345331,42.0162157
"18-000978","09/15/18 1006","09/15/18 1006","09/15/18 1006","Lot G3","Cited","alcohol violation",-93.6227301,42.0493019
"18-000979","09/15/18 1015","09/15/18 1015","09/15/18 1015","Lot G3","Cited","alcohol violation",-93.6227301,42.0493019
"18-000980","09/15/18 1021","09/15/18 1021","09/15/18 1021","1732-2 S. 4th Street","Cited","alcohol violation",-93.6345331,42.0162157
"18-000983","09/15/18 1021","09/15/18 1021","09/15/18 1021","1732-2 S. 4th Street","Cited","alcohol violation",-93.6345331,42.0162157
"18-000981","09/15/18 1033","09/15/18 1033","09/15/18 1033","Lot G3","Cited","alcohol violation",-93.6227301,42.0493019
"18-000982","09/15/18 1039","09/15/18 1039","09/15/18 1039","Lot G3","Cited","alcohol violation",-93.6227301,42.0493019
"18-000984","09/15/18 1042","09/15/18 1042","09/15/18 1042","Lot G2","Cited","alcohol violation",-93.6363807,42.010106
"18-000985","09/15/18 1046","09/15/18 1046","09/15/18 1046","1732-2 S. 4th Street","Cited","alcohol violation",-93.6345331,42.0162157
"18-000986","09/15/18 1143","09/15/18 1143","09/15/18 1143","Lot G2","Arrest","public intoxication",-93.6363807,42.010106
"18-000987","09/15/18 1212","09/15/18 1212","09/15/18 1212","Lot G3","Cited","alcohol violation",-93.6227301,42.0493019
"18-000993","09/16/18 0208","09/16/18 0208","09/16/18 0208","Arbor Street and South Sheldon Avenue","Open","assault",-93.6542412,42.0209168
"18-000994","09/16/18 0208",NA,"09/16/18 0208","Memorial Union","Open","criminal mischief",-93.6459454,42.0236502
"18-000995","09/16/18 0553","09/16/18 0553","09/16/18 0553","East Campus Parking Deck","Arrest","operating while intoxicated",-93.6523433,42.0210166
"18-000996","09/16/18 1927","09/14/18 2030","09/16/18 1900","Marston Hall","Open","theft",-93.6498445,42.0267965
"18-000997","09/16/18 2305","09/16/18 2305","09/16/18 2305","Freeman Hall","Arrest","drug violation",-93.6416614,42.0247633
"18-001001","09/17/18 1844","09/17/18 1530","09/17/18 1800","Town Engineering Building","Closed","theft",-93.65265,42.0295468
"18-001002","09/17/18 2212","09/14/18 1145","09/17/18 0715","Bessey Hall","Open","theft",-93.644629,42.0284863
"18-001005","09/19/18 0114","09/19/18 0114","09/19/18 0114","Lincoln Way and South Riverside Drive","Arrest","operating while intoxicated",-93.6296177,42.0228334
"18-001006","09/19/18 1205","09/17/18 1854","09/19/18 1148","Student Services Building","Open","harassment",-93.6501447,42.0253226
"18-001007","09/19/18 1625","09/03/18 0000","09/07/18 0000","Wilson Hall","Open","theft",-93.651021,42.0139143
"18-001008","09/20/18 0033","09/20/18 0033","09/20/18 0033","Larch Hall","Arrest","drug violation",-93.6382868,42.0232779
"18-001009","09/20/18 1345",NA,"09/20/18 1345","Fredericksen Court","Open","harassment",-93.6422748,42.0332422
"18-001010","09/20/18 1550","09/20/18 0000","09/20/18 1535","350 Farmhouse Lane","Open","hit and run",-93.6437099,42.0258617
"18-001011","09/20/18 1833","09/19/18 1200","09/20/18 0800","Parks Library","Open","theft",-93.6488141,42.0281254
"18-001012","09/21/18 0257","09/21/18 0257","09/21/18 0257","Beach Road and Lincoln Way","Cited","driving violation",-93.6394928,42.0227678
"18-001013","09/21/18 2116","09/21/18 2116","09/21/18 2116","Lincoln Way and Union Drive","Cited","alcohol violation",-93.64278,42.0226914
"18-001014","09/21/18 2301","09/21/18 2301","09/21/18 2301","Lincoln Way and State Avenue","Arrest","public intoxication",-93.6591203,42.0227266
"18-001015","09/22/18 0136","09/21/18 2215","09/22/18 0000","Buchanan Hall","Unfounded","theft",-93.642449,42.022653
"18-001017","09/22/18 0922","09/22/18 0922","09/22/18 0922","Lot G3","Cited","alcohol violation",-93.6227301,42.0493019
"18-001018","09/22/18 0931","09/22/18 0931","09/22/18 0931","Lot G3","Cited","alcohol violation",-93.6227301,42.0493019
"18-001019","09/22/18 0958","09/22/18 0958","09/22/18 0958","Lot G3","Cited","alcohol violation",-93.6227301,42.0493019
"18-001020","09/22/18 0959","09/22/18 0959","09/22/18 0959","Lot S8","Cited","alcohol violation",-93.6334165,42.0148466
"18-001021","09/22/18 1012","09/22/18 1012","09/22/18 1012","Lot G3","Cited","alcohol violation",-93.6227301,42.0493019
"18-001023","09/22/18 1015","09/22/18 1015","09/22/18 1015","Lot G3","Cited","alcohol violation",-93.6227301,42.0493019
"18-001022","09/22/18 1018","09/22/18 1018","09/22/18 1018","Lot G2","Cited","alcohol violation",-93.6363807,42.010106
"18-001024","09/22/18 1019","09/22/18 1019","09/22/18 1019","Lot G3","Cited","alcohol violation",-93.6227301,42.0493019
"18-001027","09/22/18 1024","09/22/18 1024","09/22/18 1024","Lot G3","Arrest","public intoxication",-93.6227301,42.0493019
"18-001026","09/22/18 1039","09/22/18 1039","09/22/18 1039","Lot G3","Cited","alcohol violation",-93.6227301,42.0493019
"18-001025","09/22/18 1044","09/22/18 1044","09/22/18 1044","Lot G3","Cited","alcohol violation",-93.6227301,42.0493019
"18-001028","09/22/18 1046","09/22/18 1046","09/22/18 1046","1732-2 South 4th Street","Cited","alcohol violation",-93.6345331,42.0162157
"18-001029","09/22/18 1104","09/22/18 1104","09/22/18 1104","Lot G2","Cited","alcohol violation",-93.6363807,42.010106
"18-001030","09/22/18 1111","09/22/18 1111","09/22/18 1111","Lot G3","Cited","alcohol violation",-93.6227301,42.0493019
"18-001031","09/22/18 1120","09/22/18 1120","09/22/18 1120","Lot G3","Cited","alcohol violation",-93.6227301,42.0493019
"18-001032","09/22/18 1159","09/22/18 1159","09/22/18 1159","Lot G3","Cited","alcohol violation",-93.6227301,42.0493019
"18-001033","09/22/18 1231","09/22/18 1231","09/22/18 1231","Lot G2","Arrest","public intoxication",-93.6363807,42.010106
"18-001034","09/22/18 1258","09/22/18 1258","09/22/18 1258","Lot G3","Cited","alcohol violation",-93.6227301,42.0493019
"18-001035","09/22/18 1321","09/22/18 1321","09/22/18 1321","Lot G3","Cited","alcohol violation",-93.6227301,42.0493019
"18-001036","09/22/18 1349","09/22/18 1349","09/22/18 1349","Lot G3","Cited","alcohol violation",-93.6227301,42.0493019
"18-001037","09/22/18 1409","09/22/18 1409","09/22/18 1409","Lot G3","Cited","alcohol violation",-93.6227301,42.0493019
"18-001041","09/22/18 1607",NA,NA,"On Campus","Open","sexual assault",-93.6481951,42.0212788
"18-001043","09/22/18 2338","09/22/18 2338","09/22/18 2338","Hayward Avenue and Mortensen Road","Arrest","public intoxication",-93.6516786,42.0118612
"18-001044","09/23/18 0048","09/22/18 2338","09/22/18 2338","Lincoln Way and Lynn Avenue","Arrest","drug violation",-93.6464086,42.0227244
"18-001045","09/23/18 1320",NA,"09/22/18 1320","Lot 54","Open","hit and run",NA,NA
"18-001047","09/23/18 2039","09/20/18 0000","09/21/18 0000","71 Frederiksen Court","Open","theft",-93.6398095,42.0330842
"18-001048","09/23/18 2207",NA,"09/22/18 2207","Geoffroy Hall","Open","theft",-93.6423896,42.0225449
"18-001049","09/24/18 1043","08/31/18 0000","09/20/18 0000","Beardshear Hall","Open","harassment",-93.6484405,42.0261746
"18-001051","09/24/18 1631","09/24/18 1631","09/24/18 1631","Haber Road and North University Boulevard","Open","hit and run",-93.6387948,42.0299502
"18-001052","09/24/18 1650","09/23/18 0000","09/23/18 0000","Frederiksen Court","Open","sexual assault",-93.6440878,42.0340306
"18-001054","09/24/18 2338","09/24/18 2250",NA,"College of Design","Open","harassment",-93.6531506,42.0285641
"18-000922","09/25/18 1445",NA,"09/25/18 1445","Mayfield Drive","Arrest","drug violation",NA,NA
"18-001059","09/26/18 0924","09/23/18 0000","09/26/18 0924","Lot S7","Open","hit and run",-93.6331516,42.0140523
"18-001060","09/26/18 1500",NA,"09/26/18 1500","Fredericksen Court","Open","harassment",-93.6422748,42.0332422
"18-001061","09/27/18 0031","09/25/18 1945","09/25/18 1945","Lot S5","Open","assault",-93.633969,42.0126321
"18-001062","09/27/18 0031","09/27/18 0031","09/27/18 0031","Arbor Street and State Street","Cited","alcohol violation",NA,NA
"18-001063","09/27/18 1027",NA,"09/27/18 1027","Armory Building","Open","fraud",-93.6509474,42.029626
"18-001064","09/27/18 2050","09/27/18 2050","09/27/18 2050","Arbor Street and South Sheldon Avenue","Arrest","drug violation",-93.6542412,42.0209168
"18-001066","09/27/18 2253","09/27/18 2253","09/27/18 2253","Lincoln Way and Morrill Road","Arrest","drug violation",-93.6464078,42.0228283
"18-001067","09/28/18 0106","09/28/18 0106","09/28/18 0106","Arbor Street and South Sheldon Avenue","Arrest","disorderly conduct",-93.6542412,42.0209168
"18-001068","09/28/18 0214","09/28/18 0214","09/28/18 0214","4717 Mortensen Road","Arrest","operating while intoxicated",-93.6836779,42.0131009
"18-001068","09/28/18 0214","09/28/18 0214","09/28/18 0214","4717 Mortensen Road","Arrest","weapon violation",-93.6836779,42.0131009
"18-001069","09/28/18 0251","09/28/18 0251","09/28/18 0251","Stange Road and North University Boulevard","Arrest","public intoxication",NA,NA
"18-001070","09/28/18 0944","09/28/18 0944","09/28/18 0944","Wallace Hall","Arrest","theft",-93.6499279,42.0142261
"18-001070","09/28/18 0944","09/28/18 0944","09/28/18 0944","Wallace Hall","Arrest","assault",-93.6499279,42.0142261
"18-001071","09/28/18 1047","09/27/18 2230","09/28/18 1030","Intermodal Facility","Recovered","theft",-93.6523433,42.0210166
"18-001072","09/28/18 1556","09/14/18 0000","09/21/18 0200","Lot 61A","Open","hit and run",-93.6483506,42.0124764
"18-001073","09/28/18 2130","09/28/18 2130","09/28/18 2130","Arbor Street and State Avenue","Cited","alcohol violation",-93.6591238,42.0209091
"18-001074","09/28/18 2204","09/28/18 2204","09/28/18 2204","4912 Mortensen Road","Arrest","drug violation",-93.6874795,42.012714
"18-001074","09/28/18 2204","09/28/18 2204","09/28/18 2204","4912 Mortensen Road","Arrest","driving violation",-93.6874795,42.012714
"18-001074","09/28/18 2204","09/28/18 2204","09/28/18 2204","4912 Mortensen Road","Arrest","interference with official acts",-93.6874795,42.012714
"18-001077","09/29/18 0916","09/23/18 2000","09/25/18 1000","56 Schilletter Village","Recovered","theft",NA,NA
"18-001079","09/30/18 0030","09/30/18 0030","09/30/18 0030","Bissell Road and Union Drive","Arrest","public intoxication",-93.6518976,42.0253625
"18-001079","09/30/18 0030","09/30/18 0030","09/30/18 0030","Bissell Road and Union Drive","Arrest","drug violation",-93.6518976,42.0253625
"18-001081","09/30/18 1508",NA,"09/30/18 1508","Elings Hall","Open","harassment",-93.6526658,42.0274371
"18-001082","09/30/18 1912","09/30/18 1912","09/30/18 1912","Friley Hall","Arrest","drug violation",-93.65045,42.0239234
"18-001084","10/01/18 1517","10/01/18 1357","10/01/18 1517","Larch Hall","Open","theft",-93.6382868,42.0232779
"18-001087","10/01/18 2040","09/27/18 0000","09/27/18 2040","Elm Hall","Open","sexual assault",-93.6403311,42.0251392
"18-001088","10/02/18 0153","10/02/18 0153","10/02/18 0153","Little Street and Welch Avenue","Arrest","public intoxication",-93.650078,42.0176185
"18-001089","10/02/18 1933",NA,"10/02/18 0900","Wilson Hall","Open","theft",-93.651021,42.0139143
"18-001091","10/03/18 0109","10/03/18 0109","10/03/18 0109","Welch Hall","Arrest","drug violation",-93.6420811,42.0236532
"18-001092","10/03/18 0153","10/03/18 0153","10/03/18 0153","Mortensen Road and State Avenue","Arrest","driving violation",-93.6589323,42.0118849
"18-001093","10/03/18 0910","10/01/18 0000","10/02/18 1113","Hoover Hall","Open","theft",-93.6511839,42.0266539
"18-001095","10/03/18 2319",NA,"10/03/18 2319","Durham Center","Open","theft",-93.6498289,42.0276599
"18-001096","10/04/18 1236","09/15/18 0000","09/15/18 0000","University Village","Open","sexual assault",-93.6441672,42.0427435
"18-001098","10/04/18 1754","10/02/18 1000","10/04/18 1700","Larch Hall","Open","theft",-93.6382868,42.0232779
"18-001099","10/04/18 2112","10/04/18 0900","10/04/18 1900","Memorial Union","Open","theft",-93.6459454,42.0236502
"18-001100","10/05/18 0014","10/05/18 0014","10/05/18 0014","Union Drive and Welch Road","Arrest","public intoxication",-93.649224,42.0239964
"18-001102","10/05/18 1146","10/04/18 0930","10/05/18 1100","61 Schilletter Village","Open","theft",NA,NA
"18-001103","10/05/18 1605","10/04/18 1100","10/04/18 1200","Parks Library","Open","theft",-93.6488141,42.0281254
"18-001104","10/05/18 1744",NA,"10/05/18 1744","Lot 63","Open","criminal mischief",-93.6367573,42.0239698
"18-001105","10/06/18 0210","10/06/18 0210","10/06/18 0210","Knapp Street and South Sheldon Avenue","Arrest","public intoxication",-93.6541251,42.0191402
"18-001107","10/06/18 0318","10/06/18 0318","10/06/18 0318","Larch Hall","Open","criminal mischief",-93.6382868,42.0232779
"18-001108","10/06/18 1726",NA,"10/06/18 1726","Lot 202D","Open","hit and run",-93.641294,42.0447001
"18-001109","10/07/18 0212","10/07/18 0212","10/07/18 0212","Lincoln Way and Sheldon Avenue","Arrest","public intoxication",-93.6542392,42.0227224
"18-001111","10/07/18 1946","10/07/18 1946","10/07/18 1946","2508 Mortensen Road","Arrest","public intoxication",-93.6502665,42.0110798
"18-001112","10/08/18 0309","10/08/18 0309","10/08/18 0309","Hayward Avenue and Hunt Street","Arrest","operating while intoxicated",-93.6517575,42.0201314
"18-001113","10/08/18 0921","10/01/18 0000","10/05/18 0000","Larch Hall","Recovered","theft",-93.6382868,42.0232779
"18-001115","10/09/18 0119","10/09/18 0119","10/09/18 0119","Lincoln Way and Wilmoth Avenue","Cited","driving violation",-93.6615998,42.0227611
"18-001117","10/09/18 0153","10/09/18 0153","10/09/18 0153","Lincoln Way and University Boulevard","Arrest","operating while intoxicated",-93.6332661,42.0228746
"18-001120","10/09/18 1709","10/05/18 2330","10/05/18 2330","Martin Hall","Open","assault",-93.6529424,42.0238665
"18-001119","10/09/18 1809","10/03/18 1700","10/04/18 1700","1500 Center Drive","Open","criminal mischief",-93.6347909,42.0196412
"18-001122","10/10/18 1025","10/09/18 1525","10/10/18 0945","Lot B4","Recovered","theft",-93.6366017,42.0186242
"18-001123","10/10/18 1406","10/10/18 1130","10/10/18 1130","Memorial Union","Open","hit and run",-93.6459454,42.0236502
"18-001125","10/11/18 1347",NA,"10/11/18 1347","Lot 63","Open","hit and run",-93.6367573,42.0239698
