"Case.Number","Date.Time.Reported","Earliest.Occurrence","Latest.Occurrence","General.Location","Disposition","Classification","longitude","latitude"
"16-001405","10/29/16 0952","10/29/16 0952","10/29/16 0952","South 16th Street and University Boulevard","Arrest","alcohol violation",-93.6337562,42.0114627
"16-001406","10/29/16 0959",NA,"10/29/16 0959","Buchanan Hall","Open","harassment",-93.642449,42.022653
"16-001413","10/29/16 1011","10/29/16 1011","10/29/16 1011","Lot G3","Arrest","alcohol violation",-93.6227301,42.0493019
"16-001407","10/29/16 1023","10/29/16 1023","10/29/16 1023","Lot G3","Arrest","alcohol violation",-93.6227301,42.0493019
"16-001408","10/29/16 1037","10/29/16 1037","10/29/16 1037","Jack Trice Stadium","Arrest","alcohol violation",-93.635664,42.016144
"16-001409","10/29/16 1112","10/29/16 1112","10/29/16 1112","Lot G3","Arrest","alcohol violation",-93.6227301,42.0493019
"16-001410","10/29/16 1130","10/29/16 1130","10/29/16 1130","Lot G3","Arrest","alcohol violation",-93.6227301,42.0493019
"16-001411","10/29/16 1145","10/29/16 1145","10/29/16 1145","Lot G2","Arrest","alcohol violation",-93.6363807,42.010106
"16-001412","10/29/16 1150","10/29/16 1150","10/29/16 1150","Lot G3","Arrest","alcohol violation",-93.6227301,42.0493019
"16-001414","10/29/16 1158","10/29/16 1158","10/29/16 1158","Lot G3","Arrest","alcohol violation",-93.6227301,42.0493019
"16-001415","10/29/16 1237","10/29/16 1237","10/29/16 1237","Alumni Center","Arrest","operating while intoxicated",-93.6387083,42.0181584
"16-001416","10/29/16 1313","10/29/16 1313","10/29/16 1313","Lot G3","Arrest","alcohol violation",-93.6227301,42.0493019
"16-001417","10/29/16 1322","10/29/16 1322","10/29/16 1322","Lot G6","Arrest","alcohol violation",-93.6420154,42.0237318
"16-001418","10/29/16 1342","10/29/16 1342","10/29/16 1342","Lot G3","Arrest","public intoxication",-93.6227301,42.0493019
"16-001419","10/29/16 1408","10/29/16 1408","10/29/16 1408","Lot G3","Arrest","public intoxication",-93.6227301,42.0493019
"16-001420","10/29/16 1424","10/29/16 1424","10/29/16 1424","Lot G3","Arrest","public intoxication",-93.6227301,42.0493019
"16-001422","10/29/16 1505",NA,"10/29/16 1505","Lot G3","Open","vandalism",-93.6227301,42.0493019
"16-001421","10/29/16 1513","10/29/16 1513","10/29/16 1513","Lot S5","Arrest","disorderly conduct",-93.633969,42.0126321
"16-001425","10/29/16 2141","10/29/16 2141","10/29/16 2141","Lot 63","Arrest","alcohol violation",-93.6367573,42.0239698
"16-001427","10/30/16 0134","10/30/16 0134","10/30/16 0134","Lincoln Way and Lynn Avenue","Arrest","operating while intoxicated",-93.6464086,42.0227244
"16-001428","10/30/16 0137","10/30/16 0137","10/30/16 0137","2302 Lincoln Way","Arrest","public intoxication",-93.646577,42.0226341
"16-001429","10/30/16 0150","10/30/16 0150","10/30/16 0150","Buchanan Hall","Arrest","public intoxication",-93.642449,42.022653
"16-001430","10/30/16 0344","10/30/16 0344","10/30/16 0344","Larch Hall","Arrest","public intoxication",-93.6382868,42.0232779
"16-001435","10/30/16 2321","10/30/16 2321","10/30/16 2321","Willow Hall","Arrest","alcohol violation",-93.6377325,42.0239136
"16-001436","10/31/16 1643",NA,"10/31/16 1643","State Gymnasium","Open","theft",-93.6538021,42.0246748
"16-001438","11/01/16 0108","11/01/16 0108","11/01/16 0108","611 Hayward Avenue","Arrest","public intoxication",NA,NA
"16-001439","11/01/16 1409","11/01/16 1409","11/01/16 1409","Helser Hall","Arrest","drug violation",-93.6518379,42.02424
"16-001441","11/01/16 1951","11/01/16 1951","11/01/16 1951","113 University Village","Arrest","drug violation",-93.6423469,42.0393918
"16-001442","11/01/16 2354","11/01/16 2354","11/01/16 2354","Lincoln Way and South Dakota Avenue","Arrest","drug violation",-93.6787027,42.0229015
"16-001443","11/02/16 0018",NA,"11/02/16 0018","Wilson Hall","Open","harassment",-93.651021,42.0139143
"16-001444","11/02/16 0139","11/02/16 0139","11/02/16 0139","South Dakota Avenue and US Highway 30","Arrest","drug violation",-93.6387198,42.0030346
"16-001444","11/02/16 0139","11/02/16 0139","11/02/16 0139","South Dakota Avenue and US Highway 30","Arrest","operating while intoxicated",-93.6387198,42.0030346
"16-001445","11/02/16 0843",NA,"11/02/16 0843","Frederiksen Court","Open","theft",-93.6440878,42.0340306
"16-001446","11/02/16 0925",NA,"11/02/16 0925","224 Beach Road","Open","theft",-93.6382529,42.0238084
"16-001447","11/02/16 1015",NA,"11/02/16 1015","Martin Hall","Open","sexual assault",-93.6529424,42.0238665
"16-001449","11/02/16 1358","11/02/16 1358","11/02/16 1358","Beach Road and Richardson Court","Arrest","alcohol violation",-93.639189,42.02383
"16-001450","11/02/16 1557",NA,"11/02/16 1557","3910 Maricopa Drive","Open","theft",-93.669227,42.0077659
"16-001451","11/02/16 1733",NA,"11/02/16 1733","Lot 22","Open","vandalism",-93.650891,42.0301813
"16-001452","11/02/16 1925",NA,"11/02/16 1925","Lot 112F","Open","theft",-93.6394036,42.0323037
"16-001455","11/03/16 1532","11/03/16 1532","11/03/16 1532","Gray Avenue and Sunset Drive","Arrest","alcohol violation",-93.6411862,42.0212956
"16-001456","11/03/16 1658","11/03/16 1658","11/03/16 1658","Lot 85E","Arrest","alcohol violation",-93.6344334,42.0157296
"16-001457","11/03/16 1703","11/03/16 1703","11/03/16 1703","Lot G3","Arrest","alcohol violation",-93.6227301,42.0493019
"16-001458","11/03/16 1717","11/03/16 1717","11/03/16 1717","Lot S3","Arrest","public intoxication",-93.6348588,42.0120423
"16-001460","11/03/16 1749","11/03/16 1749","11/03/16 1749","Lot G3","Arrest","alcohol violation",-93.6227301,42.0493019
"16-001461","11/03/16 1816","11/03/16 1816","11/03/16 1816","Lot G3","Arrest","alcohol violation",-93.6227301,42.0493019
"16-001462","11/03/16 1819","11/03/16 1819","11/03/16 1819","1213 University Boulevard","Arrest","alcohol violation",-93.6374053,42.0103662
"16-001463","11/03/16 1850","11/03/16 1850","11/03/16 1850","Lot G3","Arrest","alcohol violation",-93.6227301,42.0493019
"16-001464","11/03/16 1854","11/03/16 1854","11/03/16 1854","Lot G3","Arrest","public intoxication",-93.6227301,42.0493019
"16-001466","11/03/16 1903","11/03/16 1903","11/03/16 1903","Lot G3","Arrest","public intoxication",-93.6227301,42.0493019
"16-001465","11/03/16 1907","11/03/16 1907","11/03/16 1907","Lot G3","Arrest","alcohol violation",-93.6227301,42.0493019
"16-001467","11/03/16 1914","11/03/16 1914","11/03/16 1914","Lot G3","Arrest","alcohol violation",-93.6227301,42.0493019
"16-001468","11/03/16 2020","11/03/16 2020","11/03/16 2020","Lot G3","Arrest","public intoxication",-93.6227301,42.0493019
"16-001469","11/03/16 2051","11/03/16 2051","11/03/16 2051","Lot G3","Arrest","public intoxication",-93.6227301,42.0493019
"16-001470","11/03/16 2345","11/03/16 2345","11/03/16 2345","Lot 59F","Open","domestic dispute",-93.6521476,42.0238811
"16-001471","11/04/16 0131","11/04/16 0131","11/04/16 0131","216 Stanton Avenue","Arrest","public intoxication",-93.6482645,42.0208755
"16-001473","11/04/16 0951",NA,"11/04/16 0951","Lot B3","Open","theft",-93.6365568,42.0192735
"16-001475","11/04/16 1257",NA,"11/04/16 1257","Freeman Hall","Open","theft",-93.6416614,42.0247633
"16-001476","11/04/16 1426",NA,"11/04/16 1426","Sweeney Hall","Open","theft",-93.6509194,42.0278127
"16-001478","11/04/16 1542",NA,"11/04/16 1542","Sweeney Hall","Open","theft",-93.6509194,42.0278127
"16-001479","11/04/16 2119",NA,"11/04/16 2119","Agronomy Hall","Open","vandalism",-93.6423456,42.0283477
"16-001480","11/04/16 2139","11/04/16 2139","11/04/16 2139","Cross Country Course","Arrest","alcohol violation",-93.6525215,42.0131474
"16-001482","11/05/16 0022","11/05/16 0022","11/05/16 0022","Ames Intermodal Facility","Arrest","public intoxication",-93.6523433,42.0210166
"16-001483","11/05/16 0115","11/05/16 0115","11/05/16 0115","217 Welch Avenue","Arrest","drug violation",-93.6503633,42.020693
"16-001484","11/05/16 0138","11/05/16 0138","11/05/16 0138","Franklin Avenue and Lincoln Way","Arrest","operating while intoxicated",-93.6647899,42.0228024
"16-001486","11/05/16 1124",NA,"11/05/16 1124","Lot 112H","Open","theft",-93.6400729,42.0347726
"16-001487","11/05/16 1837",NA,"11/05/16 1837","Friley Hall","Open","vandalism",-93.65045,42.0239234
"16-001488","11/05/16 2329","11/05/16 2329","11/05/16 2329","Friley Hall","Arrest","public intoxication",-93.65045,42.0239234
"16-001490","11/06/16 0129","11/06/16 0129","11/06/16 0129","Ironwood Court and University Boulevard","Arrest","operating while intoxicated",-93.6393197,42.0058418
"16-001492","11/06/16 0218","11/06/16 0218","11/06/16 0218","Tripp Street and South Wilmoth Avenue","Arrest","operating while intoxicated",NA,NA
"16-001493","11/07/16 0808",NA,"11/07/16 0808","Buchanan Hall","Open","theft",-93.642449,42.022653
"16-001495","11/07/16 1622",NA,"11/07/16 1622","62 Frederiksen Court","Open","theft",-93.640536,42.0332645
"16-001496","11/07/16 1639","11/07/16 1639","11/07/16 1639","Lot 36","Arrest","operating while intoxicated",-93.6467188,42.0297736
"16-001497","11/07/16 1721",NA,"11/07/16 1721","1406 Mayfield Drive","Open","theft",-93.6719499,42.0095341
"16-001503","11/08/16 1553","11/08/16 1553","11/08/16 1553","Union Drive Community Center","Arrest","public intoxication",-93.6515007,42.0249565
"16-001505","11/08/16 2353",NA,"11/08/16 2353","Larch Hall","Open","harassment",-93.6382868,42.0232779
"16-001506","11/09/16 0802",NA,"11/09/16 0802","2101 Oakwood Road","Open","theft",-93.6426419,41.9979428
"16-001507","11/09/16 1030",NA,"11/09/16 1030","Lot 201D","Open","vandalism",NA,NA
"16-000000","11/09/16 1749",NA,NA,"On campus - specific location unknown","Open","theft",NA,NA
"16-001514","11/10/16 1121",NA,"11/10/16 1121","Oak Hall","Open","theft",-93.6399695,42.0251247
"16-001516","11/10/16 1858",NA,"11/10/16 1858","Mary Greeley Medical Center","Open","sexual assault",NA,NA
"16-001517","11/10/16 2121","11/10/16 2121","11/10/16 2121","Wallace Wilson Commons","Open","drug violation",-93.6504798,42.0140126
"16-001518","11/11/16 0128","11/11/16 0128","11/11/16 0128","Hayward Avenue and Lincoln Way","Arrest","public intoxication",-93.6517059,42.0228461
"16-001521","11/11/16 0917","11/11/16 0917","11/11/16 0917","13th Street and Stange Road","Arrest","driving violation",-93.620521,42.034189
"16-001522","11/11/16 1036",NA,"11/11/16 1036","Armory Building","Open","theft",-93.6509474,42.029626
"16-001524","11/11/16 2320","11/11/16 2320","11/11/16 2320","Campanile","Arrest","public intoxication",-93.6460669,42.0254176
"16-001525","11/12/16 0141","11/12/16 0141","11/12/16 0141","Hayward Avenue and Mortensen Road","Arrest","alcohol violation",-93.6516786,42.0118612
"16-001526","11/12/16 0226","11/12/16 0226","11/12/16 0226","South Dakota Avenue and Steinbeck Street","Arrest","operating while intoxicated",-93.6786731,42.0145902
"16-001528","11/12/16 1106",NA,"11/12/16 1106","Lot 54","Open","harassment",NA,NA
"16-001529","11/12/16 1512","11/12/16 1512","11/12/16 1512","Memorial Union Parking Ramp","Open","vandalism",-93.6449075,42.0234906
"16-001530","11/12/16 1744","11/12/16 1744","11/12/16 1744","Hilton Coliseum","Open","assault",-93.635074,42.022693
"16-001531","11/12/16 1852","11/12/16 1852","11/12/16 1852","Friley Hall","Arrest","drug violation",-93.65045,42.0239234
"16-001534","11/13/16 0233","11/13/16 0233","11/13/16 0233","Sweeney Hall","Arrest","public intoxication",-93.6509194,42.0278127
"16-001536","11/13/16 1803",NA,"11/13/16 1803","Union Drive Community Center","Open","theft",-93.6515007,42.0249565
"16-001537","11/13/16 1858","11/13/16 1858","11/13/16 1858","Helser Hall","Open","drug violation",-93.6518379,42.02424
"16-001538","11/14/16 0135","11/14/16 0135","11/14/16 0135","Beach Avenue and Lincoln Way","Arrest","driving violation",-93.639494,42.022655
"16-001538","11/14/16 0135","11/14/16 0135","11/14/16 0135","Beach Avenue and Lincoln Way","Arrest","drug violation",-93.639494,42.022655
"16-001539","11/14/16 1552",NA,"11/14/16 1552","Armory Building","Open","harassment",-93.6509474,42.029626
"16-001544","11/14/16 2204","11/14/16 2204","11/14/16 2204","Wallace Hall","Arrest","drug violation",-93.6499279,42.0142261
"16-001545","11/15/16 0031","11/15/16 0031","11/15/16 0031","Lincoln Way and State Avenue","Arrest","drug violation",-93.6591203,42.0227266
"16-001545","11/15/16 0031","11/15/16 0031","11/15/16 0031","Lincoln Way and State Avenue","Arrest","driving violation",-93.6591203,42.0227266
"16-001546","11/15/16 0107",NA,"11/15/16 0107","Snedecor Hall","Open","vandalism",-93.6497211,42.0285232
"16-001547","11/15/16 0612",NA,"11/15/16 0612","Wallace Wilson Commons","Open","theft",-93.6504798,42.0140126
"16-001548","11/15/16 1425",NA,"11/15/16 1425","Friley Hall","Open","theft",-93.65045,42.0239234
"16-001549","11/15/16 1510",NA,"11/15/16 1510","Lyon Hall","Open","theft",-93.6424864,42.0245055
"16-001550","11/15/16 1935",NA,"11/15/16 1935","119 Stanton Avenue","Open","harassment",-93.6489377,42.0219747
"16-001552","11/15/16 2122",NA,"11/15/16 2122","Lot 82","Open","vandalism",-93.6396571,42.0250672
"16-001555","11/16/16 2240",NA,"11/16/16 2240","Wilson Hall","Open","vandalism",-93.651021,42.0139143
"16-001557","11/17/16 0842",NA,"11/17/16 0842","Friley Hall","Open","theft",-93.65045,42.0239234
"16-001559","11/17/16 2245","11/17/16 2245","11/17/16 2245","Lot 61A","Arrest","drug violation",-93.6483506,42.0124764
"16-001560","11/18/16 0042","11/18/16 0042","11/18/16 0042","Willow Hall","Arrest","public intoxication",-93.6377325,42.0239136
"16-001561","11/18/16 0111","11/18/16 0111","11/18/16 0111","East Campus Parking Deck","Arrest","public intoxication",-93.6523433,42.0210166
"16-001562","11/18/16 0158","11/18/16 0158","11/18/16 0158","Oak Hall","Arrest","public intoxication",-93.6399695,42.0251247
"16-001563","11/18/16 0207","11/18/16 0207","11/18/16 0207","Ames Intermodal Facility","Arrest","public intoxication",-93.6523433,42.0210166
"16-001564","11/18/16 1212","11/18/16 1212","11/18/16 1212","Friley Hall","Arrest","drug violation",-93.65045,42.0239234
"16-001565","11/18/16 1439",NA,"11/18/16 1439","Lot 112D","Open","theft",-93.6405435,42.032131
"16-001568","11/19/16 0702","11/19/16 0702","11/19/16 0702","36 Frederiksen Court","Arrest","drug violation",-93.6412736,42.0353215
"16-001570","11/19/16 1217",NA,"11/19/16 1217","Lied Recreation Center","Open","theft",-93.6372142,42.0267276
"16-001571","11/19/16 1346","11/19/16 1346","11/19/16 1346","Lot G2","Arrest","alcohol violation",-93.6363807,42.010106
"16-001572","11/19/16 1400","11/19/16 1400","11/19/16 1400","Lot G3","Arrest","alcohol violation",-93.6227301,42.0493019
"16-001573","11/19/16 1434","11/19/16 1434","11/19/16 1434","Lot G3","Arrest","public intoxication",-93.6227301,42.0493019
"16-001573","11/19/16 1434",NA,"12/05/16 1632","Helser Hall","Open","drug violation",-93.6518379,42.02424
"16-001574","11/19/16 1537","11/19/16 1537","11/19/16 1537","Lot S5","Arrest","public intoxication",-93.633969,42.0126321
"16-001575","11/20/16 0134","11/20/16 0134",NA,"Lincoln Way and North Russell Avenue","Arrest","operating while intoxicated",-93.6283456,42.0228388
"16-001576","11/20/16 0152","11/20/16 0152","11/20/16 0152","Beyer Court and Union Drive","Arrest","public intoxication",-93.6507255,42.0251486
"16-001577","11/21/16 0920",NA,"11/21/16 0920","Parks Library","Open","vandalism",-93.6488141,42.0281254
"16-001578","11/23/16 1808","11/23/16 1808","11/23/16 1808","35 Frederiksen Court","Arrest","theft",-93.6421508,42.0347532
"16-001579","11/23/16 1931",NA,"11/23/16 1931","Armory Building","Open","theft",-93.6509474,42.029626
"16-001580","11/27/16 0156","11/27/16 0156","11/27/16 0156","South Dakota Avenue and Todd Drive","Arrest","driving violation",-93.6787042,42.0212118
"16-001581","11/27/16 0337","11/27/16 0337","11/27/16 0337","Pinon Drive","Arrest","operating while intoxicated",NA,NA
"16-001582","11/27/16 2348","11/27/16 2348","11/27/16 2348","Lyon Hall","Arrest","drug violation",-93.6424864,42.0245055
"16-001584","11/29/16 0617",NA,"11/30/16 0907","University Village","Arrest","assault",-93.6441672,42.0427435
"16-001584","11/29/16 0617",NA,"11/30/16 0907","University Village","Arrest","vandalism",-93.6441672,42.0427435
"16-001584","11/29/16 0617",NA,"11/30/16 0907","University Village","Arrest","drug violation",-93.6441672,42.0427435
"16-001584","11/29/16 0617",NA,"11/30/16 0907","University Village","Arrest","interference",-93.6441672,42.0427435
"16-001584","11/29/16 0617",NA,"11/30/16 0907","University Village","Arrest","public intoxication",-93.6441672,42.0427435
"16-001585","11/29/16 1021",NA,"11/29/16 1021","Armory Building","Open","harassment",-93.6509474,42.029626
"16-001586","11/29/16 1149",NA,"11/29/16 1149","Armory Building","Open","theft",-93.6509474,42.029626
"16-001587","11/29/16 1502",NA,"11/29/16 1502","Armory Building","Open","theft",-93.6509474,42.029626
"16-001588","11/29/16 1650","11/29/16 1650","11/29/16 1650","Lot 36","Arrest","drug violation",-93.6467188,42.0297736
"16-001592","11/30/16 1704",NA,"11/30/16 1704","Osborn Drive and Wallace Road","Open","vandalism",-93.6415098,42.0288854
"16-001593","11/30/16 1726","11/30/16 1726","11/30/16 1726","Mortensen Road and State Avenue","Arrest","driving violation",-93.6589323,42.0118849
"16-001594","11/30/16 1735",NA,"11/30/16 1735","Willow Hall","Open","drug violation",-93.6377325,42.0239136
"16-001595","11/30/16 1829",NA,"11/30/16 1829","Armory Building","Open","harassment",-93.6509474,42.029626
"16-001596","11/30/16 1917",NA,"11/30/16 1917","3914 Maricopa Drive","Open","vandalism",-93.6698627,42.0084232
"16-001597","11/30/16 2144","11/30/16 2144","11/30/16 2144","Wallace Hall","Arrest","drug violation",-93.6499279,42.0142261
"16-001598","12/01/16 0207","12/01/16 0207","12/01/16 0207","Knapp Street and Welch Avenue","Arrest","public intoxication",-93.6500882,42.0191138
"16-001599","12/01/16 0307","12/01/16 0307","12/01/16 0307","Raphael Avenue and Todd Drive","Arrest","operating while intoxicated",-93.6796472,42.0212874
"16-001599","12/01/16 0307","12/01/16 0307","12/01/16 0307","Raphael Avenue and Todd Drive","Arrest","driving violation",-93.6796472,42.0212874
"16-001600","12/01/16 1413",NA,"12/01/16 1413","Armory Building","Open","theft",-93.6509474,42.029626
"16-001601","12/01/16 2031","12/01/16 2031","12/01/16 2031","Armory Building","Open","drug violation",-93.6509474,42.029626
"16-001604","12/02/16 1941","12/02/16 1941","12/02/16 1941","Friley Hall","Arrest","drug violation",-93.65045,42.0239234
"16-001605","12/02/16 2227","12/02/16 2227","12/02/16 2227","Friley Hall","Arrest","drug violation",-93.65045,42.0239234
"16-001605","12/02/16 2227","12/02/16 2227","12/02/16 2227","Friley Hall","Arrest","alcohol violation",-93.65045,42.0239234
"16-001607","12/03/16 0135","12/03/16 0135","12/03/16 0135","Lincoln Way and Sheldon Avenue","Arrest","operating while intoxicated",-93.6542392,42.0227224
"16-001608","12/03/16 0256","12/03/16 0256","12/03/16 0256","2148 Lincoln Way","Arrest","operating while intoxicated",-93.6396811,42.0226572
"16-001610","12/03/16 1206",NA,"12/03/16 1206","Legacy Tower","Open","theft",-93.6489377,42.0219747
"16-001614","12/04/16 0424",NA,"12/04/16 0424","Willow Hall","Open","theft",-93.6377325,42.0239136
"16-001616","12/04/16 1318","12/04/16 1318","12/04/16 1318","Helser Hall","Arrest","drug violation",-93.6518379,42.02424
"16-001618","12/05/16 1903",NA,"12/05/16 1903","Wallace Wilson Commons","Open","drug violation",-93.6504798,42.0140126
"16-001621","12/07/16 1511",NA,"12/07/16 1511","Gerdin Business Building","Open","theft",-93.6444688,42.0254011
"16-001623","12/08/16 2223",NA,"12/08/16 2223","Buchanan Hall","Open","theft",-93.642449,42.022653
"16-001624","12/09/16 0253","12/09/16 0253","12/09/16 0253","Arbor Street and State Avenue","Arrest","operating while intoxicated",-93.6591238,42.0209091
"16-001625","12/09/16 0807","12/08/16 0807","12/09/16 0807","200 University Village","Open","disorderly conduct",-93.6441672,42.0427435
"16-001626","12/09/16 0958",NA,"12/09/16 0958","Armory Building","Open","harassment",-93.6509474,42.029626
"16-001627","12/09/16 1628",NA,"12/09/16 1628","Carver Hall","Open","theft",-93.648337,42.0252611
"16-001629","12/09/16 1920","12/09/16 1920","12/09/16 1920","Buchanan Hall","Arrest","drug violation",-93.642449,42.022653
"16-001631","12/11/16 0217","12/11/16 0217","12/11/16 0217","Lot 89","Arrest","drug violation",NA,NA
"16-001632","12/12/16 0226","12/12/16 0226","12/12/16 0226","Ash Avenue and Sunset Drive","Arrest","drug violation",-93.6443636,42.0201199
"16-001633","12/12/16 0856",NA,"12/12/16 0856","Transportation Services","Open","theft",-93.6390719,42.0307934
"16-001634","12/12/16 1123","12/12/16 1123","12/12/16 1123","Buchanan Hall","Arrest","drug violation",-93.642449,42.022653
"16-001637","12/15/16 0204","12/15/16 0204","12/15/16 0204","Lincoln Way and Lynn Avenue","Arrest","drug violation",-93.6464086,42.0227244
"16-001638","12/15/16 0215","12/15/16 0215","12/15/16 0215","State Avenue and Wood Street","Arrest","operating while intoxicated",-93.6591259,42.0221357
"16-001640","12/15/16 0856",NA,"12/15/16 0856","Larch Hall","Open","harassment",-93.6382868,42.0232779
"16-001643","12/15/16 2142","12/15/16 2142","12/15/16 2142","Pammel Drive and WOI Road","Arrest","drug violation",-93.6502722,42.0305197
"16-001644","12/16/16 0015","12/16/16 0015","12/16/16 0015","Wilson Hall","Arrest","alcohol violation",-93.651021,42.0139143
"16-001645","12/16/16 0054","12/16/16 0054","12/16/16 0054","Hyland Avenue and West Street","Arrest","operating while intoxicated",-93.6556457,42.0253446
"16-001646","12/16/16 0845",NA,"12/16/16 0845","Town Engineering Building","Open","vandalism",-93.65265,42.0295468
"16-001648","12/16/16 0928",NA,"12/16/16 0928","Linden Hall","Open","vandalism",-93.6403252,42.0231404
"16-001656","12/16/16 0929",NA,"12/16/16 0929","Frederiksen Court","Open","theft",-93.6440878,42.0340306
"16-001649","12/16/16 1024",NA,"12/16/16 1024","Ross Hall","Open","theft",-93.644204,42.0266305
"16-001651","12/16/16 1240",NA,"12/16/16 1240","Armory Building","Open","harassment",-93.6509474,42.029626
"16-001652","12/16/16 1340",NA,"12/16/16 1340","Armory Building","Open","assault",-93.6509474,42.029626
"16-001653","12/16/16 1550",NA,"12/16/16 1550","Frederiksen Court","Open","harassment",-93.6440878,42.0340306
"16-001658","12/18/16 0142","12/18/16 0142","12/18/16 0142","Wallace Hall","Arrest","public intoxication",-93.6499279,42.0142261
"16-001659","12/19/16 0806",NA,"12/19/16 0806","College of Design","Open","vandalism",-93.6531506,42.0285641
"16-001661","12/20/16 0021","12/20/16 0021","12/20/16 0021","Mortensen Road and State Avenue","Arrest","operating while intoxicated",-93.6589323,42.0118849
"16-001661","12/20/16 0021","12/20/16 0021","12/20/16 0021","Mortensen Road and State Avenue","Arrest","drug violation",-93.6589323,42.0118849
"16-001662","12/20/16 0531","12/20/16 0531","12/20/16 0531","808 Hayward Avenue","Arrest","public intoxication",NA,NA
"16-001663","12/21/16 0951",NA,"12/21/16 0951","Armory Building","Open","harassment",-93.6509474,42.029626
"16-001664","12/21/16 2138",NA,"12/21/16 2138","Ames Intermodal Facility","Open","theft",-93.6523433,42.0210166
"16-001665","12/23/16 0034","12/23/16 0034","12/23/16 0034","1062 WOI Road","Arrest","public intoxication",-93.6502812,42.0317164
"16-001667","12/26/16 0117","12/26/16 0117","12/26/16 0117","Lincoln Way and South Wilmoth Avenue","Arrest","operating while intoxicated",-93.6615998,42.0227611
"16-001667","12/26/16 0117","12/26/16 0117","12/26/16 0117","Lincoln Way and South Wilmoth Avenue","Arrest","drug violation",-93.6615998,42.0227611
"16-001669","12/26/16 1917","12/26/16 1917","12/26/16 1917","South 16th Street and University Boulevard","Arrest","driving violation",-93.6337562,42.0114627
"16-001672","12/28/16 1322",NA,"12/28/16 1322","State Gymnasium","Open","theft",-93.6538021,42.0246748
"16-001673","12/30/16 1238",NA,"12/30/16 1238","Memorial Union","Open","theft",-93.6459454,42.0236502
"16-001674","12/30/16 2159","12/30/16 2159","12/30/16 2159","527 E Lincoln Way","Arrest","drug violation",-93.6041911,42.0230566
"16-001674","12/30/16 2159","12/30/16 2159","12/30/16 2159","527 E Lincoln Way","Arrest","weapon violation",-93.6041911,42.0230566
