"Case.Number","Date.Time.Reported","Earliest.Occurrence","Latest.Occurrence","General.Location","Disposition","Classification","longitude","latitude"
"13-001552","10/03/13 0245","10/03/13 0245","10/03/13 0245","Hayward Avenue and Mortensen Road","Arrest","false information",-93.6516786,42.0118612
"13-001553","10/03/13 1430","10/03/13 1430","10/03/13 1430","Lot G3","Arrest","liquor law violation",-93.6227301,42.0493019
"13-001555","10/03/13 1630","10/03/13 1630","10/03/13 1630","Lot G3","Arrest","liquor law violation",-93.6227301,42.0493019
"13-001556","10/03/13 1645","10/03/13 1645","10/03/13 1645","Lot G3","Arrest","liquor law violation",-93.6227301,42.0493019
"13-001557","10/03/13 1658","10/03/13 1658","10/03/13 1658","Lot G3","Arrest","liquor law violation",-93.6227301,42.0493019
"13-001557","10/03/13 1658","10/03/13 1658","10/03/13 1658","Lot G3","Arrest","false information",-93.6227301,42.0493019
"13-001558","10/03/13 1706","10/03/13 1706","10/03/13 1706","Lot G3","Arrest","liquor law violation",-93.6227301,42.0493019
"13-001559","10/03/13 1720","10/03/13 1720","10/03/13 1720","Lot G3","Arrest","liquor law violation",-93.6227301,42.0493019
"13-001560","10/03/13 1730","10/03/13 1730","10/03/13 1730","Lot S8","Arrest","liquor law violation",-93.6334165,42.0148466
"13-001561","10/03/13 1735","10/03/13 1735","10/03/13 1735","Lot G3","Arrest","public intoxication",-93.6227301,42.0493019
"13-001562","10/03/13 1754","10/03/13 1754","10/03/13 1754","Lot G2","Arrest","liquor law violation",-93.6363807,42.010106
"13-001564","10/03/13 1820","10/03/13 1820","10/03/13 1820","Lot S4","Arrest","public intoxication",-93.6348588,42.0120423
"13-001563","10/03/13 1830","10/03/13 1830","10/03/13 1830","Lot G3","Arrest","liquor law violation",-93.6227301,42.0493019
"13-001565","10/03/13 1850","10/03/13 1850","10/03/13 1850","Lot G3","Arrest","public intoxication",-93.6227301,42.0493019
"13-001566","10/03/13 1910","10/03/13 1910","10/03/13 1910","Lot G2","Arrest","liquor law violation",-93.6363807,42.010106
"13-001567","10/03/13 1936","10/03/13 1936","10/03/13 1936","Lot G3","Arrest","liquor law violation",-93.6227301,42.0493019
"13-001568","10/03/13 1945","10/03/13 1945","10/03/13 1945","Lot G3","Arrest","liquor law violation",-93.6227301,42.0493019
"13-001569","10/03/13 2010","10/03/13 2010","10/03/13 2010","Lot G3","Arrest","liquor law violation",-93.6227301,42.0493019
"13-001570","10/03/13 2040","10/03/13 2040","10/03/13 2040","Jack Trice Stadium","Arrest","liquor law violation",-93.635664,42.016144
"13-001571","10/03/13 2101","10/03/13 2101","10/03/13 2101","State Gym","Arrest","public intoxication",-93.6536049,42.0250759
"13-001572","10/03/13 2105","10/03/13 2105","10/03/13 2105","Lot G3","Arrest","operating while intoxicated",-93.6227301,42.0493019
"13-001573","10/03/13 2114","10/03/13 2114","10/03/13 2114","Lot G3","Arrest","liquor law violation",-93.6227301,42.0493019
"13-001574","10/03/13 2217","10/03/13 2217","10/03/13 2217","Willow Hall","Arrest","public intoxication",-93.6377325,42.0239136
"13-001575","10/04/13 0102","10/04/13 0102","10/04/13 0102","119 Stanton Avenue","Arrest","public intoxication",-93.6489377,42.0219747
"13-001576","10/04/13 0139",NA,NA,"Friley Hall","Open","vandalism",-93.65045,42.0239234
"13-001577","10/04/13 0222","10/04/13 0222","10/04/13 0222","Knapp Street and Lynn Avenue","Arrest","public intoxication",-93.6463784,42.019148
"13-001578","10/04/13 0917",NA,NA,"Hub","Open","vandalism",-93.6484556,42.0272385
"13-001579","10/04/13 1809",NA,NA,"Larch Hall","Open","theft",-93.6382868,42.0232779
"13-001581","10/04/13 2235","10/04/13 2235","10/04/13 2235","Barton Hall","Arrest","public intoxication",-93.6416296,42.0241903
"13-001582","10/04/13 2358","10/04/13 2358","10/04/13 2358","Union Drive","Arrest","public intoxication",-93.6486019,42.0240726
"13-001584","10/05/13 0056","10/05/13 0056","10/05/13 0056","Maple Hall","Arrest","liquor law violation",-93.6387491,42.023654
"13-001588","10/05/13 0129","10/05/13 0129","10/05/13 0129","Mortensen Road and State Avenue","Arrest","public intoxication",-93.6589323,42.0118849
"13-001589","10/05/13 0201","10/05/13 0201","10/05/13 0201","Hayward Avenue and Knapp Street","Arrest","public intoxication",-93.6517339,42.0191154
"13-001590","10/05/13 0213","10/05/13 0213","10/05/13 0213","Union Drive","Arrest","public intoxication",-93.6486019,42.0240726
"13-001592","10/05/13 0353",NA,NA,"119 Stanton Avenue","Open","vandalism",-93.6489377,42.0219747
"13-001593","10/05/13 2212","10/05/13 2212","10/05/13 2212","Lot 63","Arrest","liquor law violation",-93.6367573,42.0239698
"13-001596","10/06/13 0225","10/06/13 0225","10/06/13 0225","Arboretum","Arrest","public intoxication",-93.6387303,42.011617
"13-001597","10/06/13 0258","10/06/13 0258","10/06/13 0258","South 4th Street and University Boulevard","Arrest","operating while intoxicated",-93.63108,42.016262
"13-001597","10/06/13 0258","10/06/13 0258","10/06/13 0258","South 4th Street and University Boulevard","Arrest","license violation",-93.63108,42.016262
"13-001600","10/07/13 0001","10/07/13 0001","10/07/13 0001","Lot 72A","Arrest","drug violation",-93.6451625,42.022933
"13-001603","10/07/13 1644",NA,NA,"119 Stanton Avenue","Open","theft",-93.6489377,42.0219747
"13-001605","10/07/13 1932",NA,NA,"Helser Hall","Open","sexual assault",-93.6518379,42.02424
"13-001606","10/07/13 2024",NA,NA,"Armory Building","Open","theft",-93.6509474,42.029626
"13-001608","10/08/13 1313",NA,NA,"Lot 39","Open","hit and run",-93.6424207,42.029879
"13-001609","10/08/13 1445",NA,NA,"Hoover Hall","Open","theft",-93.6511839,42.0266539
"13-001611","10/09/13 0259","10/09/13 0259","10/09/13 0259","200 block Stanton Avenue","Arrest","assault",-93.648229,42.021222
"13-001612","10/09/13 2144","10/09/13 2144","10/09/13 2144","Morrill Road and Pammel Drive","Arrest","driving violation",-93.6479589,42.0305165
"13-001612","10/09/13 2144","10/09/13 2144","10/09/13 2144","Morrill Road and Pammel Drive","Arrest","false information",-93.6479589,42.0305165
"13-001614","10/11/13 0149","10/11/13 0149","10/11/13 0149","200 block of Lynn Avenue","Arrest","public intoxication",-93.6458095,42.0207988
"13-001616","10/11/13 0249","10/11/13 0249","10/11/13 0249","3300 block of Lincoln Way","Arrest","public intoxication",-93.6615998,42.0227611
"13-001617","10/11/13 1003",NA,NA,"Hamilton Hall","Open","theft",-93.6420985,42.0275353
"13-001618","10/11/13 1021",NA,NA,"Larch Hall","Open","assault",-93.6382868,42.0232779
"13-001619","10/11/13 1214",NA,NA,"Lot 13","Open","theft",-93.6510447,42.0274772
"13-001620","10/11/13 1541",NA,NA,"Martin Hall","Open","theft",-93.6529424,42.0238665
"13-001621","10/11/13 1809","10/11/13 1809","10/11/13 1809","Arboretum","Arrest","drug violation",-93.6387303,42.011617
"13-001622","10/11/13 2132","10/11/13 2132","10/11/13 2132","Lincoln Way and Lynn Avenue","Arrest","liquor law violation",-93.6464086,42.0227244
"13-001624","10/12/13 0023","10/12/13 0023","10/12/13 0023","Hyland Avenue and West Street","Arrest","operating while intoxicated",-93.6556457,42.0253446
"13-001624","10/12/13 0023","10/12/13 0023","10/12/13 0023","Hyland Avenue and West Street","Arrest","license violation",-93.6556457,42.0253446
"13-001625","10/12/13 0229","10/12/13 0229","10/12/13 0229","1100 block of Duff Avenue","Arrest","public intoxication",-93.6105962,42.032041
"13-001626","10/12/13 0411","10/12/13 0411","10/12/13 0411","Hayward Avenue and Knapp Street","Arrest","operating while intoxicated",-93.6517339,42.0191154
"13-001627","10/13/13 0032","10/13/13 0032","10/13/13 0032","Gray Avenue and Sunset Drive","Arrest","public intoxication",-93.6411862,42.0212956
"13-001627","10/13/13 0032","10/13/13 0032","10/13/13 0032","Gray Avenue and Sunset Drive","Arrest","interference",-93.6411862,42.0212956
"13-001627","10/13/13 0032","10/13/13 0032","10/13/13 0032","Gray Avenue and Sunset Drive","Arrest","liquor law violation",-93.6411862,42.0212956
"13-001629","10/13/13 0216","10/13/13 0216","10/13/13 0216","Morrill Road and Union Drive","Arrest","operating while intoxicated",-93.6467417,42.0247336
"13-001630","10/13/13 0258","10/13/13 0258","10/13/13 0258","Lot 59A","Arrest","liquor law violation",-93.6535564,42.0234382
"13-001631","10/13/13 0323","10/13/13 0323","10/13/13 0323","University Boulevard and Wallace Road","Arrest","operating while intoxicated",-93.6415414,42.0305048
"13-001632","10/15/13 1031",NA,NA,"College of Design","Open","theft",-93.6531506,42.0285641
"13-001633","10/15/13 1046",NA,NA,"Veterinary Medicine","Open","theft",-93.633833,42.006383
"13-001634","10/15/13 1411",NA,NA,"MacKay Hall","Open","harassment",-93.6465403,42.0285999
"13-001635","10/15/13 1450",NA,NA,"Wilson Hall","Open","theft",-93.651021,42.0139143
"13-001636","10/15/13 1603",NA,NA,"Memorial Union","Open","theft",-93.6459454,42.0236502
"13-001638","10/16/13 0142","10/16/13 0142","10/16/13 0142","Lincoln Way and Marshall Avenue","Arrest","operating while intoxicated",-93.6689375,42.0229021
"13-001640","10/16/13 1518",NA,NA,"Martin Hall","Open","theft",-93.6529424,42.0238665
"13-001641","10/17/13 0000","10/17/13 0000","10/17/13 0000","Memorial Union Ramp","Arrest","operating while intoxicated",-93.6449075,42.0234906
"13-001641","10/17/13 0000","10/17/13 0000","10/17/13 0000","Memorial Union Ramp","Arrest","drug violation",-93.6449075,42.0234906
"13-001642","10/17/13 0158","10/17/13 0158","10/17/13 0158","Mortensen Road and State Avenue","Arrest","operating while intoxicated",-93.6589323,42.0118849
"13-001643","10/17/13 1048",NA,NA,"Armory Building","Open","vandalism",-93.6509474,42.029626
"13-001645","10/17/13 1451","10/17/13 1451","10/17/13 1451","Mortensen Road and State Avenue","Arrest","driving under suspension",-93.6589323,42.0118849
"13-001647","10/17/13 2339",NA,NA,"Memorial Union","Unfounded","theft",-93.6459454,42.0236502
"13-001648","10/18/13 0143","10/18/13 0143","10/18/13 0143","Sheldon Avenue and Union Drive","Arrest","public intoxication",-93.6543018,42.0253597
"13-001649","10/18/13 0212","10/18/13 0212","10/18/13 0212","Hayward Avenue and Storm Street","Arrest","operating while intoxicated",-93.6516926,42.0161435
"13-001649","10/18/13 0212","10/18/13 0212","10/18/13 0212","Hayward Avenue and Storm Street","Arrest","driving under suspension",-93.6516926,42.0161435
"13-001650","10/18/13 1553",NA,NA,"Maple-Willow-Larch","Open","theft",-93.6382459,42.0237874
"13-001651","10/19/13 0236","10/19/13 0236","10/19/13 0236","Hyland Avenue and Pammel Drive","Arrest","liquor law violation",-93.6556552,42.0296034
"13-001653","10/19/13 0643","10/19/13 0643","10/19/13 0643","Lot 11","Arrest","operating while intoxicated",NA,NA
"13-001655","10/19/13 1414",NA,NA,"Morrill Road and Osborn Drive","Open","hit and run",-93.6479567,42.0288782
"13-001656","10/20/13 0111","10/20/13 0111","10/20/13 0111","200 block of Hayward Avenue","Arrest","liquor law violation",-93.6517204,42.0214471
"13-001657","10/20/13 0119","10/20/13 0119","10/20/13 0119","Mortensen Road and Seagrave Boulevard","Arrest","operating while intoxicated",-93.6713608,42.0120265
"13-001658","10/20/13 0156","10/20/13 0156","10/20/13 0156","Lincoln Way and South Dakota Avenue","Arrest","public intoxication",-93.6787027,42.0229015
"13-001659","10/20/13 0212","10/20/13 0212","10/20/13 0212","ISU Cross Country Field","Arrest","public intoxication",NA,NA
"13-001661","10/20/13 1358",NA,NA,"Welch Hall","Open","theft",-93.6420811,42.0236532
"13-001666","10/21/13 1059",NA,NA,"Larch Hall","Open","theft",-93.6382868,42.0232779
"13-001665","10/21/13 1105",NA,NA,"Lied Recreation Center","Open","theft",-93.6372142,42.0267276
"13-001667","10/21/13 2206",NA,NA,"Schilletter Village","Open","theft",-93.6419526,42.0440492
"13-001672","10/22/13 1440",NA,NA,"Wallace-Wilson Commons","Open","theft",-93.6504798,42.0140126
"13-001674","10/23/13 0928",NA,NA,"Lied Recreation Center","Open","theft",-93.6372142,42.0267276
"13-001675","10/23/13 0948",NA,NA,"Sweeney Hall","Open","vandalism",-93.6509194,42.0278127
"13-001677","10/23/13 2350","10/23/13 2350","10/23/13 2350","Larch Hall","Arrest","liquor law violation",-93.6382868,42.0232779
"13-001678","10/24/13 0121","10/24/13 0121","10/24/13 0121","Lincoln Way and South Riverside Drive","Arrest","liquor law violation",-93.6296177,42.0228334
"13-001681","10/24/13 0139",NA,NA,"Knapp Storms Commons","Open","vandalism",NA,NA
"13-001679","10/24/13 0148","10/24/13 0148","10/24/13 0148","Lincoln Way and University Boulevard","Arrest","operating while intoxicated",-93.6332661,42.0228746
"13-001680","10/24/13 0209","10/24/13 0209","10/24/13 0209","Hayward Avenue and Mortensen Parkway","Arrest","operating while intoxicated",-93.6516786,42.0118612
"13-001682","10/24/13 0938","10/24/13 0938","10/24/13 0938","Pammel Drive","Arrest","driving under suspension",NA,NA
"13-001687","10/25/13 0210","10/25/13 0210","10/25/13 0210","Ames Intermodal Facility","Arrest","public intoxication",-93.6523433,42.0210166
"13-001688","10/25/13 0405",NA,NA,"Maple Hall","Open","vandalism",-93.6387491,42.023654
"13-001689","10/25/13 0855",NA,NA,"Curtiss Farm","Open","theft",-93.6606346,42.0025316
"13-001691","10/25/13 1110",NA,NA,"University Village","Open","theft",-93.6441672,42.0427435
"13-001693","10/25/13 1228",NA,NA,"Hilton Coliseum","Open","theft",-93.635074,42.022693
"13-001696","10/25/13 1635","10/25/13 1635","10/25/13 1635","Willow Hall","Arrest","drug violation",-93.6377325,42.0239136
"13-001695","10/25/13 1711",NA,NA,"Friley Hall","Open","trespass",-93.65045,42.0239234
"13-001694","10/25/13 1735",NA,NA,"Wilson Hall","Open","theft",-93.651021,42.0139143
"13-001698","10/25/13 2106","10/25/13 2106","10/25/13 2106","Lincoln Way and University Boulevard","Arrest","driving under suspension",-93.6332661,42.0228746
"13-001699","10/26/13 0017","10/26/13 0017","10/26/13 0017","Knapp Street and Stanton Avenue","Arrest","liquor law violation",-93.6485073,42.0191298
"13-001703","10/26/13 0225","10/26/13 0225","10/26/13 0225","Chamberlain Street and Hayward Avenue","Arrest","public intoxication",-93.6517204,42.0214474
"13-001705","10/26/13 0258",NA,NA,"Frederiksen Court","Open","sexual assault",-93.6440878,42.0340306
"13-001701","10/26/13 0308","10/26/13 0308","10/26/13 0308","Arbor Street and South Sheldon Avenue","Arrest","operating while intoxicated",-93.6542412,42.0209168
"13-001704","10/26/13 0308","10/26/13 0308","10/26/13 0308","Hayward Avenue and Mortensen Road","Arrest","operating while intoxicated",-93.6516786,42.0118612
"13-001706","10/26/13 0952","10/26/13 0952","10/26/13 0952","Lot G5","Arrest","liquor law violation",-93.6286452,42.0096516
"13-001707","10/26/13 1029","10/26/13 1029","10/26/13 1029","Lot S7","Arrest","liquor law violation",-93.6331516,42.0140523
"13-001707","10/26/13 1029","10/26/13 1029","10/26/13 1029","Lot S7","Arrest","unlawful use of a license",-93.6331516,42.0140523
"13-001708","10/26/13 1106","10/26/13 1106","10/26/13 1106","Lot S6","Arrest","liquor law violation",-93.6333696,42.0132547
"13-001709","10/26/13 1107","10/26/13 1107","10/26/13 1107","Lot G3","Arrest","liquor law violation",-93.6227301,42.0493019
"13-001711","10/26/13 1316","10/26/13 1316","10/26/13 1316","Lot G3","Arrest","liquor law violation",-93.6227301,42.0493019
"13-001712","10/26/13 1330","10/26/13 1330","10/26/13 1330","Mortensen Parkway and University Boulevard","Arrest","public intoxication",-93.6393859,42.0083324
"13-001712","10/26/13 1330","10/26/13 1330","10/26/13 1330","Mortensen Parkway and University Boulevard","Arrest","drug violation",-93.6393859,42.0083324
"13-001713","10/26/13 1645","10/26/13 1645","10/26/13 1645","Lot G2","Arrest","liquor law violation",-93.6363807,42.010106
"13-001714","10/26/13 2122",NA,NA,"Frederiksen Court","Investigation Continuing","drug violation",-93.6440878,42.0340306
"13-001715","10/26/13 2329","10/26/13 2329",NA,"Lot 22","Charged","hit and run",-93.650891,42.0301813
"13-001716","10/26/13 2329","10/26/13 2329","10/26/13 2329","Oak Hall","Mediated","disorderly conduct",-93.6399695,42.0251247
"13-001717","10/27/13 0052","10/27/13 0052","10/27/13 0052","Lincoln Way and South Wilmoth Avenue","Arrest","public intoxication",-93.6615998,42.0227611
"13-001718","10/27/13 0106","10/27/13 0106","10/27/13 0106","Hunt Street and South Sheldon Avenue","Arrest","public intoxication",-93.6542234,42.0201273
"13-001720","10/27/13 1103",NA,NA,"University Village","Open","theft",-93.6441672,42.0427435
"13-001721","10/27/13 1934",NA,NA,"Lot 56","Open","hit and run",-93.6384822,42.0249342
"13-001723","10/28/13 1517",NA,NA,"Coover Hall","Open","theft",-93.6508836,42.0283592
"13-001724","10/29/13 0151","10/29/13 0151","10/29/13 0151","52000 block of 260th Street","Arrest","operating while intoxicated",-93.6488612,41.9787738
"13-001724","10/29/13 0151","10/29/13 0151","10/29/13 0151","52000 block of 260th Street","Arrest","liquor law violation",-93.6488612,41.9787738
"13-001729","10/29/13 1627","10/29/13 1627","10/29/13 1627","Hawthorn Court Drive and Stange Road","Arrest","driving under suspension",-93.64473,42.0338708
"13-001730","10/29/13 2154","10/29/13 2154","10/29/13 2154","Beach Avenue and Lincoln Way","Arrest","operating while intoxicated",-93.639494,42.022655
"13-001731","10/30/13 0147","10/30/13 0147","10/30/13 0147","Howe Hall","Arrest","public intoxication",-93.6528316,42.0269191
"13-001732","10/30/13 1335",NA,"10/30/13 1335","Lot G3","Arrest","liquor law violation",-93.6227301,42.0493019
"13-001734","10/30/13 1457",NA,NA,"Lot 73","Open","theft",-93.6466515,42.0240508
"13-001736","10/31/13 1040","10/31/13 1040","10/31/13 1040","Welch Hall","Arrest","drug violation",-93.6420811,42.0236532
"13-001736","10/31/13 1040","10/31/13 1040","10/31/13 1040","Welch Hall","Arrest","liquor law violation",-93.6420811,42.0236532
"13-001741","10/31/13 1730",NA,NA,"Lot B5","Open","hit and run",-93.6365052,42.0178088
"13-001744","10/31/13 2304","10/31/13 2304","10/31/13 2304","Maple-Willow-Larch Commons","Arrest","liquor law violation",-93.6382459,42.0237874
"13-001746","11/01/13 0002","11/01/13 0002","11/01/13 0002","Welch Hall","Arrest","drug violation",-93.6420811,42.0236532
"13-001746","11/01/13 0002","11/01/13 0002","11/01/13 0002","Welch Hall","Arrest","liquor law violation",-93.6420811,42.0236532
"13-001745","11/01/13 0004","11/01/13 0004","11/01/13 0004","Knapp Street and Welch Avenue","Arrest","liquor law violation",-93.6500882,42.0191138
"13-001747","11/01/13 0022","11/01/13 0022","11/01/13 0022","100 block of Hayward Avenue","Arrest","public intoxication",-93.6517049,42.0227335
"13-001748","11/01/13 0115","11/01/13 0115","11/01/13 0115","Gray Avenue and Lincoln Way","Arrest","liquor law violation",-93.6420308,42.0226885
"13-001748","11/01/13 0115","11/01/13 0115","11/01/13 0115","Gray Avenue and Lincoln Way","Arrest","drug violation",-93.6420308,42.0226885
"13-001749","11/01/13 0139","11/01/13 0139","11/01/13 0139","Lincoln Way and University Boulevard","Arrest","operating while intoxicated",-93.6332661,42.0228746
"13-001750","11/01/13 0229","11/01/13 0229","11/01/13 0229","Schilletter Village","Mediated","domestic dispute",-93.6419526,42.0440492
"13-001752","11/01/13 1306",NA,NA,"Willow Hall","Open","harassment",-93.6377325,42.0239136
"13-001755","11/01/13 1820",NA,NA,"Lot 63","Open","theft",-93.6367573,42.0239698
"13-001756","11/01/13 2136","11/01/13 2136","11/01/13 2136","Friley Hall","Arrest","drug violation",-93.65045,42.0239234
"13-001756","11/01/13 2136","11/01/13 2136","11/01/13 2136","Friley Hall","Arrest","interference",-93.65045,42.0239234
"13-001757","11/02/13 0013","11/02/13 0013","11/02/13 0013","100 block Stanton Avenue","Arrest","drug violation",-93.6485138,42.0227307
"13-001757","11/02/13 0013","11/02/13 0013","11/02/13 0013","100 block Stanton Avenue","Arrest","liquor law violation",-93.6485138,42.0227307
"13-001757","11/02/13 0013","11/02/13 0013","11/02/13 0013","100 block Stanton Avenue","Arrest","interference",-93.6485138,42.0227307
"13-001757","11/02/13 0013","11/02/13 0013","11/02/13 0013","100 block Stanton Avenue","Arrest","trespass",-93.6485138,42.0227307
"13-001758","11/02/13 0111","11/02/13 0111","11/02/13 0111","University VIllage","Arrest","domestic abuse assault",-93.6441672,42.0427435
"13-001762","11/02/13 2031","11/02/13 2031","11/02/13 2031","400 block of Hayward Avenue","Arrest","liquor law violation",-93.6517337,42.0191004
"13-001760","11/02/13 2106","11/02/13 2106","11/02/13 2106","Hayward Avenue and Lincoln Way","Arrest","public intoxication",-93.6517059,42.0228461
"13-001763","11/03/13 0020","11/03/13 0020","11/03/13 0020","Helser Hall","Arrest","public intoxication",-93.6518379,42.02424
"13-001764","11/03/13 0033","11/03/13 0033","11/03/13 0033","Knapp Street and Welch Avenue","Arrest","liquor law violation",-93.6500882,42.0191138
"13-001765","11/03/13 0049","11/03/13 0049","11/03/13 0049","Bissell Road and Osborn Drive","Arrest","operating while intoxicated",-93.6518898,42.0288877
"13-001766","11/03/13 0103","11/03/13 0103","11/03/13 0103","Buchanan Hall","Arrest","public intoxication",-93.642449,42.022653
"13-001767","11/03/13 0215","11/03/13 0215","11/03/13 0215","Beach Road and Richardson Court","Arrest","theft",-93.639189,42.02383
"13-001767","11/03/13 0215","11/03/13 0215","11/03/13 0215","Beach Road and Richardson Court","Arrest","public intoxication",-93.639189,42.02383
"13-001768","11/03/13 0416",NA,NA,"University Village","Open","vandalism",-93.6441672,42.0427435
"13-001769","11/03/13 0455","11/03/13 0455","11/03/13 0455","Armory Building","Arrest","public intoxication",-93.6509474,42.029626
"13-001770","11/03/13 1634","11/03/13 1634","11/03/13 1634","Lot 85E","Arrest","drug violation",-93.6344334,42.0157296
"13-001770","11/03/13 1634","11/03/13 1634","11/03/13 1634","Lot 85E","Arrest","driving violation",-93.6344334,42.0157296
"13-001773","11/04/13 1316",NA,NA,"Ross Hall","Open","harassment",-93.644204,42.0266305
"13-001774","11/04/13 2209",NA,NA,"1100 block of Duff Avenue","Open","sexual assault",-93.6105962,42.032041
"13-001776","11/05/13 1136",NA,NA,"Jacobson Building","Open","harassment",-93.6357926,42.0149718
"13-001777","11/05/13 1511",NA,NA,"Lot 63","Open","theft",-93.6367573,42.0239698
"13-001778","11/05/13 1515","11/05/13 1515","11/05/13 1515","Welch Hall","Arrest","drug violation",-93.6420811,42.0236532
"13-001779","11/05/13 1812",NA,NA,"Lot 17","Open","hit and run",-93.6356358,42.0006688
"13-001780","11/05/13 2007",NA,NA,"Wallace Hall","Arrest","theft",-93.6499279,42.0142261
"13-001784","11/06/13 1523",NA,NA,"Ross Hall","Open","harassment",-93.644204,42.0266305
"13-001788","11/06/13 1845","11/06/13 1845","11/06/13 1845","Welch Hall","Arrest","liquor law violation",-93.6420811,42.0236532
"13-001789","11/07/13 0114","11/07/13 0114","11/07/13 0114","McNab, Kyle","Arrest","public intoxication",NA,NA
"13-001794","11/07/13 2310","11/07/13 2310","11/07/13 2310","Hayward Avenue and Mortensen Parkway","Arrest","driving under suspension",-93.6516786,42.0118612
"13-001795","11/08/13 0030","11/08/13 0030","11/08/13 0030","Larch Hall","Arrest","public intoxication",-93.6382868,42.0232779
"13-001796","11/08/13 0130","11/08/13 0130","11/08/13 0130","Knapp Street and Lynn Avenue","Arrest","driving violation",-93.6463784,42.019148
"13-001799","11/08/13 1928","11/08/13 1928",NA,"Osborn Drive","Open","assault",-93.6463504,42.0288803
"13-001800","11/08/13 2106","11/08/13 2106","11/08/13 2106","Wallace Hall","Arrest","liquor law violation",-93.6499279,42.0142261
"13-001802","11/08/13 2344",NA,NA,"Union Drive and Wallace Road","Arrest","hit and run",-93.6441141,42.0247932
"13-001802","11/08/13 2344",NA,NA,"Union Drive and Wallace Road","Arrest","interference",-93.6441141,42.0247932
"13-001801","11/09/13 0007","11/09/13 0007","11/09/13 0007","Lincoln Way and South Russell Avenue","Arrest","operating while intoxicated",-93.6283456,42.0228388
"13-001803","11/09/13 0032",NA,NA,"South 16th Street and University Boulevard","Open","hit and run",-93.6337562,42.0114627
"13-001804","11/09/13 0054","11/09/13 0054","11/09/13 0054","East Campus Parking Deck","Arrest","public intoxication",-93.6523433,42.0210166
"13-001805","11/09/13 0205","11/09/13 0205","11/09/13 0205","Hayward Avenue and Little Street","Arrest","public intoxication",-93.6517124,42.0176158
"13-001806","11/09/13 0251","11/09/13 0251","11/09/13 0251","Helser Hall","Arrest","drug violation",-93.6518379,42.02424
"13-001807","11/09/13 0255","11/09/13 0255","11/09/13 0255","Beach Avenue and Sunset Drive","Arrest","operating while intoxicated",-93.6394759,42.0214033
"13-001808","11/09/13 0748","11/09/13 0748","11/09/13 0748","Lot G3","Arrest","liquor law violation",-93.6227301,42.0493019
"13-001809","11/09/13 0822","11/09/13 0822","11/09/13 0822","Lot G3","Arrest","liquor law violation",-93.6227301,42.0493019
"13-001810","11/09/13 0825","11/09/13 0825","11/09/13 0825","South 16th Street and University Boulevard","Arrest","liquor law violation",-93.6337562,42.0114627
"13-001811","11/09/13 0959","11/09/13 0959","11/09/13 0959","Lot G3","Arrest","liquor law violation",-93.6227301,42.0493019
"13-001812","11/09/13 1014","11/09/13 1014","11/09/13 1014","Lot A2","Arrest","liquor law violation",-93.6377863,42.0186104
"13-001813","11/09/13 1027","11/09/13 1027","11/09/13 1027","Lot B6","Arrest","liquor law violation",-93.6365107,42.0167789
"13-001814","11/09/13 1041","11/09/13 1041","11/09/13 1041","Lot S7","Arrest","liquor law violation",-93.6331516,42.0140523
"13-001815","11/09/13 1059","11/09/13 1059","11/09/13 1059","Jack Trice Stadium","Arrest","public intoxication",-93.635664,42.016144
"13-001816","11/09/13 1120","11/09/13 1120","11/09/13 1120","Lot G3","Arrest","liquor law violation",-93.6227301,42.0493019
"13-001817","11/09/13 1125","11/09/13 1125","11/09/13 1125","Lot G2","Arrest","liquor law violation",-93.6363807,42.010106
"13-001817","11/09/13 1125","11/09/13 1125","11/09/13 1125","Lot G2","Arrest","public intoxication",-93.6363807,42.010106
"13-001818","11/09/13 1152","11/09/13 1152","11/09/13 1152","Lot G3","Arrest","liquor law violation",-93.6227301,42.0493019
"13-001819","11/09/13 1200","11/09/13 1200","11/09/13 1200","Lot G3","Arrest","public intoxication",-93.6227301,42.0493019
"13-001819","11/09/13 1200","11/09/13 1200","11/09/13 1200","Lot G3","Arrest","interference",-93.6227301,42.0493019
"13-001820","11/09/13 1223","11/09/13 1223","11/09/13 1223","Lot G3","Arrest","liquor law violation",-93.6227301,42.0493019
"13-001821","11/09/13 1330","11/09/13 1330","11/09/13 1330","Lot G2","Arrest","liquor law violation",-93.6363807,42.010106
"13-001822","11/09/13 1345","11/09/13 1345","11/09/13 1345","Lot G3","Arrest","public intoxication",-93.6227301,42.0493019
"13-001824","11/09/13 1423","11/09/13 1423","11/09/13 1423","Lot G3","Arrest","liquor law violation",-93.6227301,42.0493019
"13-001824","11/09/13 1423","11/09/13 1423","11/09/13 1423","Lot G3","Arrest","interference",-93.6227301,42.0493019
"13-001823","11/09/13 1447","11/09/13 1447","11/09/13 1447","Lot G2","Arrest","liquor law violation",-93.6363807,42.010106
"13-001825","11/09/13 1805","11/09/13 1805","11/09/13 1805","Lot 59E","Arrest","drug violation",-93.64992,42.0236716
"13-001827","11/09/13 1851",NA,NA,"Lot G2","Open","theft",-93.6363807,42.010106
"13-001831","11/10/13 0104","11/10/13 0104","11/10/13 0104","Ames Intermodal Facility","Arrest","liquor law violation",-93.6523433,42.0210166
"13-001832","11/10/13 0143","11/10/13 0143","11/10/13 0143","Knapp Street and Welch Avenue","Arrest","liquor law violation",-93.6500882,42.0191138
