"Case.Number","Date.Time.Reported","Earliest.Occurrence","Latest.Occurrence","General.Location","Disposition","Classification","longitude","latitude"
"12-010080","10/13/12 0252","10/13/12 0252","10/13/12 0252","Lot G2","Arrest","public intoxication",-93.6363807,42.010106
"12-010069","10/13/12 0829","10/13/12 0829","10/13/12 0829","Lot G4","Arrest","liquor law violation",-93.6286452,42.0096516
"12-010070","10/13/12 0922","10/13/12 0922","10/13/12 0922","Lot B5","Arrest","liquor law violation",-93.6365052,42.0178088
"12-010072","10/13/12 1008","10/13/12 1008","10/13/12 1008","Lot G2","Arrest","liquor law violation",-93.6363807,42.010106
"12-010071","10/13/12 1014","10/13/12 1014","10/13/12 1014","Lot G3","Arrest","liquor law violation",-93.6227301,42.0493019
"12-010073","10/13/12 1043","10/13/12 1043","10/13/12 1043","Lot S6","Arrest","liquor law violation",-93.6333696,42.0132547
"12-010074","10/13/12 1055","10/13/12 1055","10/13/12 1055","Lot 85E","Arrest","liquor law violation",-93.6344334,42.0157296
"12-010076","10/13/12 1115","10/13/12 1115","10/13/12 1115","Lot G3","Arrest","public intoxication",-93.6227301,42.0493019
"12-010077","10/13/12 1122","10/13/12 1122","10/13/12 1122","Lot G3","Arrest","liquor law violation",-93.6227301,42.0493019
"12-010079","10/13/12 1350","10/13/12 1350","10/13/12 1350","Lot S7","Arrest","interference",-93.6331516,42.0140523
"12-010079","10/13/12 1350","10/13/12 1350","10/13/12 1350","Lot S7","Arrest","liquor law violation",-93.6331516,42.0140523
"12-010078","10/13/12 1400","10/13/12 1400","10/13/12 1400","Lot S6","Arrest","public intoxication",-93.6333696,42.0132547
"12-010082","10/13/12 1730","10/13/12 1730","10/13/12 1730","Lot G5","Arrest","liquor law violation",-93.6286452,42.0096516
"12-010083","10/13/12 1807","10/13/12 1807","10/13/12 1807","Lot G2","Arrest","public intoxication",-93.6363807,42.010106
"12-010085","10/13/12 2331",NA,NA,"Wallace Hall","Open","vandalism",-93.6499279,42.0142261
"12-010087","10/14/12 0042","10/14/12 0042","10/14/12 0042","900 block of Hayward Avenue","Arrest","public intoxication",-93.6504728,42.0148119
"12-010089","10/14/12 0157","10/14/12 0157","10/14/12 0157","Lyon Hall","Arrest","liquor law violation",-93.6424864,42.0245055
"12-010089","10/14/12 0157","10/14/12 0157","10/14/12 0157","Lyon Hall","Arrest","supplying alcohol",-93.6424864,42.0245055
"12-010089","10/14/12 0157","10/14/12 0157","10/14/12 0157","Lyon Hall","Arrest","public intoxication",-93.6424864,42.0245055
"12-010088","10/14/12 0159","10/14/12 0159","10/14/12 0159","Ash Avenue and Knapp Street","Arrest","operating while intoxicated",-93.6443655,42.019142
"12-010091","10/14/12 1255",NA,NA,"Lot 63","Open","vandalism",-93.6367573,42.0239698
"12-010092","10/14/12 1657",NA,NA,"Lot 63","Open","vandalism",-93.6367573,42.0239698
"12-010094","10/15/12 0009",NA,NA,"Union Drive Community Center","Open","theft",-93.6515007,42.0249565
"12-010096","10/15/12 1050","10/15/12 1050","10/15/12 1050","Bruner Drive and Long Road","Arrest","driving under suspension",-93.6434976,42.0390504
"12-010097","10/15/12 1553",NA,NA,"Parks Library","Open","theft",-93.6488141,42.0281254
"12-010098","10/15/12 1657","10/15/12 1657","10/15/12 1657","Little Bluestem Court and Mortensen Parkway","Arrest","driving under suspension",-93.6455416,42.0094264
"12-010100","10/16/12 1620","10/16/12 1620","10/16/12 1620","Lot 112J","Arrest","driving under suspension",-93.6425231,42.0349269
"12-010101","10/16/12 2008",NA,NA,"Forker Building","Open","harassment",-93.6403143,42.0268097
"12-010102","10/16/12 2239","10/16/12 2239","10/16/12 2239","Chamberlain Street and Welch Avenue","Arrest","public intoxication",-93.6501941,42.0214439
"12-010103","10/17/12 0300","10/17/12 0300","10/17/12 0300","Union Drive and Welch Avenue","Arrest","liquor law violation",NA,NA
"12-010107","10/18/12 0206","10/18/12 0206","10/18/12 0206","2400 block of Lincoln Way","Arrest","public intoxication",-93.6485946,42.0225662
"12-010107","10/18/12 0206","10/18/12 0206","10/18/12 0206","2400 block of Lincoln Way","Arrest","interference",-93.6485946,42.0225662
"12-010107","10/18/12 0206","10/18/12 0206","10/18/12 0206","2400 block of Lincoln Way","Arrest","assault",-93.6485946,42.0225662
"12-010110","10/19/12 0058","10/19/12 0058","10/19/12 0058","Mortensen Road and South Dakota Avenue","Arrest","driving under suspension",-93.6786567,42.0120839
"12-010111","10/19/12 0156","10/19/12 0156","10/19/12 0156","Franklin Avenue and Lincoln Way","Arrest","wreckless driving",-93.6647899,42.0228024
"12-010112","10/19/12 0213","10/19/12 0213","10/19/12 0213","2900 block of Lincoln Way","Arrest","public intoxication",-93.6570426,42.0227269
"12-010113","10/19/12 0300","10/19/12 0300","10/19/12 0300","Lincoln Way and Lynn Avenue","Arrest","public intoxication",-93.6464086,42.0227244
"12-010114","10/19/12 0722",NA,NA,"Lot 61A","Open","vandalism",-93.6483506,42.0124764
"12-010115","10/19/12 1216",NA,NA,"Parks Library","Open","theft",-93.6488141,42.0281254
"12-010116","10/19/12 1403",NA,NA,"Lot 25","Open","theft",-93.6492324,42.0297276
"12-010117","10/19/12 1829","10/19/12 1829","10/19/12 1829","2300 block of Knapp Street","Arrest","liquor law violation",-93.6463997,42.0191478
"12-010119","10/19/12 2311","10/19/12 2311","10/19/12 2311","Lake Laverne","Arrest","liquor law violation",-93.6479874,42.0237049
"12-010121","10/19/12 2311","10/19/12 2311","10/19/12 2311","Roberts Hall","Arrest","drug violation",-93.6425636,42.0239302
"12-010120","10/19/12 2336","10/19/12 2336","10/19/12 2336","Friley Hall","Arrest","public intoxication",-93.65045,42.0239234
"12-010123","10/20/12 0126","10/20/12 0126","10/20/12 0126","100 block of Welch Avenue","Arrest","public intoxication",-93.6501392,42.02272
"12-010123","10/20/12 0126","10/20/12 0126","10/20/12 0126","100 block of Welch Avenue","Arrest","disorderly conduct",-93.6501392,42.02272
"12-010123","10/20/12 0126","10/20/12 0126","10/20/12 0126","100 block of Welch Avenue","Arrest","interference",-93.6501392,42.02272
"12-010123","10/20/12 0126","10/20/12 0126","10/20/12 0126","100 block of Welch Avenue","Arrest","drug violation",-93.6501392,42.02272
"12-010125","10/20/12 0214","10/20/12 0214","10/20/12 0214","Lot 1","Arrest","public intoxication",-93.6540123,42.0236158
"12-010125","10/20/12 0214","10/20/12 0214","10/20/12 0214","Lot 1","Arrest","theft",-93.6540123,42.0236158
"12-010125","10/20/12 0214","10/20/12 0214","10/20/12 0214","Lot 1","Arrest","liquor law violation",-93.6540123,42.0236158
"12-010126","10/20/12 0241","10/20/12 0241","10/20/12 0241","Helser Hall","Arrest","trespass",-93.6518379,42.02424
"12-010126","10/20/12 0241","10/20/12 0241","10/20/12 0241","Helser Hall","Arrest","theft",-93.6518379,42.02424
"12-010127","10/20/12 0307","10/20/12 0307","10/20/12 0307","Hayward Avenue and Lincoln Way","Arrest","public intoxication",-93.6517059,42.0228461
"12-010127","10/20/12 0307","10/20/12 0307","10/20/12 0307","Hayward Avenue and Lincoln Way","Arrest","drug violation",-93.6517059,42.0228461
"12-010129","10/20/12 2055","10/20/12 2055","10/20/12 2055","Edenburn Drive and Stange Road","Arrest","driving under suspension",-93.6448596,42.043784
"12-010130","10/20/12 2221","10/20/12 2221","10/20/12 2221","Beach Avenue and Lincoln Way","Arrest","driving while barred",-93.639494,42.022655
"12-010131","10/21/12 0143","10/21/12 0143","10/21/12 0143","Hayward Avenue and Knapp Street","Arrest","driving under suspension",-93.6517339,42.0191154
"12-010132","10/21/12 0143","10/21/12 0143","10/21/12 0143","2700 block of Lincoln Way","Arrest","operating while intoxicated",-93.6545215,42.022377
"12-010132","10/21/12 0143","10/21/12 0143","10/21/12 0143","2700 block of Lincoln Way","Arrest","liquor law violation",-93.6545215,42.022377
"12-010132","10/21/12 0143","10/21/12 0143","10/21/12 0143","2700 block of Lincoln Way","Arrest","drug violation",-93.6545215,42.022377
"12-010133","10/21/12 0407","10/21/12 0407","10/21/12 0407","South Dakota Avenue and Steinbeck Street","Arrest","operating while intoxicated",-93.6786731,42.0145902
"12-010135","10/21/12 2227",NA,NA,"Lot 79","Open","theft",-93.6418441,42.0308247
"12-010137","10/22/12 0029","10/22/12 0029","10/22/12 0029","Lincoln Way and Welch Avenue","Arrest","drug violation",-93.6501393,42.0227328
"12-010136","10/22/12 0114","10/22/12 0114","10/22/12 0114","Lyon Hall","Arrest","public intoxication",-93.6424864,42.0245055
"12-010136","10/22/12 0114","10/22/12 0114","10/22/12 0114","Lyon Hall","Arrest","assault",-93.6424864,42.0245055
"12-010140","10/22/12 1716","10/22/12 1716","10/22/12 1716","Lot 25","Arrest","driving under suspension",-93.6492324,42.0297276
"12-010143","10/23/12 1055",NA,NA,"Parks Library","Open","theft",-93.6488141,42.0281254
"12-010145","10/23/12 1713","10/23/12 1713","10/23/12 1713","Lincoln Way and State Avenue","Arrest","driving under suspension",-93.6591203,42.0227266
"12-010146","10/23/12 1902",NA,NA,"Frederiksen Court","Open","harassment",-93.6440878,42.0340306
"12-010147","10/23/12 2241",NA,NA,"Lied Recreation Center","Open","theft",-93.6372142,42.0267276
"12-010150","10/25/12 0129","10/25/12 0129","10/25/12 0129","100 block of Wilmoth Avenue","Arrest","drug violation",-93.6615998,42.0227604
"12-010149","10/25/12 0149","10/25/12 0149","10/25/12 0149","Lincoln Way and Welch Road","Arrest","public intoxication",-93.6501393,42.0227328
"12-010151","10/25/12 0213","10/25/12 0213","10/25/12 0213","100 block of Welch Avenue","Arrest","disorderly conduct",-93.6501392,42.02272
"12-010152","10/25/12 0514",NA,NA,"Lot 63","Open","vandalism",-93.6367573,42.0239698
"12-010153","10/25/12 0943",NA,NA,"Armory","Open","theft",-93.6509474,42.029626
"12-010154","10/25/12 1826",NA,"11/09/12 2037","Wilson Hall","Arrest","theft",-93.651021,42.0139143
"12-010156","10/26/12 0013","10/26/12 0013","10/26/12 0013","Lettie Street and State Avenue","Arrest","liquor law violation",-93.6591273,42.0214744
"12-010157","10/26/12 0052","10/26/12 0052","10/26/12 0052","100 block of Stanton Avenue","Arrest","public intoxication",-93.6485138,42.0227307
"12-010158","10/26/12 0149","10/26/12 0149","10/26/12 0149","2500 block of Chamberlain Street","Arrest","public intoxication",-93.6500819,42.0214429
"12-010159","10/26/12 0159","10/26/12 0159","10/26/12 0159","2500 block of Chamberlain Street","Arrest","public intoxication",-93.6500819,42.0214429
"12-010160","10/26/12 0842",NA,NA,"Design Building","Open","vandalism",-93.6119066,42.0253648
"12-010162","10/26/12 1440",NA,NA,"Armory","Open","harassment",-93.6509474,42.029626
"12-010164","10/26/12 2035","10/26/12 2035","10/26/12 2035","Hilton Coliseum","Arrest","public intoxication",-93.635074,42.022693
"12-010165","10/26/12 2145","10/26/12 2145","10/26/12 2145","West Street and Woodland Street","Arrest","operating while intoxicated",NA,NA
"12-010169","10/27/12 0014","10/27/12 0014","10/27/12 0014","300 block of Hayward Avenue","Arrest","public intoxication",-93.6517575,42.0201314
"12-010168","10/27/12 0026","10/27/12 0026","10/27/12 0026","Gable Lane and Gray Avenue","Arrest","liquor law violation",-93.6420176,42.0214957
"12-010170","10/27/12 0049","10/27/12 0049","10/27/12 0049","Gray Avenue and Sunset Drive","Arrest","liquor law violation",-93.6411862,42.0212956
"12-010171","10/27/12 0058","10/27/12 0058","10/27/12 0058","Chamberlain Street and Stanton Avenue","Arrest","liquor law violation",-93.6484903,42.0214258
"12-010172","10/27/12 0118","10/27/12 0118","10/27/12 0118","Chamberlain Street and Stanton Avenue","Arrest","liquor law violation",-93.6484903,42.0214258
"12-010173","10/27/12 0123","10/27/12 0123","10/27/12 0123","Lot 59E","Arrest","public intoxication",-93.64992,42.0236716
"12-010174","10/27/12 0127",NA,NA,"Friley Hall","Open","theft",-93.65045,42.0239234
"12-010176","10/27/12 0215","10/27/12 0215","10/27/12 0215","Knapp Street and Welch Avenue","Arrest","liquor law violation",-93.6500882,42.0191138
"12-010177","10/27/12 0230","10/27/12 0230","10/27/12 0230","Hoover Hall","Arrest","public intoxication",-93.6511839,42.0266539
"12-010178","10/27/12 0248","10/27/12 0248","10/27/12 0248","Hayward Avenue and Lincoln Way","Arrest","public intoxication",-93.6517059,42.0228461
"12-010179","10/27/12 0337","10/27/12 0337","10/27/12 0337","400 block of Hayward Avenue","Arrest","liquor law violation",-93.6517337,42.0191004
"12-010179","10/27/12 0337","10/27/12 0337","10/27/12 0337","400 block of Hayward Avenue","Arrest","drug violation",-93.6517337,42.0191004
"12-010180","10/27/12 1059",NA,NA,"Frederiksen Court","Open","theft",-93.6440878,42.0340306
"12-010181","10/27/12 1406","10/27/12 1406","10/27/12 1406","Lot A2","Arrest","liquor law violation",-93.6377863,42.0186104
"12-010182","10/27/12 1440","10/27/12 1440","10/27/12 1440","Lot G3","Arrest","liquor law violation",-93.6227301,42.0493019
"12-010183","10/27/12 1454","10/27/12 1454","10/27/12 1454","Lot G4","Arrest","liquor law violation",-93.6286452,42.0096516
"12-010184","10/27/12 1459",NA,NA,"Lot G3","Open","theft",-93.6227301,42.0493019
"12-010185","10/27/12 1510","10/27/12 1510","10/27/12 1510","Lot G5","Arrest","liquor law violation",-93.6286452,42.0096516
"12-010186","10/27/12 1541","10/27/12 1541","10/27/12 1541","Lot G5","Arrest","liquor law violation",-93.6286452,42.0096516
"12-010187","10/27/12 1600","10/27/12 1600","10/27/12 1600","Lot B5","Arrest","liquor law violation",-93.6365052,42.0178088
"12-010188","10/27/12 1610","10/27/12 1610","10/27/12 1610","Lot C6","Arrest","liquor law violation",-93.6347647,42.0167821
"12-010189","10/27/12 1612","10/27/12 1612","10/27/12 1612","Lot B5","Arrest","liquor law violation",-93.6365052,42.0178088
"12-010190","10/27/12 1615","10/27/12 1615","10/27/12 1615","Lot C6","Arrest","public intoxication",-93.6347647,42.0167821
"12-010191","10/27/12 1621","10/27/12 1621","10/27/12 1621","Lot B4","Arrest","liquor law violation",-93.6366017,42.0186242
"12-010192","10/27/12 1632","10/27/12 1632","10/27/12 1632","Lot S6","Arrest","liquor law violation",-93.6333696,42.0132547
"12-010193","10/27/12 1653","10/27/12 1653","10/27/12 1653","Lot G3","Arrest","liquor law violation",-93.6227301,42.0493019
"12-010194","10/27/12 1659","10/27/12 1659","10/27/12 1659","Lot C6","Arrest","liquor law violation",-93.6347647,42.0167821
"12-010195","10/27/12 1702","10/27/12 1702","10/27/12 1702","Lot B4","Arrest","liquor law violation",-93.6366017,42.0186242
"12-010196","10/27/12 1706","10/27/12 1706","10/27/12 1706","Lot G3","Arrest","liquor law violation",-93.6227301,42.0493019
"12-010197","10/27/12 1718","10/27/12 1718","10/27/12 1718","Lot G3","Arrest","liquor law violation",-93.6227301,42.0493019
"12-010198","10/27/12 1719","10/27/12 1719","10/27/12 1719","Lot B4","Arrest","liquor law violation",-93.6366017,42.0186242
"12-010199","10/27/12 1732","10/27/12 1732","10/27/12 1732","Lot G3","Arrest","liquor law violation",-93.6227301,42.0493019
"12-010200","10/27/12 1736","10/27/12 1736","10/27/12 1736","Lot B4","Arrest","liquor law violation",-93.6366017,42.0186242
"12-010201","10/27/12 1739","10/27/12 1739","10/27/12 1739","Lot G3","Arrest","liquor law violation",-93.6227301,42.0493019
"12-010202","10/27/12 1753","10/27/12 1753","10/27/12 1753","Lot G3","Arrest","liquor law violation",-93.6227301,42.0493019
"12-010203","10/27/12 1756","10/27/12 1756","10/27/12 1756","Lot G2","Arrest","liquor law violation",-93.6363807,42.010106
"12-010204","10/27/12 1815","10/27/12 1815","10/27/12 1815","Lot G2","Arrest","public intoxication",-93.6363807,42.010106
"12-010205","10/27/12 1832","10/27/12 1832","10/27/12 1832","Lot C6","Arrest","public intoxication",-93.6347647,42.0167821
"12-010206","10/27/12 1900","10/27/12 1900","10/27/12 1900","Lot G2","Arrest","public intoxication",-93.6363807,42.010106
"12-010208","10/27/12 1937","10/27/12 1937","10/27/12 1937","Lot G2","Arrest","public intoxication",-93.6363807,42.010106
"12-010209","10/27/12 1943","10/27/12 1943","10/27/12 1943","Lot G3","Arrest","public intoxication",-93.6227301,42.0493019
"12-010210","10/27/12 2031","10/27/12 2031","10/27/12 2031","South 16th Street and University Boulevard","Arrest","public intoxication",-93.6337562,42.0114627
"12-010211","10/27/12 2206","10/27/12 2206","10/27/12 2206","South 16th Street and University Boulevard","Arrest","transient merchant",-93.6337562,42.0114627
"12-010214","10/28/12 0043","10/28/12 0043","10/28/12 0043","200 block of Beyer Court","Arrest","public intoxication",-93.6509169,42.0249164
"12-010214","10/28/12 0043","10/28/12 0043","10/28/12 0043","200 block of Beyer Court","Arrest","vandalism",-93.6509169,42.0249164
"12-010214","10/28/12 0043","10/28/12 0043","10/28/12 0043","200 block of Beyer Court","Arrest","interference",-93.6509169,42.0249164
"12-010213","10/28/12 0048","10/28/12 0048","10/28/12 0048","Ash Avenue and Gable Lane","Arrest","public intoxication",-93.6444023,42.0214733
"12-010213","10/28/12 0048","10/28/12 0048","10/28/12 0048","Ash Avenue and Gable Lane","Arrest","interference",-93.6444023,42.0214733
"12-010217","10/28/12 0129","10/28/12 0129","10/28/12 0129","2800 block of Lincoln Way","Arrest","liquor law violation",-93.6556634,42.0225705
"12-010218","10/28/12 0141","10/28/12 0141","10/28/12 0141","Ash Avenue and Knapp Street","Arrest","public intoxication",-93.6443655,42.019142
"12-010219","10/28/12 0209","10/28/12 0209","10/28/12 0209","500 block of Welch Avenue","Arrest","public intoxication",-93.650078,42.0176185
"12-010219","10/28/12 0209","10/28/12 0209","10/28/12 0209","500 block of Welch Avenue","Arrest","liquor law violation",-93.650078,42.0176185
"12-010223","10/28/12 0214",NA,NA,"Maple Hall","Open","disorderly conduct",-93.6387491,42.023654
"12-010220","10/28/12 0358","10/28/12 0358","10/28/12 0358","Ash Avenue and Lincoln Way","Arrest","operating while intoxicated",-93.64441,42.0226961
"12-010220","10/28/12 0358","10/28/12 0358","10/28/12 0358","Ash Avenue and Lincoln Way","Arrest","driving under suspension",-93.64441,42.0226961
"12-010225","10/28/12 1555",NA,NA,"Parks Library","Open","theft",-93.6488141,42.0281254
"12-010227","10/29/12 0918","10/29/12 0918","10/29/12 0918","Roberts Hall","Arrest","drug violation",-93.6425636,42.0239302
"12-010229","10/29/12 1811","10/29/12 1811","10/29/12 1811","100 block of Hyland Avenue","Arrest","trespass",-93.6555855,42.0226467
"12-010231","10/29/12 2123","10/29/12 2123","10/29/12 2123","South 2nd Street and South Duff Avenue","Arrest","drug violation",NA,NA
"12-010234","10/30/12 1109",NA,NA,"Design Building","Open","theft",-93.6119066,42.0253648
"12-010236","10/31/12 0921",NA,NA,"Ames Intermodal Facility","Open","theft",-93.6523433,42.0210166
"12-010238","10/31/12 1455",NA,"11/07/12 1200","Memorial Union Bookstore","Arrest","theft",-93.6453763,42.0231853
"12-010240","10/31/12 2010","10/31/12 2010","10/31/12 2010","University Boulevard and Wallace Road","Arrest","driving under suspension",-93.6415414,42.0305048
"12-010241","10/31/12 2307","10/31/12 2307","10/31/12 2307","Chamberlain Street and Welch Avenue","Arrest","public intoxication",-93.6501941,42.0214439
"12-010241","10/31/12 2307","10/31/12 2307","10/31/12 2307","Chamberlain Street and Welch Avenue","Arrest","unlawful use of license",-93.6501941,42.0214439
"12-010241","10/31/12 2307","10/31/12 2307","10/31/12 2307","Chamberlain Street and Welch Avenue","Arrest","false information",-93.6501941,42.0214439
"12-010242","11/01/12 0019","11/01/12 0019","11/01/12 0019","Hayward Avenue and Hunt Street","Arrest","liquor law violation",-93.6517575,42.0201314
"12-010243","11/01/12 0046","11/01/12 0046","11/01/12 0046","Arbor Street and South Sheldon Avenue","Arrest","public intoxication",-93.6542412,42.0209168
"12-010243","11/01/12 0046","11/01/12 0046","11/01/12 0046","Arbor Street and South Sheldon Avenue","Arrest","unlawful use of license",-93.6542412,42.0209168
"12-010244","11/01/12 0050","11/01/12 0050","11/01/12 0050","Lincoln Way and Lynn Avenue","Arrest","public intoxication",-93.6464086,42.0227244
"12-010245","11/01/12 0111","11/01/12 0111","11/01/12 0111","Arbor Street and South Sheldon Avenue","Arrest","public intoxication",-93.6542412,42.0209168
"11-010246","11/01/12 0204","11/01/12 0204","11/01/12 0204","Chamberlain Street and Stanton Avenue","Arrest","public intoxication",-93.6484903,42.0214258
"12-010249","11/01/12 1928",NA,NA,"Parks Library","Open","theft",-93.6488141,42.0281254
"12-010250","11/02/12 0040","11/02/12 0040","11/02/12 0040","Beach Avenue and Indian Grass Court","Arrest","liquor law violation",NA,NA
"12-010251","11/02/12 0157","11/02/12 0157","11/02/12 0157","Ash Avenue and Knapp Street","Arrest","operating while intoxicated",-93.6443655,42.019142
"12-010252","11/02/12 0215","11/02/12 0215","11/02/12 0215","100 block of Welch Avenue","Arrest","public intoxication",-93.6501392,42.02272
"12-010253","11/02/12 0229","11/02/12 0229","11/02/12 0229","Ash Avenue and Knapp Street","Arrest","liquor law violation",-93.6443655,42.019142
"12-010254","11/02/12 0304","11/02/12 0304","11/02/12 0304","Lot 61","Arrest","public intoxication",-93.6483506,42.0124764
"12-010255","11/02/12 1057",NA,NA,"Parks Library","Open","vandalism",-93.6488141,42.0281254
"12-010256","11/02/12 2053",NA,NA,"2600 block of Mortensen Road","Open","vandalism",-93.6516883,42.0118613
"12-010257","11/02/12 2237","11/02/12 2237","11/02/12 2237","Linden Hall","Arrest","liquor law violation",-93.6403252,42.0231404
"12-010259","11/03/12 0002","11/03/12 0002","11/03/12 0002","400 block of Welch Avenue","Arrest","liquor law violation",-93.6500882,42.0191138
"12-010260","11/03/12 0008","11/03/12 0008","11/03/12 0008","Knapp Street and Welch Avenue","Arrest","liquor law violation",-93.6500882,42.0191138
"12-010261","11/03/12 0022","11/03/12 0022","11/03/12 0022","Veterinary Medicine","Arrest","theft",-93.633833,42.006383
"12-010261","11/03/12 0022","11/03/12 0022","11/03/12 0022","Veterinary Medicine","Arrest","vandalism",-93.633833,42.006383
"12-010261","11/03/12 0022","11/03/12 0022","11/03/12 0022","Veterinary Medicine","Arrest","assault",-93.633833,42.006383
"12-010261","11/03/12 0022","11/03/12 0022","11/03/12 0022","Veterinary Medicine","Arrest","public intoxication",-93.633833,42.006383
"12-010263","11/03/12 0232","11/03/12 0232","11/03/12 0232","100 block of Stanton Avenue","Arrest","public intoxication",-93.6485138,42.0227307
"12-010264","11/03/12 0724","11/03/12 0724","11/03/12 0724","Lot G3","Arrest","liquor law violation",-93.6227301,42.0493019
"12-010265","11/03/12 0833","11/03/12 0833","11/03/12 0833","Lot G3","Arrest","liquor law violation",-93.6227301,42.0493019
"12-010266","11/03/12 0945","11/03/12 0945","11/03/12 0945","Lot B5","Arrest","liquor law violation",-93.6365052,42.0178088
"12-010267","11/03/12 1002","11/03/12 1002","11/03/12 1002","Lot A2","Arrest","liquor law violation",-93.6377863,42.0186104
"12-010268","11/03/12 1022","11/03/12 1022","11/03/12 1022","Lot B4","Arrest","liquor law violation",-93.6366017,42.0186242
"12-010269","11/03/12 1118","11/03/12 1118","11/03/12 1118","Lot G2","Arrest","liquor law violation",-93.6363807,42.010106
"12-010270","11/03/12 1222","11/03/12 1222","11/03/12 1222","South 16th Street and University Boulevard","Arrest","public intoxication",-93.6337562,42.0114627
"12-010271","11/03/12 1400","11/03/12 1400","11/03/12 1400","Jack Trice Stadium","Arrest","public intoxication",-93.635664,42.016144
"12-010272","11/03/12 1406","11/03/12 1406","11/03/12 1406","Lot G3","Arrest","public intoxication",-93.6227301,42.0493019
"12-010272","11/03/12 1406","11/03/12 1406","11/03/12 1406","Lot G3","Arrest","liquor law violation",-93.6227301,42.0493019
"12-010272","11/03/12 1406","11/03/12 1406","11/03/12 1406","Lot G3","Arrest","harassment",-93.6227301,42.0493019
"12-010274","11/03/12 1410","11/03/12 1410","11/03/12 1410","Lot C3","Arrest","public intoxication",-93.6347895,42.0192833
"12-010273","11/03/12 1411","11/03/12 1411","11/03/12 1411","Jack Trice Stadium","Arrest","public intoxication",-93.635664,42.016144
"12-010276","11/03/12 1605","11/03/12 1605","11/03/12 1605","Center Drive and University Boulevard","Arrest","public intoxication",-93.6373052,42.0294788
"12-010276","11/03/12 1605","11/03/12 1605","11/03/12 1605","Center Drive and University Boulevard","Arrest","interference",-93.6373052,42.0294788
"12-010278","11/03/12 2348","11/03/12 2348","11/03/12 2348","Buchanan Hall","Arrest","drug violation",-93.642449,42.022653
"12-010281","11/04/12 0143","11/04/12 0143","11/04/12 0143","Morill Hall","Arrest","liquor law violation",NA,NA
"12-010282","11/04/12 0231","11/04/12 0231","11/04/12 0231","Chamberlain Street and Welch Avenue","Arrest","public intoxication",-93.6501941,42.0214439
"12-010283","11/04/12 0245","11/04/12 0245","11/04/12 0245","Chamberlain Street and Hayward Avenue","Arrest","liquor law violation",-93.6517204,42.0214474
"12-010284","11/04/12 1458",NA,NA,"Buchanan Hall","Open","disorderly conduct",-93.642449,42.022653
"12-010288","11/05/12 1337",NA,NA,"Friley Hall","Open","theft",-93.65045,42.0239234
"12-010289","11/05/12 2232",NA,"11/06/12 0030","Friley Hall","Arrest","drug violation",-93.65045,42.0239234
"12-010291","11/06/12 0553","11/06/12 0553","11/06/12 0553","Beach Avenue and Mortensen Parkway","Arrest","operating while intoxicated",-93.6408246,42.008529
"12-010291","11/06/12 0553","11/06/12 0553","11/06/12 0553","Beach Avenue and Mortensen Parkway","Arrest","drug violation",-93.6408246,42.008529
"12-010291","11/06/12 0553","11/06/12 0553","11/06/12 0553","Beach Avenue and Mortensen Parkway","Arrest","interference",-93.6408246,42.008529
"12-010292","11/06/12 1609",NA,NA,"The Hub","Open","theft",NA,NA
"12-010293","11/06/12 1637",NA,NA,"Martin Hall","Closed","theft",-93.6529424,42.0238665
"12-010294","11/06/12 2204",NA,NA,"Lied Recreation Center","Closed","theft",-93.6372142,42.0267276
"12-010295","11/06/12 2254","11/06/12 2254","11/06/12 2254","Memorial Union","Arrest","public intoxication",-93.6459454,42.0236502
"12-010296","11/07/12 1035",NA,NA,"Parks Library","Open","theft",-93.6488141,42.0281254
"12-009996","11/07/12 1054",NA,"11/13/12 0749","Eaton Hall","Arrest","harassment",-93.6528168,42.0245839
"12-010299","11/07/12 1655",NA,NA,"Lagomarcino Hall","Open","theft",-93.6456391,42.0297367
"12-010302","11/08/12 1406",NA,NA,"State Gym","Open","theft",-93.6536049,42.0250759
"12-010303","11/08/12 2238",NA,NA,"Birch Hall","Open","theft",-93.6417417,42.0237087
"12-010304","11/09/12 0046","11/09/12 0046","11/09/12 0046","Southwest Athletic Complex","Arrest","public intoxication",-93.6571453,42.0163142
"12-010305","11/09/12 0225","11/09/12 0225","11/09/12 0225","100 block of Stanton Avenue","Arrest","public intoxication",-93.6485138,42.0227307
"12-010305","11/09/12 0225","11/09/12 0225","11/09/12 0225","100 block of Stanton Avenue","Arrest","interference",-93.6485138,42.0227307
"12-010306","11/09/12 0229","11/09/12 0229","11/09/12 0229","Hayward Avenue and Lincoln Way","Arrest","public intoxication",-93.6517059,42.0228461
"12-010309","11/09/12 1456",NA,NA,"Physics Hall","Open","theft",-93.6472746,42.0295226
"12-010311","11/09/12 2037","11/09/12 2037","11/09/12 2037","Wilson Hall","Arrest","assault",-93.651021,42.0139143
"12-010312","11/10/12 0055","11/10/12 0055","11/10/12 0055","Lincoln Way and Sheldon Avenue","Arrest","drug violation",-93.6542392,42.0227224
"12-010316","11/10/12 1237",NA,NA,"Ames Intermodal Facility","Open","vandalism",-93.6523433,42.0210166
"12-010318","11/10/12 2214","11/10/12 2214","11/10/12 2214","Arbor Street and State Avenue","Arrest","liquor law violation",-93.6591238,42.0209091
"12-010319","11/10/12 2233","11/10/12 2233","11/10/12 2233","Little Street and Welch Avenue","Arrest","liquor law violation",-93.650078,42.0176185
